행정동,년분기,주차장면적(면),주차장개수(개소)
답십리2동,20223,9090.0,444.0
답십리2동,20224,9090.0,444.0
답십리2동,20231,9150.0,455.0
답십리2동,20232,9150.0,455.0
답십리2동,20233,9150.0,455.0
답십리2동,20234,9150.0,455.0
답십리2동,20241,9150.0,455.0
답십리2동,20242,9150.0,455.0
당산1동,20191,9622.0,376.0
당산1동,20192,9622.0,376.0
당산1동,20193,9622.0,376.0
당산1동,20194,9622.0,376.0
당산1동,20201,9621.0,376.0
당산1동,20202,9621.0,376.0
당산1동,20203,9621.0,376.0
당산1동,20204,9621.0,376.0
당산1동,20211,9412.0,403.0
당산1동,20212,9412.0,403.0
당산1동,20213,9412.0,403.0
당산1동,20214,9412.0,403.0
당산1동,20221,10582.0,448.0
당산1동,20222,10582.0,448.0
당산1동,20223,10582.0,448.0
당산1동,20224,10582.0,448.0
당산1동,20231,10207.0,446.0
당산1동,20232,10207.0,446.0
당산1동,20233,10207.0,446.0
당산1동,20234,10207.0,446.0
당산1동,20241,10207.0,446.0
당산1동,20242,10207.0,446.0
당산2동,20191,15802.0,482.0
당산2동,20192,15802.0,482.0
당산2동,20193,15802.0,482.0
당산2동,20194,15802.0,482.0
당산2동,20201,15802.0,482.0
당산2동,20202,15802.0,482.0
당산2동,20203,15802.0,482.0
당산2동,20204,15802.0,482.0
당산2동,20211,15802.0,458.0
당산2동,20212,15802.0,458.0
당산2동,20213,15802.0,458.0
당산2동,20214,15802.0,458.0
당산2동,20221,15902.0,424.0
당산2동,20222,15902.0,424.0
당산2동,20223,15902.0,424.0
당산2동,20224,15902.0,424.0
당산2동,20231,15997.0,424.0
당산2동,20232,15997.0,424.0
당산2동,20233,15997.0,424.0
당산2동,20234,15997.0,424.0
당산2동,20241,15997.0,424.0
당산2동,20242,15997.0,424.0
대림1동,20191,5491.0,1098.0
대림1동,20192,5491.0,1098.0
대림1동,20193,5491.0,1098.0
대림1동,20194,5491.0,1098.0
대림1동,20201,5491.0,1098.0
대림1동,20202,5491.0,1098.0
대림1동,20203,5491.0,1098.0
대림1동,20204,5491.0,1098.0
대림1동,20211,5486.0,1112.0
대림1동,20212,5486.0,1112.0
대림1동,20213,5486.0,1112.0
대림1동,20214,5486.0,1112.0
대림1동,20221,5788.0,879.0
대림1동,20222,5788.0,879.0
대림1동,20223,5788.0,879.0
대림1동,20224,5788.0,879.0
대림1동,20231,5932.0,882.0
대림1동,20232,5932.0,882.0
대림1동,20233,5932.0,882.0
대림1동,20234,5932.0,882.0
대림1동,20241,5932.0,882.0
대림1동,20242,5932.0,882.0
대림2동,20191,5366.0,1641.0
대림2동,20192,5366.0,1641.0
대림2동,20193,5366.0,1641.0
대림2동,20194,5366.0,1641.0
대림2동,20201,5366.0,1641.0
대림2동,20202,5366.0,1641.0
대림2동,20203,5366.0,1641.0
대림2동,20204,5366.0,1641.0
대림2동,20211,5429.0,1637.0
대림2동,20212,5429.0,1637.0
대림2동,20213,5429.0,1637.0
대림2동,20214,5429.0,1637.0
대림2동,20221,4955.0,1202.0
대림2동,20222,4955.0,1202.0
대림2동,20223,4955.0,1202.0
대림2동,20224,4955.0,1202.0
대림2동,20231,5549.0,1205.0
대림2동,20232,5549.0,1205.0
대림2동,20233,5549.0,1205.0
대림2동,20234,5549.0,1205.0
대림2동,20241,5549.0,1205.0
대림2동,20242,5549.0,1205.0
대림3동,20191,8192.0,1422.0
대림3동,20192,8192.0,1422.0
대림3동,20193,8192.0,1422.0
대림3동,20194,8192.0,1422.0
대림3동,20201,8192.0,1422.0
대림3동,20202,8192.0,1422.0
대림3동,20203,8192.0,1422.0
대림3동,20204,8192.0,1422.0
대림3동,20211,8065.0,1265.0
대림3동,20212,8065.0,1265.0
대림3동,20213,8065.0,1265.0
대림3동,20214,8065.0,1265.0
대림3동,20221,8648.0,1350.0
대림3동,20222,8648.0,1350.0
대림3동,20223,8648.0,1350.0
대림3동,20224,8648.0,1350.0
대림3동,20231,8613.0,1348.0
대림3동,20232,8613.0,1348.0
대림3동,20233,8613.0,1348.0
대림3동,20234,8613.0,1348.0
대림3동,20241,8613.0,1348.0
대림3동,20242,8613.0,1348.0
대방동,20191,11205.0,699.0
대방동,20192,11205.0,699.0
대방동,20193,11205.0,699.0
대방동,20194,11205.0,699.0
대방동,20201,11360.0,717.0
대방동,20202,11360.0,717.0
대방동,20203,11360.0,717.0
대방동,20204,11360.0,717.0
대방동,20211,11524.0,731.0
대방동,20212,11524.0,731.0
대방동,20213,11524.0,731.0
대방동,20214,11524.0,731.0
대방동,20221,11523.0,743.0
대방동,20222,11523.0,743.0
대방동,20223,11523.0,743.0
대방동,20224,11523.0,743.0
대방동,20231,11327.0,745.0
대방동,20232,11327.0,745.0
대방동,20233,11327.0,745.0
대방동,20234,11327.0,745.0
대방동,20241,11327.0,745.0
대방동,20242,11327.0,745.0
대조동,20191,9195.0,1663.0
대조동,20192,9195.0,1663.0
대조동,20193,9195.0,1663.0
대조동,20194,9195.0,1663.0
대조동,20201,9701.0,1678.0
대조동,20202,9701.0,1678.0
대조동,20203,9701.0,1678.0
대조동,20204,9701.0,1678.0
대조동,20211,9793.0,1685.0
대조동,20212,9793.0,1685.0
대조동,20213,9793.0,1685.0
대조동,20214,9793.0,1685.0
대조동,20221,9260.0,1412.0
대조동,20222,9260.0,1412.0
대조동,20223,9260.0,1412.0
대조동,20224,9260.0,1412.0
대조동,20231,9749.0,1429.0
대조동,20232,9749.0,1429.0
대조동,20233,9749.0,1429.0
대조동,20234,9749.0,1429.0
대조동,20241,9749.0,1429.0
대조동,20242,9749.0,1429.0
대치1동,20191,14000.0,129.0
대치1동,20192,14000.0,129.0
대치1동,20193,14000.0,129.0
대치1동,20194,14000.0,129.0
대치1동,20201,14014.0,130.0
대치1동,20202,14014.0,130.0
대치1동,20203,14014.0,130.0
대치1동,20204,14014.0,130.0
대치1동,20211,14012.0,129.0
대치1동,20212,14012.0,129.0
대치1동,20213,14012.0,129.0
대치1동,20214,14012.0,129.0
대치1동,20221,14116.0,129.0
대치1동,20222,14116.0,129.0
대치1동,20223,14116.0,129.0
대치1동,20224,14116.0,129.0
대치1동,20231,14173.0,130.0
대치1동,20232,14173.0,130.0
대치1동,20233,14173.0,130.0
대치1동,20234,14173.0,130.0
대치1동,20241,14173.0,130.0
대치1동,20242,14173.0,130.0
대치2동,20191,28511.0,673.0
대치2동,20192,28511.0,673.0
대치2동,20193,28511.0,673.0
대치2동,20194,28511.0,673.0
대치2동,20201,28356.0,672.0
대치2동,20202,28356.0,672.0
대치2동,20203,28356.0,672.0
대치2동,20204,28356.0,672.0
대치2동,20211,28501.0,677.0
대치2동,20212,28501.0,677.0
대치2동,20213,28501.0,677.0
대치2동,20214,28501.0,677.0
대치2동,20221,27402.0,618.0
대치2동,20222,27402.0,618.0
대치2동,20223,27402.0,618.0
대치2동,20224,27402.0,618.0
대치2동,20231,27517.0,620.0
대치2동,20232,27517.0,620.0
대치2동,20233,27517.0,620.0
대치2동,20234,27517.0,620.0
대치2동,20241,27517.0,620.0
대치2동,20242,27517.0,620.0
대치4동,20191,16265.0,1279.0
대치4동,20192,16265.0,1279.0
대치4동,20193,16265.0,1279.0
대치4동,20194,16265.0,1279.0
대치4동,20201,16250.0,1279.0
대치4동,20202,16250.0,1279.0
대치4동,20203,16250.0,1279.0
대치4동,20204,16250.0,1279.0
대치4동,20211,16312.0,1279.0
대치4동,20212,16312.0,1279.0
대치4동,20213,16312.0,1279.0
대치4동,20214,16312.0,1279.0
대치4동,20221,16756.0,1300.0
대치4동,20222,16756.0,1300.0
대치4동,20223,16756.0,1300.0
대치4동,20224,16756.0,1300.0
대치4동,20231,16872.0,1300.0
대치4동,20232,16872.0,1300.0
대치4동,20233,16872.0,1300.0
대치4동,20234,16872.0,1300.0
대치4동,20241,16872.0,1300.0
대치4동,20242,16872.0,1300.0
대학동,20191,7693.0,1289.0
대학동,20192,7693.0,1289.0
대학동,20193,7693.0,1289.0
대학동,20194,7693.0,1289.0
대학동,20201,7720.0,1306.0
대학동,20202,7720.0,1306.0
대학동,20203,7720.0,1306.0
대학동,20204,7720.0,1306.0
대학동,20211,7711.0,1307.0
대학동,20212,7711.0,1307.0
대학동,20213,7711.0,1307.0
대학동,20214,7711.0,1307.0
대학동,20221,7680.0,1291.0
대학동,20222,7680.0,1291.0
대학동,20223,7680.0,1291.0
대학동,20224,7680.0,1291.0
대학동,20231,7627.0,1307.0
대학동,20232,7627.0,1307.0
대학동,20233,7627.0,1307.0
대학동,20234,7627.0,1307.0
대학동,20241,7627.0,1307.0
대학동,20242,7627.0,1307.0
대흥동,20191,5159.0,406.0
대흥동,20192,5159.0,406.0
대흥동,20193,5159.0,406.0
대흥동,20194,5159.0,406.0
대흥동,20201,5721.0,772.0
대흥동,20202,5721.0,772.0
대흥동,20203,5721.0,772.0
대흥동,20204,5721.0,772.0
대흥동,20211,5608.0,780.0
대흥동,20212,5608.0,780.0
대흥동,20213,5608.0,780.0
대흥동,20214,5608.0,780.0
대흥동,20221,7158.0,821.0
대흥동,20222,7158.0,821.0
대흥동,20223,7158.0,821.0
대흥동,20224,7158.0,821.0
대흥동,20231,6973.0,818.0
대흥동,20232,6973.0,818.0
대흥동,20233,6973.0,818.0
대흥동,20234,6973.0,818.0
대흥동,20241,6973.0,818.0
대흥동,20242,6973.0,818.0
도곡1동,20191,13263.0,437.0
도곡1동,20192,13263.0,437.0
도곡1동,20193,13263.0,437.0
도곡1동,20194,13263.0,437.0
도곡1동,20201,13287.0,438.0
도곡1동,20202,13287.0,438.0
도곡1동,20203,13287.0,438.0
도곡1동,20204,13287.0,438.0
도곡1동,20211,13092.0,438.0
도곡1동,20212,13092.0,438.0
도곡1동,20213,13092.0,438.0
도곡1동,20214,13092.0,438.0
도곡1동,20221,13319.0,458.0
도곡1동,20222,13319.0,458.0
도곡1동,20223,13319.0,458.0
도곡1동,20224,13319.0,458.0
도곡1동,20231,13298.0,458.0
도곡1동,20232,13298.0,458.0
도곡1동,20233,13298.0,458.0
도곡1동,20234,13298.0,458.0
도곡1동,20241,13298.0,458.0
도곡1동,20242,13298.0,458.0
도곡2동,20191,24194.0,329.0
도곡2동,20192,24194.0,329.0
도곡2동,20193,24194.0,329.0
도곡2동,20194,24194.0,329.0
도곡2동,20201,24680.0,329.0
도곡2동,20202,24680.0,329.0
도곡2동,20203,24680.0,329.0
도곡2동,20204,24680.0,329.0
도곡2동,20211,24851.0,333.0
도곡2동,20212,24851.0,333.0
도곡2동,20213,24851.0,333.0
도곡2동,20214,24851.0,333.0
도곡2동,20221,25404.0,344.0
도곡2동,20222,25404.0,344.0
도곡2동,20223,25404.0,344.0
도곡2동,20224,25404.0,344.0
도곡2동,20231,25491.0,345.0
도곡2동,20232,25491.0,345.0
도곡2동,20233,25491.0,345.0
도곡2동,20234,25491.0,345.0
도곡2동,20241,25491.0,345.0
도곡2동,20242,25491.0,345.0
도림동,20191,5677.0,696.0
도림동,20192,5677.0,696.0
도림동,20193,5677.0,696.0
도림동,20194,5677.0,696.0
도림동,20201,5677.0,696.0
도림동,20202,5677.0,696.0
도림동,20203,5677.0,696.0
도림동,20204,5677.0,696.0
도림동,20211,5614.0,697.0
도림동,20212,5614.0,697.0
도림동,20213,5614.0,697.0
도림동,20214,5614.0,697.0
도림동,20221,6339.0,667.0
도림동,20222,6339.0,667.0
도림동,20223,6339.0,667.0
도림동,20224,6339.0,667.0
도림동,20231,6340.0,668.0
도림동,20232,6340.0,668.0
도림동,20233,6340.0,668.0
도림동,20234,6340.0,668.0
도림동,20241,6340.0,668.0
도림동,20242,6340.0,668.0
도봉1동,20191,7836.0,1266.0
도봉1동,20192,7836.0,1266.0
도봉1동,20193,7836.0,1266.0
도봉1동,20194,7836.0,1266.0
도봉1동,20201,8359.0,1278.0
도봉1동,20202,8359.0,1278.0
도봉1동,20203,8359.0,1278.0
도봉1동,20204,8359.0,1278.0
도봉1동,20211,7923.0,1283.0
도봉1동,20212,7923.0,1283.0
도봉1동,20213,7923.0,1283.0
도봉1동,20214,7923.0,1283.0
도봉1동,20221,7935.0,1351.0
도봉1동,20222,7935.0,1351.0
도봉1동,20223,7935.0,1351.0
도봉1동,20224,7935.0,1351.0
도봉1동,20231,9203.0,1377.0
도봉1동,20232,9203.0,1377.0
도봉1동,20233,9203.0,1377.0
도봉1동,20234,9203.0,1377.0
도봉1동,20241,9203.0,1377.0
도봉1동,20242,9203.0,1377.0
도봉2동,20191,10563.0,355.0
도봉2동,20192,10563.0,355.0
도봉2동,20193,10563.0,355.0
도봉2동,20194,10563.0,355.0
도봉2동,20201,10650.0,353.0
도봉2동,20202,10650.0,353.0
도봉2동,20203,10650.0,353.0
도봉2동,20204,10650.0,353.0
도봉2동,20211,10763.0,359.0
도봉2동,20212,10763.0,359.0
도봉2동,20213,10763.0,359.0
도봉2동,20214,10763.0,359.0
도봉2동,20221,10466.0,373.0
도봉2동,20222,10466.0,373.0
도봉2동,20223,10466.0,373.0
도봉2동,20224,10466.0,373.0
도봉2동,20231,10960.0,345.0
도봉2동,20232,10960.0,345.0
도봉2동,20233,10960.0,345.0
도봉2동,20234,10960.0,345.0
도봉2동,20241,10960.0,345.0
도봉2동,20242,10960.0,345.0
도화동,20191,9738.0,296.0
도화동,20192,9738.0,296.0
도화동,20193,9738.0,296.0
도화동,20194,9738.0,296.0
도화동,20201,9752.0,299.0
도화동,20202,9752.0,299.0
도화동,20203,9752.0,299.0
도화동,20204,9752.0,299.0
도화동,20211,9755.0,301.0
도화동,20212,9755.0,301.0
도화동,20213,9755.0,301.0
도화동,20214,9755.0,301.0
도화동,20221,9631.0,297.0
도화동,20222,9631.0,297.0
도화동,20223,9631.0,297.0
도화동,20224,9631.0,297.0
도화동,20231,9144.0,300.0
도화동,20232,9144.0,300.0
도화동,20233,9144.0,300.0
도화동,20234,9144.0,300.0
도화동,20241,9144.0,300.0
도화동,20242,9144.0,300.0
독산1동,20191,17622.0,1044.0
독산1동,20192,17622.0,1044.0
독산1동,20193,17622.0,1044.0
독산1동,20194,17622.0,1044.0
독산1동,20201,17465.0,1026.0
독산1동,20202,17465.0,1026.0
독산1동,20203,17465.0,1026.0
독산1동,20204,17465.0,1026.0
독산1동,20211,17778.0,1039.0
독산1동,20212,17778.0,1039.0
독산1동,20213,17778.0,1039.0
독산1동,20214,17778.0,1039.0
독산1동,20221,26177.0,1012.0
독산1동,20222,26177.0,1012.0
독산1동,20223,26177.0,1012.0
독산1동,20224,26177.0,1012.0
독산1동,20231,26233.0,1001.0
독산1동,20232,26233.0,1001.0
독산1동,20233,26233.0,1001.0
독산1동,20234,26233.0,1001.0
독산1동,20241,26233.0,1001.0
독산1동,20242,26233.0,1001.0
독산2동,20191,5345.0,1117.0
독산2동,20192,5345.0,1117.0
독산2동,20193,5345.0,1117.0
독산2동,20194,5345.0,1117.0
독산2동,20201,5488.0,1124.0
독산2동,20202,5488.0,1124.0
독산2동,20203,5488.0,1124.0
독산2동,20204,5488.0,1124.0
독산2동,20211,5506.0,1176.0
독산2동,20212,5506.0,1176.0
독산2동,20213,5506.0,1176.0
독산2동,20214,5506.0,1176.0
독산2동,20221,5346.0,1152.0
독산2동,20222,5346.0,1152.0
독산2동,20223,5346.0,1152.0
독산2동,20224,5346.0,1152.0
독산2동,20231,5282.0,1086.0
독산2동,20232,5282.0,1086.0
독산2동,20233,5282.0,1086.0
독산2동,20234,5282.0,1086.0
독산2동,20241,5282.0,1086.0
독산2동,20242,5282.0,1086.0
독산3동,20191,11729.0,1384.0
독산3동,20192,11729.0,1384.0
독산3동,20193,11729.0,1384.0
독산3동,20194,11729.0,1384.0
독산3동,20201,11842.0,1383.0
독산3동,20202,11842.0,1383.0
독산3동,20203,11842.0,1383.0
독산3동,20204,11842.0,1383.0
독산3동,20211,11950.0,1435.0
독산3동,20212,11950.0,1435.0
독산3동,20213,11950.0,1435.0
독산3동,20214,11950.0,1435.0
독산3동,20221,9885.0,1387.0
독산3동,20222,9885.0,1387.0
독산3동,20223,9885.0,1387.0
독산3동,20224,9885.0,1387.0
독산3동,20231,9766.0,1303.0
독산3동,20232,9766.0,1303.0
독산3동,20233,9766.0,1303.0
독산3동,20234,9766.0,1303.0
독산3동,20241,9766.0,1303.0
독산3동,20242,9766.0,1303.0
독산4동,20191,6077.0,1083.0
독산4동,20192,6077.0,1083.0
독산4동,20193,6077.0,1083.0
독산4동,20194,6077.0,1083.0
독산4동,20201,6124.0,1084.0
독산4동,20202,6124.0,1084.0
독산4동,20203,6124.0,1084.0
독산4동,20204,6124.0,1084.0
독산4동,20211,6187.0,1128.0
독산4동,20212,6187.0,1128.0
독산4동,20213,6187.0,1128.0
독산4동,20214,6187.0,1128.0
독산4동,20221,5312.0,1114.0
독산4동,20222,5312.0,1114.0
독산4동,20223,5312.0,1114.0
독산4동,20224,5312.0,1114.0
독산4동,20231,5309.0,1076.0
독산4동,20232,5309.0,1076.0
독산4동,20233,5309.0,1076.0
독산4동,20234,5309.0,1076.0
독산4동,20241,5309.0,1076.0
독산4동,20242,5309.0,1076.0
돈암1동,20191,5463.0,96.0
돈암1동,20192,5463.0,96.0
돈암1동,20193,5463.0,96.0
돈암1동,20194,5463.0,96.0
돈암1동,20201,6474.0,92.0
돈암1동,20202,6474.0,92.0
돈암1동,20203,6474.0,92.0
돈암1동,20204,6474.0,92.0
돈암1동,20211,6478.0,92.0
돈암1동,20212,6478.0,92.0
돈암1동,20213,6478.0,92.0
돈암1동,20214,6478.0,92.0
돈암1동,20221,5809.0,79.0
돈암1동,20222,5809.0,79.0
돈암1동,20223,5809.0,79.0
돈암1동,20224,5809.0,79.0
돈암1동,20231,5809.0,79.0
돈암1동,20232,5809.0,79.0
돈암1동,20233,5809.0,79.0
돈암1동,20234,5809.0,79.0
돈암1동,20241,5809.0,79.0
돈암1동,20242,5809.0,79.0
돈암2동,20191,9444.0,85.0
돈암2동,20192,9444.0,85.0
돈암2동,20193,9444.0,85.0
돈암2동,20194,9444.0,85.0
돈암2동,20201,8831.0,81.0
돈암2동,20202,8831.0,81.0
돈암2동,20203,8831.0,81.0
돈암2동,20204,8831.0,81.0
돈암2동,20211,8842.0,81.0
돈암2동,20212,8842.0,81.0
돈암2동,20213,8842.0,81.0
돈암2동,20214,8842.0,81.0
돈암2동,20221,9912.0,62.0
돈암2동,20222,9912.0,62.0
돈암2동,20223,9912.0,62.0
돈암2동,20224,9912.0,62.0
돈암2동,20231,10146.0,65.0
돈암2동,20232,10146.0,65.0
돈암2동,20233,10146.0,65.0
돈암2동,20234,10146.0,65.0
돈암2동,20241,10146.0,65.0
돈암2동,20242,10146.0,65.0
동선동,20191,7170.0,915.0
동선동,20192,7170.0,915.0
동선동,20193,7170.0,915.0
동선동,20194,7170.0,915.0
동선동,20201,7277.0,937.0
동선동,20202,7277.0,937.0
동선동,20203,7277.0,937.0
동선동,20204,7277.0,937.0
동선동,20211,7288.0,940.0
동선동,20212,7288.0,940.0
동선동,20213,7288.0,940.0
동선동,20214,7288.0,940.0
동선동,20221,6177.0,612.0
동선동,20222,6177.0,612.0
동선동,20223,6177.0,612.0
동선동,20224,6177.0,612.0
동선동,20231,6315.0,611.0
동선동,20232,6315.0,611.0
동선동,20233,6315.0,611.0
동선동,20234,6315.0,611.0
동선동,20241,6315.0,611.0
동선동,20242,6315.0,611.0
동화동,20191,4159.0,254.0
동화동,20192,4159.0,254.0
동화동,20193,4159.0,254.0
동화동,20194,4159.0,254.0
동화동,20201,4982.0,247.0
동화동,20202,4982.0,247.0
동화동,20203,4982.0,247.0
동화동,20204,4982.0,247.0
동화동,20211,4997.0,250.0
동화동,20212,4997.0,250.0
동화동,20213,4997.0,250.0
동화동,20214,4997.0,250.0
동화동,20221,5014.0,248.0
동화동,20222,5014.0,248.0
동화동,20223,5014.0,248.0
동화동,20224,5014.0,248.0
동화동,20231,4976.0,245.0
동화동,20232,4976.0,245.0
동화동,20233,4976.0,245.0
동화동,20234,4976.0,245.0
동화동,20241,4976.0,245.0
동화동,20242,4976.0,245.0
둔촌1동,20191,388.0,21.0
둔촌1동,20192,388.0,21.0
둔촌1동,20193,388.0,21.0
둔촌1동,20194,388.0,21.0
둔촌1동,20201,116.0,14.0
둔촌1동,20202,116.0,14.0
둔촌1동,20203,116.0,14.0
둔촌1동,20204,116.0,14.0
둔촌1동,20211,116.0,14.0
둔촌1동,20212,116.0,14.0
둔촌1동,20213,116.0,14.0
둔촌1동,20214,116.0,14.0
둔촌1동,20221,193.0,16.0
둔촌1동,20222,193.0,16.0
둔촌1동,20223,193.0,16.0
둔촌1동,20224,193.0,16.0
둔촌1동,20231,193.0,16.0
둔촌1동,20232,193.0,16.0
둔촌1동,20233,193.0,16.0
둔촌1동,20234,193.0,16.0
둔촌1동,20241,193.0,16.0
둔촌1동,20242,193.0,16.0
둔촌2동,20191,16644.0,1116.0
둔촌2동,20192,16644.0,1116.0
둔촌2동,20193,16644.0,1116.0
둔촌2동,20194,16644.0,1116.0
둔촌2동,20201,16562.0,1112.0
둔촌2동,20202,16562.0,1112.0
둔촌2동,20203,16562.0,1112.0
둔촌2동,20204,16562.0,1112.0
둔촌2동,20211,10553.0,866.0
둔촌2동,20212,10553.0,866.0
둔촌2동,20213,10553.0,866.0
둔촌2동,20214,10553.0,866.0
둔촌2동,20221,11512.0,879.0
둔촌2동,20222,11512.0,879.0
둔촌2동,20223,11512.0,879.0
둔촌2동,20224,11512.0,879.0
둔촌2동,20231,11838.0,889.0
둔촌2동,20232,11838.0,889.0
둔촌2동,20233,11838.0,889.0
둔촌2동,20234,11838.0,889.0
둔촌2동,20241,11838.0,889.0
둔촌2동,20242,11838.0,889.0
등촌1동,20191,11042.0,511.0
등촌1동,20192,11042.0,511.0
등촌1동,20193,11042.0,511.0
등촌1동,20194,11042.0,511.0
등촌1동,20201,11886.0,510.0
등촌1동,20202,11886.0,510.0
등촌1동,20203,11886.0,510.0
등촌1동,20204,11886.0,510.0
등촌1동,20211,11994.0,514.0
등촌1동,20212,11994.0,514.0
등촌1동,20213,11994.0,514.0
등촌1동,20214,11994.0,514.0
등촌1동,20221,13600.0,473.0
등촌1동,20222,13600.0,473.0
등촌1동,20223,13600.0,473.0
등촌1동,20224,13600.0,473.0
등촌1동,20231,11965.0,493.0
등촌1동,20232,11965.0,493.0
등촌1동,20233,11965.0,493.0
등촌1동,20234,11965.0,493.0
등촌1동,20241,11965.0,493.0
등촌1동,20242,11965.0,493.0
등촌2동,20191,8601.0,848.0
등촌2동,20192,8601.0,848.0
등촌2동,20193,8601.0,848.0
등촌2동,20194,8601.0,848.0
등촌2동,20201,9336.0,862.0
등촌2동,20202,9336.0,862.0
등촌2동,20203,9336.0,862.0
등촌2동,20204,9336.0,862.0
등촌2동,20211,9323.0,867.0
등촌2동,20212,9323.0,867.0
등촌2동,20213,9323.0,867.0
등촌2동,20214,9323.0,867.0
등촌2동,20221,9611.0,759.0
등촌2동,20222,9611.0,759.0
등촌2동,20223,9611.0,759.0
등촌2동,20224,9611.0,759.0
등촌2동,20231,9803.0,849.0
등촌2동,20232,9803.0,849.0
등촌2동,20233,9803.0,849.0
등촌2동,20234,9803.0,849.0
등촌2동,20241,9803.0,849.0
등촌2동,20242,9803.0,849.0
등촌3동,20191,16432.0,248.0
등촌3동,20192,16432.0,248.0
등촌3동,20193,16432.0,248.0
등촌3동,20194,16432.0,248.0
등촌3동,20201,15897.0,240.0
등촌3동,20202,15897.0,240.0
등촌3동,20203,15897.0,240.0
등촌3동,20204,15897.0,240.0
등촌3동,20211,15629.0,242.0
등촌3동,20212,15629.0,242.0
등촌3동,20213,15629.0,242.0
등촌3동,20214,15629.0,242.0
등촌3동,20221,17670.0,233.0
등촌3동,20222,17670.0,233.0
등촌3동,20223,17670.0,233.0
등촌3동,20224,17670.0,233.0
등촌3동,20231,16858.0,235.0
등촌3동,20232,16858.0,235.0
등촌3동,20233,16858.0,235.0
등촌3동,20234,16858.0,235.0
등촌3동,20241,16858.0,235.0
등촌3동,20242,16858.0,235.0
마장동,20191,8902.0,718.0
마장동,20192,8902.0,718.0
마장동,20193,8902.0,718.0
마장동,20194,8902.0,718.0
마장동,20201,8803.0,718.0
마장동,20202,8803.0,718.0
마장동,20203,8803.0,718.0
마장동,20204,8803.0,718.0
마장동,20211,8756.0,718.0
마장동,20212,8756.0,718.0
마장동,20213,8756.0,718.0
마장동,20214,8756.0,718.0
마장동,20221,8796.0,720.0
마장동,20222,8796.0,720.0
마장동,20223,8796.0,720.0
마장동,20224,8796.0,720.0
마장동,20231,8335.0,644.0
마장동,20232,8335.0,644.0
마장동,20233,8335.0,644.0
마장동,20234,8335.0,644.0
마장동,20241,8335.0,644.0
마장동,20242,8335.0,644.0
마천1동,20191,5959.0,1398.0
마천1동,20192,5959.0,1398.0
마천1동,20193,5959.0,1398.0
마천1동,20194,5959.0,1398.0
마천1동,20201,5577.0,1346.0
마천1동,20202,5577.0,1346.0
마천1동,20203,5577.0,1346.0
마천1동,20204,5577.0,1346.0
마천1동,20211,5971.0,1408.0
마천1동,20212,5971.0,1408.0
마천1동,20213,5971.0,1408.0
마천1동,20214,5971.0,1408.0
마천1동,20221,6255.0,1420.0
마천1동,20222,6255.0,1420.0
마천1동,20223,6255.0,1420.0
마천1동,20224,6255.0,1420.0
마천1동,20231,5550.0,746.0
마천1동,20232,5550.0,746.0
마천1동,20233,5550.0,746.0
마천1동,20234,5550.0,746.0
마천1동,20241,5550.0,746.0
마천1동,20242,5550.0,746.0
마천2동,20191,5800.0,1435.0
마천2동,20192,5800.0,1435.0
마천2동,20193,5800.0,1435.0
마천2동,20194,5800.0,1435.0
마천2동,20201,5188.0,1503.0
마천2동,20202,5188.0,1503.0
마천2동,20203,5188.0,1503.0
마천2동,20204,5188.0,1503.0
마천2동,20211,5754.0,1439.0
마천2동,20212,5754.0,1439.0
마천2동,20213,5754.0,1439.0
마천2동,20214,5754.0,1439.0
마천2동,20221,5296.0,1482.0
마천2동,20222,5296.0,1482.0
마천2동,20223,5296.0,1482.0
마천2동,20224,5296.0,1482.0
마천2동,20231,5816.0,924.0
마천2동,20232,5816.0,924.0
마천2동,20233,5816.0,924.0
마천2동,20234,5816.0,924.0
마천2동,20241,5816.0,924.0
마천2동,20242,5816.0,924.0
망우3동,20191,4372.0,835.0
망우3동,20192,4372.0,835.0
망우3동,20193,4372.0,835.0
망우3동,20194,4372.0,835.0
망우3동,20201,4401.0,847.0
망우3동,20202,4401.0,847.0
망우3동,20203,4401.0,847.0
망우3동,20204,4401.0,847.0
망우3동,20211,4341.0,850.0
망우3동,20212,4341.0,850.0
망우3동,20213,4341.0,850.0
망우3동,20214,4341.0,850.0
망우3동,20221,4324.0,906.0
망우3동,20222,4324.0,906.0
망우3동,20223,4324.0,906.0
망우3동,20224,4324.0,906.0
망우3동,20231,4326.0,913.0
망우3동,20232,4326.0,913.0
망우3동,20233,4326.0,913.0
망우3동,20234,4326.0,913.0
망우3동,20241,4326.0,913.0
망우3동,20242,4326.0,913.0
망우본동,20191,12440.0,1097.0
망우본동,20192,12440.0,1097.0
망우본동,20193,12440.0,1097.0
망우본동,20194,12440.0,1097.0
망우본동,20201,12724.0,1112.0
망우본동,20202,12724.0,1112.0
망우본동,20203,12724.0,1112.0
망우본동,20204,12724.0,1112.0
망우본동,20211,12672.0,1110.0
망우본동,20212,12672.0,1110.0
망우본동,20213,12672.0,1110.0
망우본동,20214,12672.0,1110.0
망우본동,20221,14616.0,1105.0
망우본동,20222,14616.0,1105.0
망우본동,20223,14616.0,1105.0
망우본동,20224,14616.0,1105.0
망우본동,20231,14770.0,1108.0
망우본동,20232,14770.0,1108.0
망우본동,20233,14770.0,1108.0
망우본동,20234,14770.0,1108.0
망우본동,20241,14770.0,1108.0
