년분기,행정동,업종명,점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
20211,상도1동,일반의원,23,2,1,0
20211,상도1동,치과의원,25,0,0,0
20211,상도1동,한의원,16,0,0,0
20211,상도1동,당구장,18,1,0,0
20211,상도1동,골프연습장,1,0,0,0
20211,상도1동,PC방,9,0,0,0
20211,상도1동,스포츠클럽,9,0,0,1
20211,상도1동,자동차수리,12,0,0,2
20211,상도1동,자동차미용,2,0,0,0
20211,상도1동,미용실,59,1,2,9
20211,상도1동,네일숍,13,0,1,0
20211,상도1동,피부관리실,11,0,0,0
20211,상도1동,세탁소,19,0,0,4
20211,상도1동,가전제품수리,3,0,0,0
20211,상도1동,부동산중개업,109,4,0,0
20211,상도1동,여관,3,0,0,0
20211,상도1동,고시원,2,0,0,0
20211,상도1동,노래방,22,0,0,0
20211,상도1동,슈퍼마켓,28,2,0,1
20211,상도1동,편의점,4,2,1,48
20211,상도1동,컴퓨터및주변장치판매,20,0,0,0
20211,상도1동,핸드폰,14,1,0,0
20211,상도1동,미곡판매,5,0,0,0
20211,상도1동,육류판매,15,0,0,0
20211,상도1동,수산물판매,6,1,0,0
20211,상도1동,청과상,7,0,1,0
20211,상도1동,반찬가게,17,0,0,1
20211,상도1동,일반의류,41,0,0,0
20211,상도1동,신발,5,0,0,0
20211,상도1동,가방,3,0,0,0
20211,상도1동,안경,6,0,0,1
20211,상도1동,시계및귀금속,3,0,0,0
20211,상도1동,의약품,20,1,0,3
20211,상도1동,의료기기,3,0,0,0
20211,상도1동,서적,5,0,0,0
20211,상도1동,문구,3,0,0,3
20211,상도1동,화장품,35,0,1,2
20211,상도1동,운동/경기용품,7,0,0,0
20211,상도1동,자전거 및 기타운송장비,2,0,0,0
20211,상도1동,완구,1,0,0,0
20211,상도1동,섬유제품,7,1,0,0
20211,상도1동,화초,15,0,1,0
20211,상도1동,애완동물,3,0,0,0
20211,상도1동,가구,2,0,0,0
20211,상도1동,가전제품,4,0,0,0
20211,상도1동,철물점,8,0,0,0
20211,상도1동,인테리어,7,0,0,0
20211,상도1동,조명용품,10,0,0,0
20211,상도1동,전자상거래업,149,20,0,1
20211,상도2동,한식음식점,92,3,1,19
20211,상도2동,중식음식점,8,0,0,0
20211,상도2동,일식음식점,9,0,0,0
20211,상도2동,양식음식점,4,0,0,1
20211,상도2동,제과점,15,1,1,3
20211,상도2동,패스트푸드점,7,0,0,6
20211,상도2동,치킨전문점,7,3,1,12
20211,상도2동,분식전문점,21,1,1,6
20211,상도2동,호프-간이주점,14,0,1,1
20211,상도2동,커피-음료,20,1,1,12
20211,상도2동,일반교습학원,39,2,1,7
20211,상도2동,외국어학원,11,1,0,2
20211,상도2동,예술학원,11,0,0,0
20211,상도2동,스포츠 강습,12,0,0,2
20211,상도2동,일반의원,28,0,0,1
20211,상도2동,치과의원,16,0,0,0
20211,상도2동,한의원,9,0,0,0
20211,상도2동,당구장,6,0,0,0
20211,상도2동,골프연습장,5,0,0,0
20211,상도2동,PC방,3,0,0,0
20211,상도2동,스포츠클럽,5,1,0,0
20211,상도2동,자동차수리,10,1,0,0
20211,상도2동,자동차미용,2,0,0,0
20211,상도2동,미용실,40,1,0,3
20211,상도2동,네일숍,10,1,0,0
20211,상도2동,피부관리실,12,0,0,0
20211,상도2동,세탁소,10,1,1,4
20211,상도2동,가전제품수리,3,0,0,0
20211,상도2동,부동산중개업,109,4,3,0
20211,상도2동,여관,1,0,1,0
20211,상도2동,고시원,1,0,0,0
20211,상도2동,노래방,9,1,1,0
20211,상도2동,슈퍼마켓,23,2,2,4
20211,상도2동,편의점,2,2,0,20
20211,상도2동,컴퓨터및주변장치판매,12,0,0,0
20211,상도2동,핸드폰,16,1,0,0
20211,상도2동,미곡판매,4,0,0,0
20211,상도2동,육류판매,16,0,0,0
20211,상도2동,수산물판매,11,0,0,0
20211,상도2동,청과상,12,0,0,0
20211,상도2동,반찬가게,8,0,2,2
20211,상도2동,일반의류,55,0,1,1
20211,상도2동,신발,2,0,0,0
20211,상도2동,가방,9,0,0,0
20211,상도2동,안경,5,0,0,0
20211,상도2동,시계및귀금속,7,0,0,0
20211,상도2동,의약품,23,0,0,1
20211,상도2동,의료기기,5,0,0,0
20211,상도2동,서적,6,0,0,0
20211,상도2동,문구,4,0,0,0
20211,상도2동,화장품,51,0,2,3
20211,상도2동,운동/경기용품,5,0,1,0
20211,상도2동,자전거 및 기타운송장비,1,0,0,0
20211,상도2동,완구,1,0,0,0
20211,상도2동,섬유제품,4,0,0,0
20211,상도2동,화초,10,0,0,0
20211,상도2동,애완동물,5,0,0,0
20211,상도2동,가구,2,0,0,0
20211,상도2동,가전제품,8,0,0,0
20211,상도2동,철물점,3,1,0,0
20211,상도2동,인테리어,12,1,0,0
20211,상도2동,조명용품,7,0,0,0
20211,상도2동,전자상거래업,88,9,1,0
20211,상도3동,한식음식점,63,3,1,5
20211,상도3동,중식음식점,6,0,0,1
20211,상도3동,일식음식점,6,0,0,0
20211,상도3동,양식음식점,4,1,0,1
20211,상도3동,제과점,7,2,0,2
20211,상도3동,패스트푸드점,4,0,0,2
20211,상도3동,치킨전문점,6,0,1,5
20211,상도3동,분식전문점,16,0,0,4
20211,상도3동,호프-간이주점,7,0,0,3
20211,상도3동,커피-음료,11,1,1,9
20211,상도3동,일반교습학원,12,1,0,1
20211,상도3동,예술학원,7,0,0,0
20211,상도3동,스포츠 강습,5,0,1,0
20211,상도3동,일반의원,16,0,0,0
20211,상도3동,치과의원,10,0,0,0
20211,상도3동,한의원,5,0,0,0
20211,상도3동,당구장,4,0,0,0
20211,상도3동,골프연습장,1,0,0,0
20211,상도3동,PC방,6,0,0,0
20211,상도3동,스포츠클럽,3,1,0,0
20211,상도3동,자동차수리,4,0,0,0
20211,상도3동,자동차미용,2,0,0,0
20211,상도3동,미용실,46,1,0,6
20211,상도3동,네일숍,8,0,0,0
20211,상도3동,피부관리실,7,0,0,0
20211,상도3동,세탁소,13,0,0,1
20211,상도3동,가전제품수리,4,0,0,0
20211,상도3동,부동산중개업,50,1,0,0
20211,상도3동,노래방,10,0,0,0
20211,상도3동,슈퍼마켓,14,0,1,0
20211,상도3동,편의점,0,0,0,15
20211,상도3동,컴퓨터및주변장치판매,5,0,0,0
20211,상도3동,핸드폰,9,0,2,0
20211,상도3동,미곡판매,3,0,0,0
20211,상도3동,육류판매,7,0,0,0
20211,상도3동,수산물판매,14,0,0,0
20211,상도3동,청과상,8,0,0,0
20211,상도3동,반찬가게,8,0,0,0
20211,상도3동,일반의류,35,0,0,0
20211,상도3동,신발,1,0,0,0
20211,상도3동,가방,2,0,0,0
20211,상도3동,안경,1,0,0,0
20211,상도3동,시계및귀금속,1,0,0,1
20211,상도3동,의약품,17,0,0,0
20211,상도3동,의료기기,1,0,0,0
20211,상도3동,서적,3,0,0,0
20211,상도3동,문구,2,0,0,0
20211,상도3동,화장품,39,6,4,1
20211,상도3동,운동/경기용품,2,0,0,0
20211,상도3동,자전거 및 기타운송장비,1,0,0,0
20211,상도3동,완구,2,0,0,0
20211,상도3동,섬유제품,8,1,0,0
20211,상도3동,화초,8,0,0,0
20211,상도3동,애완동물,1,0,0,0
20211,상도3동,가구,1,0,0,0
20211,상도3동,가전제품,3,1,0,0
20211,상도3동,철물점,4,0,0,0
20211,상도3동,인테리어,13,0,0,1
20211,상도3동,조명용품,3,0,0,0
20211,상도3동,전자상거래업,93,24,0,0
20211,상도4동,한식음식점,69,5,2,4
20211,상도4동,중식음식점,6,0,0,0
20211,상도4동,일식음식점,4,0,0,1
20211,상도4동,양식음식점,6,0,0,1
20211,상도4동,제과점,1,0,0,1
20211,상도4동,패스트푸드점,5,2,0,4
20211,상도4동,치킨전문점,1,0,0,10
20211,상도4동,분식전문점,13,0,1,3
20211,상도4동,호프-간이주점,10,0,2,3
20211,상도4동,커피-음료,19,2,2,9
20211,상도4동,일반교습학원,19,0,1,2
20211,상도4동,외국어학원,2,0,1,0
20211,상도4동,예술학원,13,1,1,0
20211,상도4동,스포츠 강습,6,0,0,0
20211,상도4동,일반의원,11,0,0,0
20211,상도4동,치과의원,7,0,0,0
20211,상도4동,한의원,8,0,0,0
20211,상도4동,당구장,1,0,0,0
20211,상도4동,골프연습장,1,0,0,0
20211,상도4동,PC방,2,0,0,0
20211,상도4동,스포츠클럽,1,0,0,0
20211,상도4동,자동차수리,4,0,0,0
20211,상도4동,자동차미용,3,0,0,0
20211,상도4동,미용실,36,1,0,1
20211,상도4동,네일숍,4,0,0,0
20211,상도4동,피부관리실,5,0,0,0
20211,상도4동,세탁소,11,1,1,1
20211,상도4동,가전제품수리,8,0,0,0
20211,상도4동,부동산중개업,36,1,1,0
20211,상도4동,노래방,9,0,0,0
20211,상도4동,슈퍼마켓,15,0,0,2
20211,상도4동,편의점,0,0,0,15
20211,상도4동,컴퓨터및주변장치판매,7,0,0,0
20211,상도4동,핸드폰,6,0,0,0
20211,상도4동,육류판매,10,0,0,1
20211,상도4동,수산물판매,18,0,0,0
20211,상도4동,청과상,12,0,0,0
20211,상도4동,반찬가게,15,1,0,1
20211,상도4동,일반의류,24,0,0,0
20211,상도4동,신발,2,0,0,0
20211,상도4동,가방,4,0,0,0
20211,상도4동,안경,1,0,0,1
20211,상도4동,시계및귀금속,2,0,0,0
20211,상도4동,의약품,17,0,1,1
20211,상도4동,의료기기,5,0,1,0
20211,상도4동,서적,8,0,0,0
20211,상도4동,문구,4,0,0,0
20211,상도4동,화장품,9,0,0,1
20211,상도4동,운동/경기용품,5,0,0,0
20211,상도4동,섬유제품,5,0,0,0
20211,상도4동,화초,6,0,0,0
20211,상도4동,애완동물,4,1,0,0
20211,상도4동,가전제품,3,0,0,0
20211,상도4동,철물점,8,0,0,0
20211,상도4동,인테리어,4,0,0,0
20211,상도4동,조명용품,5,0,0,0
20211,상도4동,전자상거래업,107,19,0,0
20211,흑석동,한식음식점,160,1,7,15
20211,흑석동,중식음식점,18,1,1,2
20211,흑석동,일식음식점,16,0,0,2
20211,흑석동,양식음식점,21,1,1,3
20211,흑석동,제과점,16,0,0,8
20211,흑석동,패스트푸드점,7,0,0,10
20211,흑석동,치킨전문점,6,0,0,14
20211,흑석동,분식전문점,32,1,1,6
20211,흑석동,호프-간이주점,28,0,1,1
20211,흑석동,커피-음료,40,3,4,15
20211,흑석동,일반교습학원,26,1,1,3
20211,흑석동,외국어학원,6,2,1,4
20211,흑석동,예술학원,19,0,0,0
20211,흑석동,스포츠 강습,12,0,0,0
20211,흑석동,일반의원,25,2,1,0
20211,흑석동,치과의원,13,0,0,0
20211,흑석동,한의원,10,1,1,0
20211,흑석동,당구장,10,0,2,0
20211,흑석동,골프연습장,2,0,0,0
20211,흑석동,PC방,6,0,0,0
20211,흑석동,스포츠클럽,1,0,0,0
20211,흑석동,자동차수리,0,0,1,0
20211,흑석동,자동차미용,4,1,0,0
20211,흑석동,미용실,51,1,0,3
20211,흑석동,네일숍,4,0,0,1
20211,흑석동,피부관리실,14,1,0,1
20211,흑석동,세탁소,15,0,0,5
20211,흑석동,가전제품수리,3,0,0,0
20211,흑석동,부동산중개업,128,2,2,0
20211,흑석동,여관,3,0,0,0
20211,흑석동,고시원,1,0,0,0
20211,흑석동,노래방,10,1,1,0
20211,흑석동,슈퍼마켓,31,1,1,3
20211,흑석동,편의점,4,2,1,23
20211,흑석동,컴퓨터및주변장치판매,12,0,0,0
20211,흑석동,핸드폰,14,0,0,0
20211,흑석동,미곡판매,4,0,0,0
20211,흑석동,육류판매,10,0,0,0
20211,흑석동,수산물판매,7,0,0,0
20211,흑석동,청과상,13,1,0,0
20211,흑석동,반찬가게,20,1,0,2
20211,흑석동,일반의류,37,3,2,0
20211,흑석동,신발,1,0,0,0
20211,흑석동,가방,7,0,0,0
20211,흑석동,안경,6,0,0,5
20211,흑석동,시계및귀금속,6,0,0,0
20211,흑석동,의약품,26,0,1,2
20211,흑석동,의료기기,6,1,0,0
20211,흑석동,서적,7,1,0,0
20211,흑석동,문구,3,0,0,3
20211,흑석동,화장품,15,1,1,3
20211,흑석동,운동/경기용품,11,2,0,0
20211,흑석동,자전거 및 기타운송장비,1,0,0,0
20211,흑석동,완구,1,0,0,0
20211,흑석동,섬유제품,7,0,0,0
20211,흑석동,화초,17,1,1,0
20211,흑석동,애완동물,4,1,0,1
20211,흑석동,가구,3,0,0,0
20211,흑석동,가전제품,5,0,0,0
20211,흑석동,철물점,5,0,0,0
20211,흑석동,인테리어,9,0,0,0
20211,흑석동,조명용품,5,0,0,0
20211,흑석동,전자상거래업,87,26,0,1
20211,사당1동,한식음식점,197,1,4,16
20211,사당1동,중식음식점,12,1,1,1
20211,사당1동,일식음식점,16,0,0,1
20211,사당1동,양식음식점,12,0,1,2
20211,사당1동,제과점,16,2,0,2
20211,사당1동,패스트푸드점,12,1,1,7
20211,사당1동,치킨전문점,7,0,0,12
20211,사당1동,분식전문점,30,0,0,7
20211,사당1동,호프-간이주점,34,0,0,7
20211,사당1동,커피-음료,53,4,1,9
20211,사당1동,일반교습학원,14,0,0,0
20211,사당1동,외국어학원,11,1,0,1
20211,사당1동,예술학원,20,2,1,1
20211,사당1동,스포츠 강습,12,0,1,1
20211,사당1동,일반의원,33,1,0,0
20211,사당1동,치과의원,24,0,0,0
20211,사당1동,한의원,12,0,0,0
20211,사당1동,당구장,12,0,0,0
20211,사당1동,골프연습장,2,0,0,0
20211,사당1동,PC방,6,0,0,0
20211,사당1동,스포츠클럽,4,0,0,0
20211,사당1동,자동차수리,7,0,0,2
20211,사당1동,자동차미용,1,1,0,0
20211,사당1동,미용실,40,0,2,3
20211,사당1동,네일숍,24,0,0,0
20211,사당1동,피부관리실,17,4,2,1
20211,사당1동,세탁소,12,0,0,2
20211,사당1동,가전제품수리,7,0,0,0
20211,사당1동,부동산중개업,85,4,5,0
20211,사당1동,여관,4,0,1,0
20211,사당1동,고시원,1,0,0,0
20211,사당1동,노래방,28,0,2,0
20211,사당1동,슈퍼마켓,27,2,2,0
20211,사당1동,편의점,2,1,0,28
20211,사당1동,컴퓨터및주변장치판매,15,0,0,0
20211,사당1동,핸드폰,14,0,0,0
20211,사당1동,미곡판매,4,0,0,0
20211,사당1동,육류판매,10,1,0,0
20211,사당1동,수산물판매,3,0,0,0
20211,사당1동,청과상,6,1,1,0
20211,사당1동,반찬가게,16,3,0,0
20211,사당1동,일반의류,52,1,0,0
20211,사당1동,신발,9,1,0,1
20211,사당1동,가방,7,1,0,0
20211,사당1동,안경,4,0,0,3
20211,사당1동,시계및귀금속,4,0,0,0
20211,사당1동,의약품,20,1,0,2
20211,사당1동,의료기기,11,0,0,0
20211,사당1동,서적,11,0,0,0
20211,사당1동,문구,5,0,0,2
20211,사당1동,화장품,38,2,2,5
20211,사당1동,운동/경기용품,10,0,0,0
20211,사당1동,자전거 및 기타운송장비,1,0,0,0
20211,사당1동,완구,1,0,2,0
20211,사당1동,섬유제품,5,0,0,0
20211,사당1동,화초,24,1,1,0
20211,사당1동,애완동물,4,0,0,0
20211,사당1동,가구,4,0,0,0
20211,사당1동,가전제품,11,0,0,0
20211,사당1동,철물점,9,0,0,0
20211,사당1동,인테리어,17,0,0,0
20211,사당1동,조명용품,8,1,0,0
20211,사당1동,전자상거래업,92,11,1,0
20211,사당2동,한식음식점,172,8,3,22
20211,사당2동,중식음식점,16,0,0,2
20211,사당2동,일식음식점,23,0,1,5
20211,사당2동,양식음식점,16,1,0,2
20211,사당2동,제과점,13,2,1,10
20211,사당2동,패스트푸드점,5,0,0,7
20211,사당2동,치킨전문점,14,1,0,13
20211,사당2동,분식전문점,23,2,2,9
20211,사당2동,호프-간이주점,47,0,3,6
20211,사당2동,커피-음료,30,3,1,16
20211,사당2동,일반교습학원,43,5,3,0
20211,사당2동,외국어학원,6,0,0,2
20211,사당2동,예술학원,16,0,0,2
20211,사당2동,스포츠 강습,11,0,0,0
20211,사당2동,일반의원,30,1,0,1
20211,사당2동,치과의원,18,1,1,0
20211,사당2동,한의원,20,0,0,0
20211,사당2동,당구장,10,0,0,0
20211,사당2동,골프연습장,5,0,0,0
20211,사당2동,PC방,5,0,0,0
20211,사당2동,스포츠클럽,5,0,0,1
20211,사당2동,자동차수리,11,1,0,0
20211,사당2동,자동차미용,1,0,0,0
20211,사당2동,미용실,56,3,2,4
20211,사당2동,네일숍,6,0,0,0
20211,사당2동,피부관리실,23,2,2,0
20211,사당2동,세탁소,13,3,1,4
20211,사당2동,가전제품수리,3,0,0,0
20211,사당2동,부동산중개업,80,2,0,0
20211,사당2동,여관,4,0,0,0
20211,사당2동,고시원,1,0,0,0
20211,사당2동,노래방,23,0,0,1
20211,사당2동,슈퍼마켓,29,1,0,1
20211,사당2동,편의점,1,0,0,26
20211,사당2동,컴퓨터및주변장치판매,13,0,0,0
20211,사당2동,핸드폰,9,1,0,0
20211,사당2동,미곡판매,5,0,0,0
20211,사당2동,육류판매,24,0,0,0
20211,사당2동,수산물판매,12,0,0,0
20211,사당2동,청과상,21,0,0,1
20211,사당2동,반찬가게,22,0,0,1
20211,사당2동,일반의류,78,2,3,0
20211,사당2동,신발,17,0,0,0
20211,사당2동,가방,6,0,0,0
20211,사당2동,안경,8,0,0,2
20211,사당2동,시계및귀금속,5,0,0,0
20211,사당2동,의약품,25,2,0,1
20211,사당2동,의료기기,8,0,0,0
20211,사당2동,서적,6,0,0,0
20211,사당2동,문구,4,0,0,0
20211,사당2동,화장품,18,1,0,7
20211,사당2동,운동/경기용품,9,0,0,0
20211,사당2동,자전거 및 기타운송장비,2,0,0,0
20211,사당2동,완구,3,0,0,1
20211,사당2동,섬유제품,8,0,0,0
20211,사당2동,화초,11,0,0,0
20211,사당2동,애완동물,7,0,0,0
20211,사당2동,가구,28,0,0,0
20211,사당2동,가전제품,8,0,0,0
20211,사당2동,철물점,3,0,0,0
20211,사당2동,인테리어,9,1,2,0
20211,사당2동,조명용품,2,0,0,0
20211,사당2동,전자상거래업,92,13,0,0
20211,사당3동,한식음식점,61,2,0,15
20211,사당3동,중식음식점,4,0,0,0
20211,사당3동,일식음식점,4,0,0,0
20211,사당3동,양식음식점,5,0,0,0
20211,사당3동,제과점,4,0,0,2
20211,사당3동,패스트푸드점,3,2,1,6
20211,사당3동,치킨전문점,3,0,1,9
20211,사당3동,분식전문점,14,0,0,4
20211,사당3동,호프-간이주점,6,0,1,0
20211,사당3동,커피-음료,16,1,0,5
20211,사당3동,일반교습학원,33,1,0,3
20211,사당3동,외국어학원,6,0,1,0
20211,사당3동,예술학원,20,0,0,1
20211,사당3동,스포츠 강습,9,0,0,0
20211,사당3동,일반의원,10,0,0,0
20211,사당3동,치과의원,5,0,0,0
20211,사당3동,한의원,4,0,0,0
20211,사당3동,당구장,1,0,0,0
20211,사당3동,골프연습장,2,0,0,0
20211,사당3동,PC방,1,0,0,0
20211,사당3동,스포츠클럽,3,0,0,0
20211,사당3동,자동차수리,8,0,0,1
20211,사당3동,자동차미용,1,0,0,0
20211,사당3동,미용실,35,0,0,0
20211,사당3동,네일숍,4,0,0,0
20211,사당3동,피부관리실,9,1,0,0
20211,사당3동,세탁소,9,0,0,4
20211,사당3동,가전제품수리,4,0,0,0
20211,사당3동,부동산중개업,58,0,0,0
20211,사당3동,고시원,3,0,0,0
20211,사당3동,노래방,4,0,0,0
20211,사당3동,슈퍼마켓,12,0,0,0
20211,사당3동,편의점,0,1,1,15
20211,사당3동,컴퓨터및주변장치판매,9,0,0,0
20211,사당3동,핸드폰,5,0,0,0
20211,사당3동,미곡판매,1,0,0,0
20211,사당3동,육류판매,9,0,0,0
20211,사당3동,수산물판매,4,0,0,0
20211,사당3동,청과상,5,0,0,1
20211,사당3동,반찬가게,13,2,0,0
20211,사당3동,일반의류,18,2,0,0
20211,사당3동,가방,1,0,0,0
20211,사당3동,안경,3,0,0,0
20211,사당3동,시계및귀금속,2,0,0,0
20211,사당3동,의약품,7,0,0,1
20211,사당3동,의료기기,6,0,0,0
20211,사당3동,서적,8,0,0,0
20211,사당3동,문구,4,0,0,0
20211,사당3동,화장품,16,2,0,1
20211,사당3동,운동/경기용품,4,0,0,0
20211,사당3동,자전거 및 기타운송장비,2,0,0,0
20211,사당3동,완구,2,0,0,0
20211,사당3동,섬유제품,5,0,0,0
20211,사당3동,화초,14,0,0,0
20211,사당3동,애완동물,5,0,0,0
20211,사당3동,가구,6,0,1,0
20211,사당3동,가전제품,5,0,0,0
20211,사당3동,철물점,6,1,0,0
20211,사당3동,인테리어,8,0,0,0
20211,사당3동,조명용품,1,0,0,0
20211,사당3동,전자상거래업,102,22,1,0
20211,사당4동,한식음식점,42,2,0,5
20211,사당4동,중식음식점,2,0,0,0
20211,사당4동,일식음식점,3,0,0,0
20211,사당4동,양식음식점,2,0,1,0
20211,사당4동,제과점,4,0,0,2
20211,사당4동,패스트푸드점,3,0,0,3
20211,사당4동,치킨전문점,8,0,0,4
20211,사당4동,분식전문점,13,2,0,1
20211,사당4동,호프-간이주점,2,0,0,0
20211,사당4동,커피-음료,8,1,0,4
20211,사당4동,일반교습학원,9,0,0,3
20211,사당4동,외국어학원,2,0,0,0
20211,사당4동,예술학원,10,0,0,0
20211,사당4동,스포츠 강습,1,0,0,0
20211,사당4동,일반의원,14,0,0,0
20211,사당4동,치과의원,13,0,0,0
20211,사당4동,한의원,9,1,1,0
20211,사당4동,당구장,3,0,0,0
20211,사당4동,PC방,2,0,0,0
20211,사당4동,스포츠클럽,1,0,0,0
20211,사당4동,자동차수리,4,0,0,0
20211,사당4동,자동차미용,1,0,0,0
20211,사당4동,미용실,31,0,0,2
20211,사당4동,네일숍,5,0,0,0
20211,사당4동,피부관리실,2,0,0,0
20211,사당4동,세탁소,9,1,1,3
20211,사당4동,가전제품수리,6,0,0,0
20211,사당4동,부동산중개업,26,0,0,0
20211,사당4동,여관,2,0,0,0
20211,사당4동,노래방,6,0,0,0
20211,사당4동,슈퍼마켓,17,0,0,0
20211,사당4동,편의점,0,0,0,8
20211,사당4동,컴퓨터및주변장치판매,5,0,0,0
20211,사당4동,핸드폰,5,0,0,0
20211,사당4동,미곡판매,2,1,0,0
20211,사당4동,육류판매,12,0,0,0
20211,사당4동,수산물판매,8,1,0,0
20211,사당4동,청과상,16,1,0,0
20211,사당4동,반찬가게,11,1,1,1
20211,사당4동,일반의류,22,2,0,0
20211,사당4동,신발,2,0,0,0
20211,사당4동,가방,2,0,0,0
20211,사당4동,안경,2,0,0,1
20211,사당4동,시계및귀금속,3,0,0,0
20211,사당4동,의약품,10,0,0,0
20211,사당4동,의료기기,3,0,0,1
20211,사당4동,서적,2,0,0,0
20211,사당4동,문구,3,0,0,0
20211,사당4동,화장품,18,0,0,1
20211,사당4동,자전거 및 기타운송장비,1,0,0,0
20211,사당4동,섬유제품,4,0,0,0
20211,사당4동,화초,2,0,0,0
20211,사당4동,애완동물,1,0,0,0
20211,사당4동,가구,2,0,0,0
20211,사당4동,가전제품,2,0,0,0
20211,사당4동,철물점,2,1,0,0
20211,사당4동,인테리어,4,0,0,0
20211,사당4동,조명용품,6,0,0,0
20211,사당4동,전자상거래업,39,3,1,0
20211,사당5동,한식음식점,23,0,0,3
20211,사당5동,중식음식점,2,0,0,0
20211,사당5동,일식음식점,4,0,0,0
20211,사당5동,제과점,3,0,1,0
20211,사당5동,패스트푸드점,0,0,0,2
20211,사당5동,치킨전문점,3,0,0,2
20211,사당5동,분식전문점,3,0,0,2
20211,사당5동,호프-간이주점,2,0,0,0
20211,사당5동,커피-음료,12,1,1,2
20211,사당5동,일반교습학원,15,0,0,5
20211,사당5동,외국어학원,2,0,0,0
20211,사당5동,예술학원,10,0,0,0
20211,사당5동,스포츠 강습,2,0,0,0
20211,사당5동,일반의원,2,0,0,0
20211,사당5동,치과의원,2,0,0,0
20211,사당5동,한의원,1,0,0,0
20211,사당5동,당구장,2,0,0,0
20211,사당5동,PC방,1,0,0,0
20211,사당5동,자동차수리,4,0,0,0
20211,사당5동,자동차미용,1,0,0,0
20211,사당5동,미용실,19,2,0,0
20211,사당5동,네일숍,6,0,0,0
20211,사당5동,피부관리실,4,0,0,0
20211,사당5동,세탁소,2,0,0,3
20211,사당5동,가전제품수리,8,1,0,0
20211,사당5동,부동산중개업,35,1,0,0
20211,사당5동,노래방,2,0,0,0
20211,사당5동,슈퍼마켓,7,0,0,0
20211,사당5동,편의점,1,0,0,10
20211,사당5동,컴퓨터및주변장치판매,5,0,0,0
20211,사당5동,핸드폰,2,0,0,0
20211,사당5동,미곡판매,4,0,0,0
20211,사당5동,육류판매,3,0,0,0
20211,사당5동,수산물판매,1,0,0,0
20211,사당5동,청과상,2,1,0,0
20211,사당5동,반찬가게,3,0,0,1
20211,사당5동,일반의류,15,1,0,0
20211,사당5동,가방,1,0,0,0
20211,사당5동,안경,1,0,0,0
20211,사당5동,시계및귀금속,1,0,0,0
20211,사당5동,의약품,3,0,0,2
20211,사당5동,서적,2,0,0,0
20211,사당5동,문구,3,0,0,0
20211,사당5동,화장품,3,0,0,1
20211,사당5동,운동/경기용품,4,0,0,0
20211,사당5동,섬유제품,2,0,0,0
20211,사당5동,화초,4,0,0,0
20211,사당5동,애완동물,0,0,1,0
20211,사당5동,가구,3,0,0,0
20211,사당5동,가전제품,8,0,0,0
20211,사당5동,철물점,6,0,0,0
20211,사당5동,인테리어,2,0,0,0
20211,사당5동,조명용품,4,0,0,0
20211,사당5동,전자상거래업,74,18,0,0
20211,대방동,한식음식점,105,3,1,15
20211,대방동,중식음식점,11,1,0,1
20211,대방동,일식음식점,11,0,0,2
20211,대방동,양식음식점,6,1,0,0
20211,대방동,제과점,7,0,1,6
20211,대방동,패스트푸드점,12,3,0,10
20211,대방동,치킨전문점,8,2,2,18
20211,대방동,분식전문점,18,3,1,8
20211,대방동,호프-간이주점,18,1,1,3
20211,대방동,커피-음료,22,0,2,12
20211,대방동,일반교습학원,98,6,2,7
20211,대방동,외국어학원,22,1,1,2
20211,대방동,예술학원,26,0,0,0
20211,대방동,스포츠 강습,16,1,1,0
20211,대방동,일반의원,30,0,0,0
20211,대방동,치과의원,16,0,0,0
20211,대방동,한의원,13,0,0,0
20211,대방동,당구장,13,1,0,1
20211,대방동,골프연습장,5,0,0,0
20211,대방동,PC방,2,0,0,1
20211,대방동,스포츠클럽,7,0,0,0
20211,대방동,자동차수리,11,0,0,3
20211,대방동,자동차미용,3,0,0,0
20211,대방동,미용실,34,0,0,6
20211,대방동,네일숍,7,0,0,0
20211,대방동,피부관리실,19,0,1,0
20211,대방동,세탁소,12,0,1,3
20211,대방동,가전제품수리,4,0,0,0
20211,대방동,부동산중개업,91,3,3,0
20211,대방동,여관,3,0,0,0
20211,대방동,노래방,13,0,0,0
20211,대방동,슈퍼마켓,27,1,3,1
20211,대방동,편의점,0,1,1,39
20211,대방동,컴퓨터및주변장치판매,23,0,1,0
20211,대방동,핸드폰,12,1,0,0
20211,대방동,미곡판매,3,0,0,0
20211,대방동,육류판매,6,0,0,0
20211,대방동,수산물판매,18,1,0,0
20211,대방동,청과상,11,0,0,0
20211,대방동,반찬가게,23,1,1,0
20211,대방동,일반의류,29,1,1,0
20211,대방동,가방,1,0,0,0
20211,대방동,안경,6,1,1,3
20211,대방동,시계및귀금속,3,0,0,0
20211,대방동,의약품,32,2,0,1
20211,대방동,의료기기,6,0,0,0
20211,대방동,서적,22,0,0,0
20211,대방동,문구,11,0,1,1
20211,대방동,화장품,32,1,0,4
20211,대방동,운동/경기용품,7,0,0,0
20211,대방동,자전거 및 기타운송장비,1,0,0,0
20211,대방동,완구,2,0,0,0
20211,대방동,섬유제품,4,0,0,0
20211,대방동,화초,13,0,1,0
20211,대방동,애완동물,4,0,0,0
20211,대방동,가구,3,0,0,0
20211,대방동,가전제품,5,0,0,0
