행정동,지하철역,년분기
삼전동,0,20231
삼청동,0,20231
상계10동,0,20231
상계6.7동,0,20231
상계9동,0,20231
상도3동,0,20231
상도4동,0,20231
서초4동,0,20231
성내3동,0,20231
성북동,0,20231
성산1동,0,20231
성수2가1동,0,20231
성현동,0,20231
세곡동,0,20231
송정동,0,20231
송중동,0,20231
송파2동,0,20231
수유3동,0,20231
숭인1동,동묘앞,20231
시흥2동,0,20231
시흥3동,0,20231
시흥4동,0,20231
시흥5동,0,20231
신길3동,0,20231
신길4동,0,20231
신길5동,0,20231
신내2동,0,20231
신당5동,신당,20231
신대방1동,0,20231
신수동,0,20231
신원동,0,20231
신월1동,0,20231
신월2동,0,20231
신월3동,0,20231
신월4동,0,20231
신월5동,0,20231
신월6동,0,20231
신월7동,0,20231
신정1동,0,20231
신정2동,0,20231
신정6동,0,20231
쌍문1동,0,20231
쌍문2동,0,20231
쌍문3동,0,20231
쌍문4동,0,20231
암사1동,0,20231
암사3동,암사역사공원,20231
역삼2동,0,20231
역촌동,0,20231
연남동,0,20231
연희동,0,20231
염리동,0,20231
염창동,0,20231
왕십리도선동,0,20231
용문동,효창공원앞,20231
원효로1동,0,20231
원효로2동,0,20231
월계1동,0,20231
월곡1동,0,20231
위례동,0,20231
은천동,0,20231
응암1동,0,20231
응암2동,0,20231
응암3동,0,20231
이촌1동,0,20231
이촌2동,0,20231
이태원2동,0,20231
인수동,0,20231
일원1동,0,20231
자양1동,0,20231
자양2동,0,20231
자양3동,0,20231
잠실3동,0,20231
장안1동,0,20231
장안2동,0,20231
장위1동,0,20231
장위3동,0,20231
전농2동,0,20231
정릉2동,0,20231
정릉3동,0,20231
조원동,0,20231
종암동,0,20231
중계1동,0,20231
중계4동,0,20231
중계본동,0,20231
중곡1동,0,20231
중곡2동,0,20231
중곡4동,0,20231
중림동,0,20231
중앙동,0,20231
중화1동,0,20231
창2동,0,20231
창3동,0,20231
창4동,창동,20231
창신1동,동대문,20231
창신1동,동묘앞,20231
창신2동,0,20231
천호2동,0,20231
천호3동,0,20231
청구동,0,20231
청담동,0,20231
청량리동,0,20231
청림동,0,20231
청운효자동,0,20231
청파동,0,20231
평창동,0,20231
풍납1동,천호(풍납토성),20231
풍납2동,0,20231
하계1동,0,20231
합정동,합정,20231
행운동,0,20231
혜화동,0,20231
홍은1동,0,20231
홍은2동,0,20231
홍제2동,0,20231
홍제3동,0,20231
화곡2동,0,20231
화곡3동,0,20231
화곡4동,0,20231
화곡6동,0,20231
화곡8동,0,20231
화곡본동,0,20231
황학동,0,20231
회기동,0,20231
후암동,0,20231
휘경2동,0,20231
가락본동,오금,20234
가리봉동,0,20234
가양2동,0,20234
가양3동,0,20234
가회동,0,20234
개봉2동,0,20234
개봉3동,0,20234
개포1동,0,20234
개포4동,0,20234
거여2동,0,20234
고덕1동,0,20234
고덕2동,0,20234
고척1동,0,20234
고척2동,0,20234
교남동,0,20234
구로1동,0,20234
구로4동,대림(구로구청),20234
구산동,0,20234
군자동,0,20234
금호2.3가동,0,20234
길음2동,0,20234
낙성대동,0,20234
난곡동,0,20234
난향동,0,20234
남가좌2동,0,20234
노량진2동,0,20234
다산동,약수,20234
다산동,청구,20234
답십리1동,0,20234
답십리2동,0,20234
대림1동,0,20234
대림2동,대림(구로구청),20234
대치1동,도곡,20234
도림동,0,20234
도봉1동,0,20234
도화동,공덕,20234
독산2동,0,20234
독산3동,0,20234
독산4동,0,20234
돈암1동,0,20234
돈암2동,0,20234
동선동,0,20234
등촌2동,0,20234
마천2동,0,20234
망우3동,0,20234
망원1동,0,20234
망원2동,0,20234
면목2동,0,20234
면목5동,0,20234
면목7동,0,20234
목4동,0,20234
목5동,0,20234
무악동,0,20234
묵1동,0,20234
문정1동,0,20234
미성동,0,20234
반포3동,0,20234
방배4동,0,20234
방배본동,0,20234
방학2동,0,20234
방학3동,0,20234
번2동,0,20234
번3동,0,20234
보광동,0,20234
부암동,0,20234
북가좌1동,0,20234
북가좌2동,0,20234
북아현동,0,20234
불광2동,연신내,20234
사당1동,사당,20234
사당1동,이수,20234
사당3동,0,20234
사당5동,0,20234
삼각산동,0,20234
삼성동,0,20234
삼전동,0,20234
삼청동,0,20234
상계10동,0,20234
상계6.7동,0,20234
상계9동,0,20234
상도3동,0,20234
상도4동,0,20234
서초4동,0,20234
성내3동,0,20234
성북동,0,20234
성산1동,0,20234
성수2가1동,0,20234
성현동,0,20234
세곡동,0,20234
송정동,0,20234
송중동,0,20234
송파2동,0,20234
수유3동,0,20234
숭인1동,동묘앞,20234
시흥2동,0,20234
시흥3동,0,20234
시흥4동,0,20234
시흥5동,0,20234
신길3동,0,20234
신길4동,0,20234
신길5동,0,20234
신내2동,0,20234
신당5동,신당,20234
신대방1동,0,20234
신수동,0,20234
신원동,0,20234
신월1동,0,20234
신월2동,0,20234
신월3동,0,20234
신월4동,0,20234
신월5동,0,20234
신월6동,0,20234
신월7동,0,20234
신정1동,0,20234
신정2동,0,20234
신정6동,0,20234
쌍문1동,0,20234
쌍문2동,0,20234
쌍문3동,0,20234
쌍문4동,0,20234
암사1동,0,20234
암사3동,암사역사공원,20234
역삼2동,0,20234
역촌동,0,20234
연남동,0,20234
연희동,0,20234
염리동,0,20234
염창동,0,20234
왕십리도선동,0,20234
용문동,효창공원앞,20234
원효로1동,0,20234
원효로2동,0,20234
월계1동,0,20234
월곡1동,0,20234
위례동,0,20234
은천동,0,20234
응암1동,0,20234
응암2동,0,20234
응암3동,0,20234
이촌1동,0,20234
이촌2동,0,20234
이태원2동,0,20234
인수동,0,20234
일원1동,0,20234
자양1동,0,20234
자양2동,0,20234
자양3동,0,20234
잠실3동,0,20234
장안1동,0,20234
장안2동,0,20234
장위1동,0,20234
장위3동,0,20234
전농2동,0,20234
정릉2동,0,20234
정릉3동,0,20234
조원동,0,20234
종암동,0,20234
중계1동,0,20234
중계4동,0,20234
중계본동,0,20234
중곡1동,0,20234
중곡2동,0,20234
중곡4동,0,20234
중림동,0,20234
중앙동,0,20234
중화1동,0,20234
창2동,0,20234
창3동,0,20234
창4동,창동,20234
창신1동,동대문,20234
창신1동,동묘앞,20234
창신2동,0,20234
천호2동,0,20234
천호3동,0,20234
청구동,0,20234
청담동,0,20234
청량리동,0,20234
청림동,0,20234
청운효자동,0,20234
청파동,0,20234
평창동,0,20234
풍납1동,천호(풍납토성),20234
풍납2동,0,20234
하계1동,0,20234
합정동,합정,20234
행운동,0,20234
혜화동,0,20234
홍은1동,0,20234
홍은2동,0,20234
홍제2동,0,20234
홍제3동,0,20234
화곡2동,0,20234
화곡3동,0,20234
화곡4동,0,20234
화곡6동,0,20234
화곡8동,0,20234
화곡본동,0,20234
황학동,0,20234
회기동,0,20234
후암동,0,20234
휘경2동,0,20234
가락본동,오금,20232
가리봉동,0,20232
가양2동,0,20232
가양3동,0,20232
가회동,0,20232
개봉2동,0,20232
개봉3동,0,20232
개포1동,0,20232
개포4동,0,20232
거여2동,0,20232
고덕1동,0,20232
고덕2동,0,20232
고척1동,0,20232
고척2동,0,20232
교남동,0,20232
구로1동,0,20232
구로4동,대림(구로구청),20232
구산동,0,20232
군자동,0,20232
금호2.3가동,0,20232
길음2동,0,20232
낙성대동,0,20232
난곡동,0,20232
난향동,0,20232
남가좌2동,0,20232
노량진2동,0,20232
다산동,약수,20232
다산동,청구,20232
답십리1동,0,20232
답십리2동,0,20232
대림1동,0,20232
대림2동,대림(구로구청),20232
대치1동,도곡,20232
도림동,0,20232
도봉1동,0,20232
도화동,공덕,20232
독산2동,0,20232
독산3동,0,20232
독산4동,0,20232
돈암1동,0,20232
돈암2동,0,20232
동선동,0,20232
등촌2동,0,20232
마천2동,0,20232
망우3동,0,20232
망원1동,0,20232
망원2동,0,20232
면목2동,0,20232
면목5동,0,20232
면목7동,0,20232
목4동,0,20232
목5동,0,20232
무악동,0,20232
묵1동,0,20232
문정1동,0,20232
미성동,0,20232
반포3동,0,20232
방배4동,0,20232
방배본동,0,20232
방학2동,0,20232
방학3동,0,20232
번2동,0,20232
번3동,0,20232
보광동,0,20232
부암동,0,20232
북가좌1동,0,20232
북가좌2동,0,20232
북아현동,0,20232
불광2동,연신내,20232
사당1동,사당,20232
사당1동,이수,20232
사당3동,0,20232
사당5동,0,20232
삼각산동,0,20232
삼성동,0,20232
삼전동,0,20232
삼청동,0,20232
상계10동,0,20232
상계6.7동,0,20232
상계9동,0,20232
상도3동,0,20232
상도4동,0,20232
서초4동,0,20232
성내3동,0,20232
성북동,0,20232
성산1동,0,20232
성수2가1동,0,20232
성현동,0,20232
세곡동,0,20232
송정동,0,20232
송중동,0,20232
송파2동,0,20232
수유3동,0,20232
숭인1동,동묘앞,20232
시흥2동,0,20232
시흥3동,0,20232
시흥4동,0,20232
시흥5동,0,20232
신길3동,0,20232
신길4동,0,20232
신길5동,0,20232
신내2동,0,20232
신당5동,신당,20232
신대방1동,0,20232
신수동,0,20232
신원동,0,20232
신월1동,0,20232
신월2동,0,20232
신월3동,0,20232
신월4동,0,20232
신월5동,0,20232
신월6동,0,20232
신월7동,0,20232
신정1동,0,20232
신정2동,0,20232
신정6동,0,20232
쌍문1동,0,20232
쌍문2동,0,20232
쌍문3동,0,20232
쌍문4동,0,20232
암사1동,0,20232
암사3동,암사역사공원,20232
역삼2동,0,20232
역촌동,0,20232
연남동,0,20232
연희동,0,20232
염리동,0,20232
염창동,0,20232
왕십리도선동,0,20232
용문동,효창공원앞,20232
원효로1동,0,20232
원효로2동,0,20232
월계1동,0,20232
월곡1동,0,20232
위례동,0,20232
은천동,0,20232
응암1동,0,20232
응암2동,0,20232
응암3동,0,20232
이촌1동,0,20232
이촌2동,0,20232
이태원2동,0,20232
인수동,0,20232
일원1동,0,20232
자양1동,0,20232
자양2동,0,20232
자양3동,0,20232
잠실3동,0,20232
장안1동,0,20232
장안2동,0,20232
장위1동,0,20232
장위3동,0,20232
전농2동,0,20232
정릉2동,0,20232
정릉3동,0,20232
조원동,0,20232
종암동,0,20232
중계1동,0,20232
중계4동,0,20232
중계본동,0,20232
중곡1동,0,20232
중곡2동,0,20232
중곡4동,0,20232
중림동,0,20232
중앙동,0,20232
중화1동,0,20232
창2동,0,20232
창3동,0,20232
창4동,창동,20232
창신1동,동대문,20232
창신1동,동묘앞,20232
창신2동,0,20232
천호2동,0,20232
천호3동,0,20232
청구동,0,20232
청담동,0,20232
청량리동,0,20232
청림동,0,20232
청운효자동,0,20232
청파동,0,20232
평창동,0,20232
풍납1동,천호(풍납토성),20232
풍납2동,0,20232
하계1동,0,20232
합정동,합정,20232
행운동,0,20232
혜화동,0,20232
홍은1동,0,20232
홍은2동,0,20232
홍제2동,0,20232
홍제3동,0,20232
화곡2동,0,20232
화곡3동,0,20232
화곡4동,0,20232
화곡6동,0,20232
화곡8동,0,20232
화곡본동,0,20232
황학동,0,20232
회기동,0,20232
후암동,0,20232
휘경2동,0,20232
가락본동,오금,20233
가리봉동,0,20233
가양2동,0,20233
가양3동,0,20233
가회동,0,20233
개봉2동,0,20233
개봉3동,0,20233
개포1동,0,20233
개포4동,0,20233
거여2동,0,20233
고덕1동,0,20233
고덕2동,0,20233
고척1동,0,20233
고척2동,0,20233
교남동,0,20233
구로1동,0,20233
구로4동,대림(구로구청),20233
구산동,0,20233
군자동,0,20233
금호2.3가동,0,20233
길음2동,0,20233
낙성대동,0,20233
난곡동,0,20233
난향동,0,20233
남가좌2동,0,20233
노량진2동,0,20233
다산동,약수,20233
다산동,청구,20233
답십리1동,0,20233
답십리2동,0,20233
대림1동,0,20233
대림2동,대림(구로구청),20233
대치1동,도곡,20233
도림동,0,20233
도봉1동,0,20233
도화동,공덕,20233
독산2동,0,20233
독산3동,0,20233
독산4동,0,20233
돈암1동,0,20233
돈암2동,0,20233
동선동,0,20233
등촌2동,0,20233
마천2동,0,20233
망우3동,0,20233
망원1동,0,20233
망원2동,0,20233
면목2동,0,20233
면목5동,0,20233
면목7동,0,20233
목4동,0,20233
목5동,0,20233
무악동,0,20233
묵1동,0,20233
문정1동,0,20233
미성동,0,20233
반포3동,0,20233
방배4동,0,20233
방배본동,0,20233
방학2동,0,20233
방학3동,0,20233
번2동,0,20233
번3동,0,20233
보광동,0,20233
부암동,0,20233
북가좌1동,0,20233
북가좌2동,0,20233
북아현동,0,20233
불광2동,연신내,20233
사당1동,사당,20233
사당1동,이수,20233
사당3동,0,20233
사당5동,0,20233
삼각산동,0,20233
삼성동,0,20233
삼전동,0,20233
삼청동,0,20233
상계10동,0,20233
상계6.7동,0,20233
상계9동,0,20233
상도3동,0,20233
상도4동,0,20233
서초4동,0,20233
성내3동,0,20233
성북동,0,20233
성산1동,0,20233
성수2가1동,0,20233
성현동,0,20233
세곡동,0,20233
송정동,0,20233
송중동,0,20233
송파2동,0,20233
수유3동,0,20233
숭인1동,동묘앞,20233
시흥2동,0,20233
시흥3동,0,20233
시흥4동,0,20233
시흥5동,0,20233
신길3동,0,20233
신길4동,0,20233
신길5동,0,20233
신내2동,0,20233
신당5동,신당,20233
신대방1동,0,20233
신수동,0,20233
신원동,0,20233
신월1동,0,20233
신월2동,0,20233
신월3동,0,20233
신월4동,0,20233
신월5동,0,20233
신월6동,0,20233
신월7동,0,20233
신정1동,0,20233
신정2동,0,20233
신정6동,0,20233
쌍문1동,0,20233
쌍문2동,0,20233
쌍문3동,0,20233
쌍문4동,0,20233
암사1동,0,20233
암사3동,암사역사공원,20233
역삼2동,0,20233
역촌동,0,20233
연남동,0,20233
연희동,0,20233
염리동,0,20233
염창동,0,20233
왕십리도선동,0,20233
용문동,효창공원앞,20233
원효로1동,0,20233
원효로2동,0,20233
월계1동,0,20233
월곡1동,0,20233
위례동,0,20233
은천동,0,20233
응암1동,0,20233
응암2동,0,20233
응암3동,0,20233
이촌1동,0,20233
이촌2동,0,20233
이태원2동,0,20233
인수동,0,20233
일원1동,0,20233
자양1동,0,20233
자양2동,0,20233
자양3동,0,20233
잠실3동,0,20233
장안1동,0,20233
장안2동,0,20233
장위1동,0,20233
장위3동,0,20233
전농2동,0,20233
정릉2동,0,20233
정릉3동,0,20233
조원동,0,20233
종암동,0,20233
중계1동,0,20233
중계4동,0,20233
중계본동,0,20233
중곡1동,0,20233
중곡2동,0,20233
중곡4동,0,20233
중림동,0,20233
중앙동,0,20233
중화1동,0,20233
창2동,0,20233
창3동,0,20233
창4동,창동,20233
창신1동,동대문,20233
창신1동,동묘앞,20233
창신2동,0,20233
천호2동,0,20233
천호3동,0,20233
청구동,0,20233
청담동,0,20233
청량리동,0,20233
청림동,0,20233
청운효자동,0,20233
청파동,0,20233
평창동,0,20233
풍납1동,천호(풍납토성),20233
풍납2동,0,20233
하계1동,0,20233
합정동,합정,20233
행운동,0,20233
혜화동,0,20233
홍은1동,0,20233
홍은2동,0,20233
홍제2동,0,20233
홍제3동,0,20233
화곡2동,0,20233
화곡3동,0,20233
화곡4동,0,20233
화곡6동,0,20233
화곡8동,0,20233
화곡본동,0,20233
황학동,0,20233
회기동,0,20233
후암동,0,20233
휘경2동,0,20233
가락1동,가락시장,20241
가락1동,송파,20241
가락2동,개롱,20241
가락2동,경찰병원,20241
가산동,가산디지털단지,20241
가산동,독산,20241
갈현1동,0,20241
갈현2동,구산,20241
개봉1동,개봉,20241
개포2동,개포동,20241
개포2동,구룡,20241
개포2동,대모산입구,20241
거여1동,거여,20241
공덕동,공덕,20241
공릉1동,공릉(서울과학기술대),20241
공릉1동,태릉입구,20241
공릉2동,화랑대(서울여대입구),20241
공항동,공항시장,20241
공항동,송정,20241
광장동,광나루(장신대),20241
광희동,동대문역사문화공원,20241
구로2동,구일,20241
구로3동,구로디지털단지,20241
구로3동,남구로,20241
구로5동,구로,20241
구의1동,구의(광진구청),20241
구의2동,아차산(어린이대공원후문),20241
구의3동,강변(동서울터미널),20241
금호1가동,신금호,20241
금호4가동,금호,20241
길동,길동,20241
길음1동,길음,20241
남가좌1동,가좌,20241
남영동,남영,20241
남영동,서울역,20241
남영동,숙대입구(갈월),20241
남현동,0,20241
내곡동,청계산입구,20241
노량진1동,노들,20241
노량진1동,노량진,20241
녹번동,녹번,20241
녹번동,역촌,20241
논현1동,논현,20241
논현1동,신사,20241
논현2동,강남구청,20241
논현2동,선정릉,20241
논현2동,학동,20241
능동,군자(능동),20241
능동,어린이대공원(세종대),20241
당산1동,영등포구청,20241
당산2동,당산,20241
대림3동,0,20241
대방동,보라매,20241
대방동,신대방삼거리,20241
대조동,불광,20241
대조동,연신내,20241
대치2동,대치,20241
대치2동,삼성,20241
대치2동,삼성(무역센터),20241
대치2동,학여울,20241
대치4동,0,20241
대학동,관악산(서울대),20241
대흥동,대흥(서강대앞),20241
대흥동,서강대,20241
대흥동,이대,20241
도곡1동,매봉,20241
도곡2동,도곡,20241
도곡2동,한티,20241
도봉2동,도봉,20241
도봉2동,도봉산,20241
독산1동,0,20241
동화동,0,20241
둔촌1동,둔촌동,20241
둔촌1동,둔촌오륜,20241
둔촌2동,중앙보훈병원,20241
등촌1동,증미,20241
등촌3동,가양,20241
마장동,마장,20241
마천1동,마천,20241
망우본동,신내,20241
망우본동,양원,20241
면목3.8동,0,20241
면목4동,용마산,20241
면목본동,면목,20241
명동,명동,20241
명일1동,명일,20241
명일2동,고덕,20241
목1동,목동,20241
목1동,오목교(목동운동장앞),20241
목2동,신목동,20241
목2동,염창,20241
목3동,등촌,20241
묵2동,먹골,20241
문래동,문래,20241
문정2동,문정,20241
문정2동,복정,20241
미아동,미아(서울사이버대학),20241
반포1동,반포,20241
반포1동,사평,20241
반포2동,신반포,20241
반포4동,고속터미널,20241
반포본동,구반포,20241
발산1동,우장산,20241
방배1동,내방,20241
방배2동,남태령,20241
방배3동,방배,20241
방이1동,방이,20241
방이2동,송파나루,20241
방학1동,방학,20241
방화1동,마곡나루,20241
방화1동,신방화,20241
방화2동,개화,20241
방화2동,개화산,20241
방화2동,김포공항,20241
번1동,수유(강북구청),20241
보라매동,0,20241
보문동,보문,20241
불광1동,독바위,20241
사근동,용답,20241
사근동,한양대,20241
사당2동,동작(현충원),20241
사당2동,총신대입구(이수),20241
사당4동,남성,20241
사직동,경복궁(정부서울청사),20241
사직동,광화문(세종문화회관),20241
삼선동,성신여대입구(돈암),20241
삼선동,한성대입구(삼선교),20241
삼성1동,봉은사,20241
삼성1동,청담,20241
삼성2동,삼성중앙,20241
삼성2동,선정릉,20241
삼양동,삼양,20241
삼양동,삼양사거리,20241
삼양동,솔샘,20241
상계1동,수락산,20241
상계2동,노원,20241
상계3.4동,0,20241
상계5동,상계,20241
상계8동,마들,20241
상도1동,상도,20241
상도1동,숭실대입구(살피재),20241
상도2동,장승배기,20241
상봉1동,망우,20241
상봉1동,상봉(시외버스터미널),20241
상봉2동,상봉(시외버스터미널),20241
상암동,디지털미디어시티,20241
서강동,광흥창(서강),20241
서강동,상수,20241
서교동,망원,20241
서교동,홍대입구,20241
서림동,서울대벤처타운,20241
서빙고동,서빙고,20241
서원동,서원,20241
서원동,신림,20241
서초1동,교대(법원.검찰청),20241
서초2동,강남,20241
서초2동,양재(서초구청),20241
서초3동,교대(법원.검찰청),20241
서초3동,남부터미널(예술의전당),20241
서초3동,서초,20241
석관동,석계,20241
석촌동,석촌,20241
석촌동,석촌고분,20241
성내1동,강동구청,20241
성내2동,강동,20241
성내2동,천호(풍납토성),20241
성산2동,마포구청,20241
성산2동,월드컵경기장(성산),20241
성수1가1동,서울숲,20241
성수1가2동,뚝섬,20241
성수2가3동,성수,20241
소공동,시청,20241
소공동,을지로입구,20241
송천동,미아사거리,20241
송파1동,0,20241
수궁동,온수(성공회대입구),20241
수색동,디지털미디어시티,20241
수색동,수색,20241
수서동,수서,20241
수유1동,화계,20241
수유2동,가오리,20241
숭인2동,0,20241
시흥1동,금천구청,20241
신길1동,신길,20241
신길6동,보라매,20241
신길6동,신풍,20241
신길7동,대방,20241
신길7동,서울지방병무청,20241
신내1동,봉화산(서울의료원),20241
신당동,신당,20241
신당동,청구,20241
신대방2동,보라매공원,20241
신대방2동,보라매병원,20241
신도림동,도림천,20241
신도림동,신도림,20241
신림동,신림,20241
신사1동,응암,20241
신사2동,새절(신사),20241
신사동,신대방,20241
신정3동,신정네거리,20241
신정4동,신정(은행정),20241
신정7동,양천구청,20241
신촌동,신촌,20241
아현동,아현,20241
아현동,애오개,20241
안암동,안암(고대병원앞),20241
암사2동,암사,20241
압구정동,압구정,20241
압구정동,압구정로데오,20241
약수동,버티고개,20241
약수동,약수,20241
양재1동,양재(서초구청),20241
양재2동,양재시민의숲(매헌),20241
양평1동,양평,20241
양평2동,선유도,20241
여의동,국회의사당,20241
여의동,샛강,20241
여의동,여의나루,20241
여의동,여의도,20241
역삼1동,강남,20241
역삼1동,선릉,20241
역삼1동,신논현,20241
역삼1동,언주,20241
역삼1동,역삼,20241
영등포동,신길,20241
영등포동,영등포시장,20241
영등포본동,영등포,20241
오금동,오금,20241
오류1동,오류동,20241
오륜동,올림픽공원(한국체대),20241
오륜동,한성백제,20241
옥수동,옥수,20241
왕십리2동,상왕십리,20241
용강동,마포,20241
용답동,답십리,20241
용답동,신답,20241
용답동,장한평,20241
용산2가동,녹사평(용산구청),20241
용신동,신설동,20241
용신동,용두(동대문구청),20241
용신동,제기동,20241
우이동,4.19민주묘지,20241
우이동,북한산우이,20241
우이동,솔밭공원,20241
우장산동,발산,20241
월계2동,월계,20241
월계3동,광운대,20241
월곡2동,상월곡(한국과학기술연구원),20241
월곡2동,월곡(동덕여대),20241
을지로동,을지로3가,20241
을지로동,을지로4가,20241
응봉동,응봉,20241
이문1동,외대앞,20241
이문2동,신이문,20241
이태원1동,이태원,20241
이화동,혜화,20241
인헌동,낙성대,20241
일원본동,일원,20241
자양4동,뚝섬유원지,20241
잠실2동,잠실새내,20241
잠실4동,몽촌토성(평화의문),20241
잠실4동,잠실나루,20241
잠실6동,잠실(송파구청),20241
잠실7동,종합운동장,20241
잠실본동,삼전,20241
잠원동,잠원,20241
장위2동,돌곶이,20241
장지동,장지,20241
장충동,동대입구,20241
전농1동,청량리(서울시립대입구),20241
정릉1동,정릉,20241
정릉4동,북한산보국문,20241
제기동,고려대(종암),20241
종로1.2.3.4가동,0,20241
종로5.6가동,0,20241
중계2.3동,0,20241
중곡3동,중곡,20241
중화2동,중랑,20241
중화2동,중화,20241
증산동,증산(명지대앞),20241
진관동,구파발,20241
창1동,녹천,20241
창1동,쌍문,20241
창5동,창동,20241
창신3동,창신,20241
천연동,독립문,20241
천호1동,굽은다리(강동구민회관앞),20241
청룡동,봉천,20241
청룡동,서울대입구(관악구청),20241
충현동,서대문,20241
충현동,충정로(경기대입구),20241
필동,충무로,20241
하계2동,하계,20241
한강로동,삼각지,20241
한강로동,신용산,20241
한강로동,용산,20241
한강로동,이촌(국립중앙박물관),20241
한남동,한강진,20241
한남동,한남,20241
행당1동,왕십리(성동구청),20241
행당2동,행당,20241
홍제1동,무악재,20241
홍제1동,홍제,20241
화곡1동,까치산,20241
화곡1동,화곡,20241
화양동,건대입구,20241
회현동,서울,20241
회현동,서울역,20241
회현동,회현(남대문시장),20241
효창동,0,20241
휘경1동,회기,20241
흑석동,흑석(중앙대입구),20241
가락1동,가락시장,20242
가락1동,송파,20242
가락2동,개롱,20242
가락2동,경찰병원,20242
가산동,가산디지털단지,20242
가산동,독산,20242
갈현1동,0,20242
갈현2동,구산,20242
개봉1동,개봉,20242
개포2동,개포동,20242
개포2동,구룡,20242
개포2동,대모산입구,20242
거여1동,거여,20242
공덕동,공덕,20242
공릉1동,공릉(서울과학기술대),20242
공릉1동,태릉입구,20242
공릉2동,화랑대(서울여대입구),20242
공항동,공항시장,20242
공항동,송정,20242
광장동,광나루(장신대),20242
광희동,동대문역사문화공원,20242
구로2동,구일,20242
구로3동,구로디지털단지,20242
구로3동,남구로,20242
구로5동,구로,20242
구의1동,구의(광진구청),20242
구의2동,아차산(어린이대공원후문),20242
구의3동,강변(동서울터미널),20242
금호1가동,신금호,20242
금호4가동,금호,20242
길동,길동,20242
길음1동,길음,20242
남가좌1동,가좌,20242
남영동,남영,20242
남영동,서울역,20242
남영동,숙대입구(갈월),20242
남현동,0,20242
내곡동,청계산입구,20242
노량진1동,노들,20242
노량진1동,노량진,20242
녹번동,녹번,20242
녹번동,역촌,20242
논현1동,논현,20242
논현1동,신사,20242
논현2동,강남구청,20242
논현2동,선정릉,20242
논현2동,학동,20242
능동,군자(능동),20242
능동,어린이대공원(세종대),20242
당산1동,영등포구청,20242
당산2동,당산,20242
대림3동,0,20242
대방동,보라매,20242
대방동,신대방삼거리,20242
대조동,불광,20242
대조동,연신내,20242
대치2동,대치,20242
대치2동,삼성,20242
대치2동,삼성(무역센터),20242
대치2동,학여울,20242
대치4동,0,20242
대학동,관악산(서울대),20242
대흥동,대흥(서강대앞),20242
대흥동,서강대,20242
대흥동,이대,20242
도곡1동,매봉,20242
도곡2동,도곡,20242
도곡2동,한티,20242
도봉2동,도봉,20242
도봉2동,도봉산,20242
독산1동,0,20242
동화동,0,20242
둔촌1동,둔촌동,20242
둔촌1동,둔촌오륜,20242
둔촌2동,중앙보훈병원,20242
등촌1동,증미,20242
등촌3동,가양,20242
마장동,마장,20242
마천1동,마천,20242
망우본동,신내,20242
망우본동,양원,20242
면목3.8동,0,20242
면목4동,용마산,20242
면목본동,면목,20242
명동,명동,20242
명일1동,명일,20242
명일2동,고덕,20242
목1동,목동,20242
목1동,오목교(목동운동장앞),20242
목2동,신목동,20242
목2동,염창,20242
목3동,등촌,20242
묵2동,먹골,20242
문래동,문래,20242
문정2동,문정,20242
문정2동,복정,20242
미아동,미아(서울사이버대학),20242
반포1동,반포,20242
반포1동,사평,20242
반포2동,신반포,20242
반포4동,고속터미널,20242
반포본동,구반포,20242
발산1동,우장산,20242
방배1동,내방,20242
방배2동,남태령,20242
방배3동,방배,20242
방이1동,방이,20242
방이2동,송파나루,20242
방학1동,방학,20242
방화1동,마곡나루,20242
방화1동,신방화,20242
방화2동,개화,20242
방화2동,개화산,20242
방화2동,김포공항,20242
번1동,수유(강북구청),20242
보라매동,0,20242
보문동,보문,20242
불광1동,독바위,20242
사근동,용답,20242
사근동,한양대,20242
사당2동,동작(현충원),20242
사당2동,총신대입구(이수),20242
사당4동,남성,20242
사직동,경복궁(정부서울청사),20242
사직동,광화문(세종문화회관),20242
삼선동,성신여대입구(돈암),20242
삼선동,한성대입구(삼선교),20242
삼성1동,봉은사,20242
삼성1동,청담,20242
삼성2동,삼성중앙,20242
삼성2동,선정릉,20242
삼양동,삼양,20242
삼양동,삼양사거리,20242
삼양동,솔샘,20242
상계1동,수락산,20242
상계2동,노원,20242
상계3.4동,0,20242
상계5동,상계,20242
상계8동,마들,20242
상도1동,상도,20242
상도1동,숭실대입구(살피재),20242
상도2동,장승배기,20242
상봉1동,망우,20242
상봉1동,상봉(시외버스터미널),20242
상봉2동,상봉(시외버스터미널),20242
상암동,디지털미디어시티,20242
서강동,광흥창(서강),20242
서강동,상수,20242
서교동,망원,20242
서교동,홍대입구,20242
서림동,서울대벤처타운,20242
서빙고동,서빙고,20242
서원동,서원,20242
서원동,신림,20242
서초1동,교대(법원.검찰청),20242
서초2동,강남,20242
서초2동,양재(서초구청),20242
서초3동,교대(법원.검찰청),20242
서초3동,남부터미널(예술의전당),20242
서초3동,서초,20242
석관동,석계,20242
석촌동,석촌,20242
석촌동,석촌고분,20242
성내1동,강동구청,20242
성내2동,강동,20242
성내2동,천호(풍납토성),20242
성산2동,마포구청,20242
성산2동,월드컵경기장(성산),20242
성수1가1동,서울숲,20242
성수1가2동,뚝섬,20242
성수2가3동,성수,20242
소공동,시청,20242
소공동,을지로입구,20242
송천동,미아사거리,20242
송파1동,0,20242
수궁동,온수(성공회대입구),20242
수색동,디지털미디어시티,20242
