필동,5022,5088,5054,5020,4904,4837,4781,4754,4680,4729,4678,4679,4630,4709,4652,4816,4845,4905,4858,4971,5059,5248
하계1동,30039,29792,29814,29305,28864,28459,28188,27965,27668,27501,27288,27036,27706,27327,27255,26982,27539,27174,26877,26723,27043,26751
하계2동,23727,23600,23492,23318,23183,23061,22913,22723,22472,22369,22227,22034,21855,21792,21703,21642,21525,21423,21432,21369,21301,21142
한강로동,19354,19382,19504,19635,19884,19940,20910,22097,23212,23294,23417,23411,23286,23222,22988,22886,22769,22839,22811,22691,22620,22613
한남동,23737,23663,23600,23704,24136,23969,23969,23761,23351,23157,22977,22941,22883,22778,22173,22054,21841,21696,21237,19911,18352,16428
합정동,19410,19291,19175,19153,19031,18850,18747,18576,18069,17950,17853,17649,17631,17523,17120,17064,16955,16897,16828,16717,16543,16491
행당1동,16767,16665,16659,16463,15887,14827,14545,14363,14358,14198,14223,14193,14238,14211,14076,13996,14041,13994,13996,13984,14031,14034
행당2동,24924,24926,24748,24640,24543,24441,24273,24151,23927,23716,23568,23376,23273,23193,23160,23148,23079,23083,22970,22933,22832,22850
행운동,30523,30581,30276,30061,30194,30225,30000,29799,29546,29518,29492,29413,29569,29741,29741,29636,29666,29642,29595,29418,29501,29479
혜화동,20322,20465,20948,20435,20467,19956,19932,19734,19408,19125,19004,18960,18982,19118,19190,19392,19570,19346,19491,19239,19388,19209
홍은1동,23731,22981,22758,22902,23381,23266,23086,23266,23111,23010,22956,22933,22895,22972,22924,22825,22659,22639,22491,22410,22383,22340
홍은2동,28626,28546,28402,28394,28262,27982,27847,27734,27523,27360,27386,27222,27089,26951,26777,27499,29474,29559,29508,29394,29310,29247
홍제1동,24583,24990,25045,24997,24911,24811,24741,24604,24257,24153,24054,23929,23723,23656,23476,24674,25072,25120,25083,24959,24893,24852
홍제2동,14714,14683,14629,14570,14479,14520,14434,14334,14104,13984,13871,13801,13697,13630,13606,13433,13388,13335,13313,13281,13282,13224
홍제3동,16479,16538,16534,16420,16266,16155,16055,15983,15725,15626,15561,15478,17490,17866,17809,17890,17894,17938,17908,17842,17741,17718
화곡1동,54698,54801,54681,54562,54449,54160,53761,53380,53058,52954,52945,52770,52820,52810,52707,52647,52730,52580,52242,51791,51684,51286
화곡2동,19948,19795,19655,19487,19257,19119,18897,18727,18469,18360,18199,18096,17995,17971,17879,17785,17698,17617,17489,17358,17326,17267
화곡3동,22816,22675,22698,22710,22548,22306,22172,21938,21643,21587,21631,21661,21664,21648,21627,21603,21489,21447,21394,21261,21208,21107
화곡4동,22517,22297,22175,22044,21902,21758,21598,21413,21244,21078,20935,20820,20792,20720,20587,20514,20327,20233,20133,20017,19900,19800
화곡6동,25000,25067,24930,25118,25196,25405,25321,25133,25029,25112,24998,25096,25167,25344,25310,25303,25270,25144,25022,26236,26253,26155
화곡8동,26846,26798,26593,26509,26304,26155,25880,25674,25246,25058,24934,24789,24775,24818,24592,24415,24308,24172,23993,23888,23689,23410
화곡본동,36297,36127,36064,35918,35791,35553,35255,34981,34867,34876,34722,34612,34659,34571,34301,34121,33950,33781,33523,33346,33297,33103
화양동,25278,25314,25422,25537,25628,25263,25276,25541,25523,25680,25626,26034,26567,26870,26809,27082,27334,27438,27844,27645,27809,27646
황학동,13547,13613,13669,13689,13779,13721,13644,13531,13502,13428,13326,13444,13481,13483,13433,13459,13693,13711,13614,13612,13638,13711
회기동,13031,13100,13337,13114,12961,12679,12544,12663,12471,12566,12679,12727,12924,13162,13425,13536,13678,13577,13581,13653,13491,13547
회현동,5973,5898,5864,5850,5812,5814,5803,5757,5738,5466,5488,5432,5394,5396,5246,5222,5159,5166,5107,5053,5011,5012
효창동,9078,9829,10179,10300,10363,10387,10372,10326,10369,10265,10213,10156,10179,10831,10823,10888,10902,10895,10828,10811,10765,10772
후암동,18694,18617,18547,18445,18377,18354,18291,18202,17843,17618,17411,17308,17220,17126,16858,16812,16740,16638,16540,16462,16386,16412
휘경1동,14509,15343,16537,16508,16305,15421,15307,15362,15393,15590,15596,16105,16110,16319,16350,16339,16340,16279,16168,16179,16184,16185
휘경2동,25271,25178,25176,25068,25104,25132,25094,24992,24814,24828,24966,24847,24857,24831,24749,24666,25390,25325,25288,25163,25354,25324
흑석동,35007,35585,35482,35551,35474,34992,34770,34544,33747,33642,33466,33293,32996,33168,31892,30694,31020,31964,32366,32231,32259,32491
