"동별","종사자규모별","항목","단위","2019 년","2020 년","2021 년","2022 년",
"난향동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","17","20","13","15",
"난향동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","221","256","176","209",
"난향동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","4","6","7","4",
"난향동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","113","165","176","113",
"난향동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","2","2","3","2",
"난향동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","143","130","215","151",
"난향동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","4","4","3","3",
"난향동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","653","557","421","483",
"난향동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"난향동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"난향동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"난향동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"난향동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"난향동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"조원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","2150","2693","2707","2634",
"조원동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","693","868","861","803",
"조원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","7116","7454","7336","6832",
"조원동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","3997","4478","4298","3992",
"조원동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","3119","2976","3038","2840",
"조원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1828","2391","2404","2380",
"조원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2941","3346","3363","3222",
"조원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","215","198","202","161",
"조원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1358","1217","1268","1013",
"조원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","60","63","58","51",
"조원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","763","839","751","675",
"조원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","34","31","33","31",
"조원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","948","908","958","837",
"조원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","10","6","6","7",
"조원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","706","466","418","514",
"조원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3","4","4","4",
"조원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","400","678","578","571",
"조원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"조원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"조원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"조원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"조원동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"조원동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"대학동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1636","2277","2179","2035",
"대학동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","620","806","753","697",
"대학동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","15017","15271","14916","15662",
"대학동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","8174","7490","8388","8456",
"대학동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","6843","7781","6528","7206",
"대학동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1310","1987","1867","1710",
"대학동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2487","3008","2700","2508",
"대학동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","195","164","194","202",
"대학동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1161","1028","1213","1310",
"대학동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","76","69","63","70",
"대학동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1029","928","785","871",
"대학동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","35","39","36","37",
"대학동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1043","1180","1072","1131",
"대학동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","12","9","11","8",
"대학동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","798","595","724","533",
"대학동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","6","7","6","6",
"대학동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","835","901","776","758",
"대학동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","1",
"대학동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","421","417","420","433",
"대학동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"대학동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"대학동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","1",
"대학동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","7243","7214","7226","8118",
"은천동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1562","2416","2434","2348",
"은천동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","574","856","855","809",
"은천동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","6658","8271","7925","8039",
"은천동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","3675","4463","4245","4107",
"은천동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","2983","3808","3680","3932",
"은천동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1301","2154","2181","2090",
"은천동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2225","3078","3130","2941",
"은천동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","165","158","152","150",
"은천동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1008","1027","968","948",
"은천동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","49","48","48","58",
"은천동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","634","627","629","765",
"은천동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","32","36","33","33",
"은천동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","892","1077","939","961",
"은천동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","11","11","13","10",
"은천동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","797","761","925","737",
"은천동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3","8","6","6",
"은천동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","599","1340","1018","1046",
"은천동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","1","1","-",
"은천동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","361","316","-",
"은천동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","-","-","1",
"은천동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","503","-","-","641",
"은천동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"은천동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"성현동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","821","1325","1328","1357",
"성현동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","303","452","459","463",
"성현동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2951","3548","3238","3265",
"성현동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","1447","1789","1602","1636",
"성현동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","1504","1759","1636","1629",
"성현동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","703","1211","1231","1246",
"성현동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1148","1619","1636","1657",
"성현동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","79","73","65","76",
"성현동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","506","492","421","483",
"성현동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","21","19","14","20",
"성현동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","282","246","191","277",
"성현동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","9","13","10","9",
"성현동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","228","348","273","235",
"성현동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","6","6","6","3",
"성현동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","461","491","461","233",
"성현동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3","3","2","3",
"성현동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","326","352","256","380",
"성현동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"성현동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"성현동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"성현동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"성현동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"성현동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"청룡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1855","2900","2742","2717",
"청룡동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","751","1081","1023","1046",
"청룡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","10350","11993","12505","12571",
"청룡동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","5667","6778","6631","6522",
"청룡동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","4683","5215","5874","6049",
"청룡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1470","2538","2362","2342",
"청룡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2633","3637","3471","3485",
"청룡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","245","215","219","217",
"청룡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1525","1406","1410","1364",
"청룡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","81","84","95","91",
"청룡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1020","1085","1232","1175",
"청룡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","39","39","39","44",
"청룡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1096","1146","1092","1259",
"청룡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","11","13","14","12",
"청룡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","719","914","963","810",
"청룡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","6","8","10","7",
"청룡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1011","1312","1570","1064",
"청룡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","2",
"청룡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","448","414","448","793",
"청룡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","1",
"청룡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","508","595","594","653",
"청룡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","1","1",
"청룡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1390","1484","1725","1968",
"난곡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","954","1468","1485","1441",
"난곡동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","305","479","487","449",
"난곡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2452","3151","3215","3028",
"난곡동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","1140","1585","1610","1535",
"난곡동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","1312","1566","1605","1493",
"난곡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","856","1371","1381","1334",
"난곡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1348","1789","1820","1757",
"난곡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","70","57","68","78",
"난곡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","431","356","417","472",
"난곡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","17","28","24","16",
"난곡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","214","346","318","214",
"난곡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","8","7","7","8",
"난곡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","234","250","244","246",
"난곡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3","4","5","5",
"난곡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","225","280","416","339",
"난곡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","1","-","-",
"난곡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","130","-","-",
"난곡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"난곡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"난곡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"난곡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"난곡동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"난곡동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"삼성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1010","1461","1368","1330",
"삼성동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","378","495","460","437",
"삼성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2618","3104","3064","3061",
"삼성동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","1238","1549","1433","1415",
"삼성동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","1380","1555","1631","1646",
"삼성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","929","1378","1297","1256",
"삼성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1381","1798","1628","1524",
"삼성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","46","48","39","41",
"삼성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","288","304","242","267",
"삼성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","16","16","11","14",
"삼성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","200","198","130","171",
"삼성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","14","11","13","11",
"삼성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","415","312","403","344",
"삼성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","5","8","7","7",
"삼성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","334","492","444","458",
"삼성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","1","1",
"삼성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","217","297",
"삼성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"삼성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"삼성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"삼성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"삼성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"삼성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"미성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1490","2305","2218","2169",
"미성동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","547","809","776","738",
"미성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","5522","6226","6187","5598",
"미성동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","2635","3151","3142","2821",
"미성동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","2887","3075","3045","2777",
"미성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1233","2084","1975","1964",
"미성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2050","2917","2775","2680",
"미성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","168","132","156","129",
"미성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1075","839","969","806",
"미성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","58","54","50","44",
"미성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","754","689","665","574",
"미성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","17","19","21","17",
"미성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","543","548","577","483",
"미성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","13","14","15","14",
"미성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","913","964","1031","933",
"미성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","2","1","1",
"미성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","187","269","170","122",
"미성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"미성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"미성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"미성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"미성동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","","-","-","-",
"미성동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","","-","-","-",
"서초구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","46940","75858","71958","69975",
"서초구","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","15153","24137","23066","22667",
"서초구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","438985","497678","487976","492367",
"서초구","남","사업체현황(종사자규모별/동별)(2015년 이후)","","261147","296068","290084","291677",
"서초구","여","사업체현황(종사자규모별/동별)(2015년 이후)","","177838","201610","197892","200690",
"서초구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","33402","61375","57523","56178",
"서초구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","64644","96481","90835","86916",
"서초구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","7372","7888","7761","7256",
"서초구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","46260","50618","49759","46729",
"서초구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3343","3572","3627","3470",
"서초구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","44116","46947","47776","45620",
"서초구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1720","1843","1841","1882",
"서초구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","50776","54648","54568","55341",
"서초구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","570","595","656","617",
"서초구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","39307","41329","45548","42498",
"서초구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","364","415","390","409",
"서초구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","59981","67227","64685","67084",
"서초구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","80","82","81","77",
"서초구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","30363","31322","31549","28817",
"서초구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","55","50","43","47",
"서초구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","38386","35550","30922","34019",
"서초구","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","34","38","36","39",
"서초구","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","65152","73556","72334","85343",
"서초1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3811","6081","5686","5415",
"서초1동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","1047","1658","1552","1470",
"서초1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","32022","40928","42507","43292",
"서초1동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","18686","24032","25455","26746",
"서초1동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","13336","16896","17052","16546",
"서초1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","2634","4797","4436","4217",
"서초1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4979","7584","6854","6387",
"서초1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","610","655","647","608",
"서초1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","3921","4210","4154","3958",
"서초1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","319","345","331","317",
"서초1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4202","4538","4318","4205",
"서초1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","150","173","157","166",
"서초1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4318","5175","4605","5045",
"서초1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","56","57","70","60",
"서초1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","3857","4076","4833","4331",
"서초1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","32","40","29","37",
"서초1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","5401","6532","4392","6201",
"서초1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","8","10","11","4",
"서초1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","3102","3855","4147","1423",
"서초1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","1","2","2",
"서초1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","527","733","1728","1943",
"서초1동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1","3","3","4",
"서초1동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","1715","4225","7476","9799",
"서초2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","5072","8892","8772","8575",
"서초2동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","1431","2638","2645","2627",
"서초2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","53003","62033","71566","72376",
"서초2동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","34023","38319","43759","41329",
"서초2동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","18980","23714","27807","31047",
"서초2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3815","7388","7247","7152",
"서초2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","6803","11430","10973","10851",
"서초2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","620","801","764","664",
"서초2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","3856","5174","4893","4209",
"서초2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","305","353","374","346",
"서초2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4017","4675","4954","4517",
"서초2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","193","193","218","237",
"서초2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","5675","5735","6631","6933",
"서초2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","78","81","88","92",
"서초2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","5237","5562","5939","6270",
"서초2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","40","51","54","59",
"서초2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","6208","7602","8901","10182",
"서초2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","8","13","14","10",
"서초2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","2972","4878","5580","3623",
"서초2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","6","6","5","6",
"서초2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4272","4045","3570","4405",
"서초2동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","7","6","8","9",
"서초2동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","13963","12932","20125","21386",
"서초3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","7725","12521","12046","11983",
"서초3동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","1973","3161","3054","3098",
"서초3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","81064","91486","84922","91894",
"서초3동","남","사업체현황(종사자규모별/동별)(2015년 이후)","","48959","54784","51882","55718",
"서초3동","여","사업체현황(종사자규모별/동별)(2015년 이후)","","32105","36702","33040","36176",
"서초3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","5086","9774","9265","9282",
"서초3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","10750","16150","15208","14929",
"서초3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","1450","1457","1479","1383",
"서초3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","8997","9222","9484","8862",
"서초3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","637","696","700","708",
"서초3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","8642","9307","9306","9375",
"서초3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","330","362","367","375",
"서초3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","9786","10644","10773","11050",
"서초3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","119","116","127","123",
"서초3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","8050","7967","8992","8618",
"서초3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","77","89","84","81",
"서초3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","12384","14217","14199","12960",
"서초3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","11","13","13","13",
"서초3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","4156","5000","5088","4847",
"서초3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","10","8","6","10",
"서초3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","7449","6177","5104","7668",
"서초3동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","5","6","5","8",
"서초3동","종사자수","사업체현황(종사자규모별/동별)(2015년 이후)","명","10850","12802","6768","13585",
"서초4동","사업체수","사업체현황(종사자규모별/동별)(2015년 이후)","개","3012","4665","4302","4216",
"서초4동","여성대표자","사업체현황(종사자규모별/동별)(2015년 이후)","","994","1541","1415","1354",
