사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동,총승하차인원,월,분기
202008,7호선,대림(구로구청),186507,25181,186170,24448,20200903,2호선,구로구,구로4동,구로구_구로4동,422306,8,3분기
202008,7호선,대림(구로구청),186507,25181,186170,24448,20200903,7호선,영등포구,대림2동,영등포구_대림2동,422306,8,3분기
202007,2호선,대림(구로구청),611621,96900,619117,100163,20200803,2호선,구로구,구로4동,구로구_구로4동,1427801,7,3분기
202007,2호선,대림(구로구청),611621,96900,619117,100163,20200803,7호선,영등포구,대림2동,영등포구_대림2동,1427801,7,3분기
202007,7호선,대림(구로구청),199993,28215,201119,27296,20200803,2호선,구로구,구로4동,구로구_구로4동,456623,7,3분기
202007,7호선,대림(구로구청),199993,28215,201119,27296,20200803,7호선,영등포구,대림2동,영등포구_대림2동,456623,7,3분기
202006,2호선,대림(구로구청),578830,90664,585369,94668,20200703,2호선,구로구,구로4동,구로구_구로4동,1349531,6,2분기
202006,2호선,대림(구로구청),578830,90664,585369,94668,20200703,7호선,영등포구,대림2동,영등포구_대림2동,1349531,6,2분기
202006,7호선,대림(구로구청),187352,26615,187114,25645,20200703,2호선,구로구,구로4동,구로구_구로4동,426726,6,2분기
202006,7호선,대림(구로구청),187352,26615,187114,25645,20200703,7호선,영등포구,대림2동,영등포구_대림2동,426726,6,2분기
202005,2호선,대림(구로구청),562375,94109,572269,97721,20200603,2호선,구로구,구로4동,구로구_구로4동,1326474,5,2분기
202005,2호선,대림(구로구청),562375,94109,572269,97721,20200603,7호선,영등포구,대림2동,영등포구_대림2동,1326474,5,2분기
202005,7호선,대림(구로구청),186649,27480,185518,26345,20200603,2호선,구로구,구로4동,구로구_구로4동,425992,5,2분기
202005,7호선,대림(구로구청),186649,27480,185518,26345,20200603,7호선,영등포구,대림2동,영등포구_대림2동,425992,5,2분기
202004,2호선,대림(구로구청),505128,80723,510823,84444,20200503,2호선,구로구,구로4동,구로구_구로4동,1181118,4,2분기
202004,2호선,대림(구로구청),505128,80723,510823,84444,20200503,7호선,영등포구,대림2동,영등포구_대림2동,1181118,4,2분기
202004,7호선,대림(구로구청),156588,22939,154989,21946,20200503,2호선,구로구,구로4동,구로구_구로4동,356462,4,2분기
202004,7호선,대림(구로구청),156588,22939,154989,21946,20200503,7호선,영등포구,대림2동,영등포구_대림2동,356462,4,2분기
202003,2호선,대림(구로구청),470216,69796,472418,73330,20200403,2호선,구로구,구로4동,구로구_구로4동,1085760,3,1분기
202003,2호선,대림(구로구청),470216,69796,472418,73330,20200403,7호선,영등포구,대림2동,영등포구_대림2동,1085760,3,1분기
202003,7호선,대림(구로구청),133447,19210,131725,18598,20200403,2호선,구로구,구로4동,구로구_구로4동,302980,3,1분기
202003,7호선,대림(구로구청),133447,19210,131725,18598,20200403,7호선,영등포구,대림2동,영등포구_대림2동,302980,3,1분기
202002,2호선,대림(구로구청),552046,87456,553448,90755,20200303,2호선,구로구,구로4동,구로구_구로4동,1283705,2,1분기
202002,2호선,대림(구로구청),552046,87456,553448,90755,20200303,7호선,영등포구,대림2동,영등포구_대림2동,1283705,2,1분기
202002,7호선,대림(구로구청),160672,23188,159767,22304,20200303,2호선,구로구,구로4동,구로구_구로4동,365931,2,1분기
202002,7호선,대림(구로구청),160672,23188,159767,22304,20200303,7호선,영등포구,대림2동,영등포구_대림2동,365931,2,1분기
202001,2호선,대림(구로구청),703347,115324,721705,119169,20200203,2호선,구로구,구로4동,구로구_구로4동,1659545,1,1분기
202001,2호선,대림(구로구청),703347,115324,721705,119169,20200203,7호선,영등포구,대림2동,영등포구_대림2동,1659545,1,1분기
202001,7호선,대림(구로구청),265621,35605,268054,34443,20200203,2호선,구로구,구로4동,구로구_구로4동,603723,1,1분기
202001,7호선,대림(구로구청),265621,35605,268054,34443,20200203,7호선,영등포구,대림2동,영등포구_대림2동,603723,1,1분기
202012,분당선,대모산입구,58208,19549,53439,19339,20210103,분당선,강남구,개포2동,강남구_개포2동,150535,12,4분기
202011,분당선,대모산입구,67479,23442,61615,23215,20201203,분당선,강남구,개포2동,강남구_개포2동,175751,11,4분기
202010,분당선,대모산입구,65141,23845,58697,23543,20201103,분당선,강남구,개포2동,강남구_개포2동,171226,10,4분기
202009,분당선,대모산입구,57044,20866,51650,20490,20201003,분당선,강남구,개포2동,강남구_개포2동,150050,9,3분기
202008,분당선,대모산입구,58070,20899,51559,20236,20200903,분당선,강남구,개포2동,강남구_개포2동,150764,8,3분기
202007,분당선,대모산입구,71785,24387,63705,23944,20200803,분당선,강남구,개포2동,강남구_개포2동,183821,7,3분기
202006,분당선,대모산입구,66043,22878,59798,22644,20200703,분당선,강남구,개포2동,강남구_개포2동,171363,6,2분기
202005,분당선,대모산입구,61581,22583,55935,22374,20200603,분당선,강남구,개포2동,강남구_개포2동,162473,5,2분기
202004,분당선,대모산입구,54002,19087,49478,18809,20200503,분당선,강남구,개포2동,강남구_개포2동,141376,4,2분기
202003,분당선,대모산입구,51347,17051,46569,17138,20200403,분당선,강남구,개포2동,강남구_개포2동,132105,3,1분기
202002,분당선,대모산입구,61363,21086,55406,20931,20200303,분당선,강남구,개포2동,강남구_개포2동,158786,2,1분기
202001,분당선,대모산입구,69823,27776,62860,27277,20200203,분당선,강남구,개포2동,강남구_개포2동,187736,1,1분기
202012,경부선,대방,229616,44450,239190,43787,20210103,신림선,영등포구,신길7동,영등포구_신길7동,557043,12,4분기
202012,경부선,대방,229616,44450,239190,43787,20210103,경부선,영등포구,신길7동,영등포구_신길7동,557043,12,4분기
202011,경부선,대방,287700,55945,297514,55380,20201203,신림선,영등포구,신길7동,영등포구_신길7동,696539,11,4분기
202011,경부선,대방,287700,55945,297514,55380,20201203,경부선,영등포구,신길7동,영등포구_신길7동,696539,11,4분기
202010,경부선,대방,273998,55197,280952,54711,20201103,신림선,영등포구,신길7동,영등포구_신길7동,664858,10,4분기
202010,경부선,대방,273998,55197,280952,54711,20201103,경부선,영등포구,신길7동,영등포구_신길7동,664858,10,4분기
202009,경부선,대방,237296,46839,241655,46258,20201003,신림선,영등포구,신길7동,영등포구_신길7동,572048,9,3분기
202009,경부선,대방,237296,46839,241655,46258,20201003,경부선,영등포구,신길7동,영등포구_신길7동,572048,9,3분기
202008,경부선,대방,253449,48029,257048,47307,20200903,신림선,영등포구,신길7동,영등포구_신길7동,605833,8,3분기
202008,경부선,대방,253449,48029,257048,47307,20200903,경부선,영등포구,신길7동,영등포구_신길7동,605833,8,3분기
202007,경부선,대방,306976,56355,311750,56067,20200803,신림선,영등포구,신길7동,영등포구_신길7동,731148,7,3분기
202007,경부선,대방,306976,56355,311750,56067,20200803,경부선,영등포구,신길7동,영등포구_신길7동,731148,7,3분기
202006,경부선,대방,289530,53072,294621,52889,20200703,신림선,영등포구,신길7동,영등포구_신길7동,690112,6,2분기
202006,경부선,대방,289530,53072,294621,52889,20200703,경부선,영등포구,신길7동,영등포구_신길7동,690112,6,2분기
202005,경부선,대방,270219,53585,273796,53772,20200603,신림선,영등포구,신길7동,영등포구_신길7동,651372,5,2분기
202005,경부선,대방,270219,53585,273796,53772,20200603,경부선,영등포구,신길7동,영등포구_신길7동,651372,5,2분기
202004,경부선,대방,245198,45027,247373,44597,20200503,신림선,영등포구,신길7동,영등포구_신길7동,582195,4,2분기
202004,경부선,대방,245198,45027,247373,44597,20200503,경부선,영등포구,신길7동,영등포구_신길7동,582195,4,2분기
202003,경부선,대방,232107,38470,236793,38286,20200403,신림선,영등포구,신길7동,영등포구_신길7동,545656,3,1분기
202003,경부선,대방,232107,38470,236793,38286,20200403,경부선,영등포구,신길7동,영등포구_신길7동,545656,3,1분기
202002,경부선,대방,280968,50566,287110,50493,20200303,신림선,영등포구,신길7동,영등포구_신길7동,669137,2,1분기
202002,경부선,대방,280968,50566,287110,50493,20200303,경부선,영등포구,신길7동,영등포구_신길7동,669137,2,1분기
202001,경부선,대방,333234,68341,339224,68553,20200203,신림선,영등포구,신길7동,영등포구_신길7동,809352,1,1분기
202001,경부선,대방,333234,68341,339224,68553,20200203,경부선,영등포구,신길7동,영등포구_신길7동,809352,1,1분기
202012,경춘선,대성리,6676,3795,5989,3270,20210103,0,0,0,0,19730,12,4분기
202011,경춘선,대성리,11645,4765,10409,4274,20201203,0,0,0,0,31093,11,4분기
202010,경춘선,대성리,11966,6197,10882,5655,20201103,0,0,0,0,34700,10,4분기
202009,경춘선,대성리,9377,5264,8529,4858,20201003,0,0,0,0,28028,9,3분기
202008,경춘선,대성리,15396,4557,13762,4053,20200903,0,0,0,0,37768,8,3분기
202007,경춘선,대성리,18575,5815,17560,5227,20200803,0,0,0,0,47177,7,3분기
202006,경춘선,대성리,10846,5759,10058,5103,20200703,0,0,0,0,31766,6,2분기
202005,경춘선,대성리,11140,6754,10293,6196,20200603,0,0,0,0,34383,5,2분기
202004,경춘선,대성리,10193,6179,9576,5792,20200503,0,0,0,0,31740,4,2분기
202003,경춘선,대성리,7196,4049,6563,3746,20200403,0,0,0,0,21554,3,1분기
202002,경춘선,대성리,10619,3870,9534,3529,20200303,0,0,0,0,27552,2,1분기
202001,경춘선,대성리,12735,4663,12399,4175,20200203,0,0,0,0,33972,1,1분기
202012,안산선,대야미,87606,20363,78901,18875,20210103,0,0,0,0,205745,12,4분기
202011,안산선,대야미,106410,25029,93972,23595,20201203,0,0,0,0,249006,11,4분기
202010,안산선,대야미,108493,27636,94561,26169,20201103,0,0,0,0,256859,10,4분기
202009,안산선,대야미,93978,23509,82982,22042,20201003,0,0,0,0,222511,9,3분기
202008,안산선,대야미,94546,21956,83432,20819,20200903,0,0,0,0,220753,8,3분기
202007,안산선,대야미,113961,26575,99897,24954,20200803,0,0,0,0,265387,7,3분기
202006,안산선,대야미,109404,25728,96680,24540,20200703,0,0,0,0,256352,6,2분기
202005,안산선,대야미,107542,27246,93168,25668,20200603,0,0,0,0,253624,5,2분기
202004,안산선,대야미,100396,24710,85982,22764,20200503,0,0,0,0,233852,4,2분기
202003,안산선,대야미,91845,20233,80297,19211,20200403,0,0,0,0,211586,3,1분기
202002,안산선,대야미,100536,20509,87311,19078,20200303,0,0,0,0,227434,2,1분기
202001,안산선,대야미,117656,25754,101872,24006,20200203,0,0,0,0,269288,1,1분기
202012,3호선,대청,165232,40253,150008,39144,20210103,3호선,강남구,개포3동,강남구_개포3동,394637,12,4분기
202011,3호선,대청,203630,46792,184056,45075,20201203,3호선,강남구,개포3동,강남구_개포3동,479553,11,4분기
202010,3호선,대청,195333,46094,176804,44127,20201103,3호선,강남구,개포3동,강남구_개포3동,462358,10,4분기
202009,3호선,대청,168012,39637,151548,37817,20201003,3호선,강남구,개포3동,강남구_개포3동,397014,9,3분기
202008,3호선,대청,178907,40824,162708,39036,20200903,3호선,강남구,개포3동,강남구_개포3동,421475,8,3분기
202007,3호선,대청,223386,50350,201008,47963,20200803,3호선,강남구,개포3동,강남구_개포3동,522707,7,3분기
202006,3호선,대청,208316,47727,188357,45545,20200703,3호선,강남구,개포3동,강남구_개포3동,489945,6,2분기
202005,3호선,대청,185679,44639,169206,42667,20200603,3호선,강남구,개포3동,강남구_개포3동,442191,5,2분기
202004,3호선,대청,169543,37462,153245,35551,20200503,3호선,강남구,개포3동,강남구_개포3동,395801,4,2분기
202003,3호선,대청,161543,33770,146184,32538,20200403,3호선,강남구,개포3동,강남구_개포3동,374035,3,1분기
202002,3호선,대청,199403,41958,182317,40572,20200303,3호선,강남구,개포3동,강남구_개포3동,464250,2,1분기
202001,3호선,대청,232177,54631,209231,52080,20200203,3호선,강남구,개포3동,강남구_개포3동,548119,1,1분기
202012,3호선,대치,173526,39878,173799,38217,20210103,3호선,강남구,대치2동,강남구_대치2동,425420,12,4분기
202011,3호선,대치,238469,48418,236043,46572,20201203,3호선,강남구,대치2동,강남구_대치2동,569502,11,4분기
202010,3호선,대치,229774,47605,224695,45465,20201103,3호선,강남구,대치2동,강남구_대치2동,547539,10,4분기
202009,3호선,대치,181918,41721,178020,39776,20201003,3호선,강남구,대치2동,강남구_대치2동,441435,9,3분기
202008,3호선,대치,220265,42330,213695,40458,20200903,3호선,강남구,대치2동,강남구_대치2동,516748,8,3분기
202007,3호선,대치,255498,50644,249521,48293,20200803,3호선,강남구,대치2동,강남구_대치2동,603956,7,3분기
202006,3호선,대치,231668,47490,227339,45546,20200703,3호선,강남구,대치2동,강남구_대치2동,552043,6,2분기
202005,3호선,대치,222718,46016,215620,43776,20200603,3호선,강남구,대치2동,강남구_대치2동,528130,5,2분기
202004,3호선,대치,192218,37575,185505,35556,20200503,3호선,강남구,대치2동,강남구_대치2동,450854,4,2분기
202003,3호선,대치,170724,33544,166760,31617,20200403,3호선,강남구,대치2동,강남구_대치2동,402645,3,1분기
202002,3호선,대치,251069,44681,242716,42687,20200303,3호선,강남구,대치2동,강남구_대치2동,581153,2,1분기
202001,3호선,대치,305810,61434,293155,59219,20200203,3호선,강남구,대치2동,강남구_대치2동,719618,1,1분기
202012,일산선,대화,225885,49254,178615,46754,20210103,0,0,0,0,500508,12,4분기
202011,일산선,대화,285426,67204,218936,62716,20201203,0,0,0,0,634282,11,4분기
202010,일산선,대화,274779,65052,211461,60860,20201103,0,0,0,0,612152,10,4분기
202009,일산선,대화,232549,55495,179602,51090,20201003,0,0,0,0,518736,9,3분기
202008,일산선,대화,249334,58835,190669,53961,20200903,0,0,0,0,552799,8,3분기
202007,일산선,대화,303733,73631,226532,66634,20200803,0,0,0,0,670530,7,3분기
202006,일산선,대화,285778,68513,218000,62935,20200703,0,0,0,0,635226,6,2분기
202005,일산선,대화,267059,68259,206969,63219,20200603,0,0,0,0,605506,5,2분기
202004,일산선,대화,241593,51962,185840,48389,20200503,0,0,0,0,527784,4,2분기
202003,일산선,대화,235085,45117,180117,42052,20200403,0,0,0,0,502371,3,1분기
202002,일산선,대화,282683,58320,215893,53324,20200303,0,0,0,0,610220,2,1분기
202001,일산선,대화,340963,85779,261897,77532,20200203,0,0,0,0,766171,1,1분기
202012,6호선,대흥(서강대앞),134760,29928,139454,29548,20210103,6호선,마포구,대흥동,마포구_대흥동,333690,12,4분기
202011,6호선,대흥(서강대앞),166210,38322,171878,37409,20201203,6호선,마포구,대흥동,마포구_대흥동,413819,11,4분기
202010,6호선,대흥(서강대앞),159257,37261,164560,36429,20201103,6호선,마포구,대흥동,마포구_대흥동,397507,10,4분기
202009,6호선,대흥(서강대앞),139264,31921,143930,31358,20201003,6호선,마포구,대흥동,마포구_대흥동,346473,9,3분기
202008,6호선,대흥(서강대앞),146926,31868,152294,31483,20200903,6호선,마포구,대흥동,마포구_대흥동,362571,8,3분기
202007,6호선,대흥(서강대앞),177442,40197,184193,39710,20200803,6호선,마포구,대흥동,마포구_대흥동,441542,7,3분기
202006,6호선,대흥(서강대앞),165473,37023,172648,36719,20200703,6호선,마포구,대흥동,마포구_대흥동,411863,6,2분기
202005,6호선,대흥(서강대앞),155494,35339,161887,35570,20200603,6호선,마포구,대흥동,마포구_대흥동,388290,5,2분기
202004,6호선,대흥(서강대앞),143399,28903,149554,29038,20200503,6호선,마포구,대흥동,마포구_대흥동,350894,4,2분기
202003,6호선,대흥(서강대앞),139170,26285,145932,26467,20200403,6호선,마포구,대흥동,마포구_대흥동,337854,3,1분기
202002,6호선,대흥(서강대앞),169975,33850,178113,33939,20200303,6호선,마포구,대흥동,마포구_대흥동,415877,2,1분기
202001,6호선,대흥(서강대앞),196989,45553,206863,45605,20200203,6호선,마포구,대흥동,마포구_대흥동,495010,1,1분기
202012,경원선,덕계,45341,13921,40223,13625,20210103,0,0,0,0,113110,12,4분기
202011,경원선,덕계,56452,16998,49308,16166,20201203,0,0,0,0,138924,11,4분기
202010,경원선,덕계,55677,17645,47658,16903,20201103,0,0,0,0,137883,10,4분기
202009,경원선,덕계,45474,14428,40203,14194,20201003,0,0,0,0,114299,9,3분기
202008,경원선,덕계,45783,13684,40115,13229,20200903,0,0,0,0,112811,8,3분기
202007,경원선,덕계,54357,16017,47519,15568,20200803,0,0,0,0,133461,7,3분기
202006,경원선,덕계,54016,15248,46312,14859,20200703,0,0,0,0,130435,6,2분기
202005,경원선,덕계,47450,16105,41092,15700,20200603,0,0,0,0,120347,5,2분기
202004,경원선,덕계,40538,13450,35393,13170,20200503,0,0,0,0,102551,4,2분기
202003,경원선,덕계,39796,11936,34205,11708,20200403,0,0,0,0,97645,3,1분기
202002,경원선,덕계,44304,13468,37817,13046,20200303,0,0,0,0,108635,2,1분기
202001,경원선,덕계,52135,17264,44241,16502,20200203,0,0,0,0,130142,1,1분기
202012,중앙선,덕소,89608,31330,90356,31845,20210103,0,0,0,0,243139,12,4분기
202011,중앙선,덕소,112958,39435,108988,38731,20201203,0,0,0,0,300112,11,4분기
202010,중앙선,덕소,115503,42464,113484,42812,20201103,0,0,0,0,314263,10,4분기
202009,중앙선,덕소,97133,35780,95902,36010,20201003,0,0,0,0,264825,9,3분기
202008,중앙선,덕소,101279,34808,99200,34969,20200903,0,0,0,0,270256,8,3분기
202007,중앙선,덕소,123799,42121,121632,42336,20200803,0,0,0,0,329888,7,3분기
202006,중앙선,덕소,116092,39957,115813,40271,20200703,0,0,0,0,312133,6,2분기
202005,중앙선,덕소,111671,40594,109920,40746,20200603,0,0,0,0,302931,5,2분기
202004,중앙선,덕소,100533,34798,99384,34942,20200503,0,0,0,0,269657,4,2분기
202003,중앙선,덕소,95061,31143,93912,31193,20200403,0,0,0,0,251309,3,1분기
202002,중앙선,덕소,105922,36011,104977,36280,20200303,0,0,0,0,283190,2,1분기
202001,중앙선,덕소,128441,49795,125421,49459,20200203,0,0,0,0,353116,1,1분기
202012,경원선,덕정,98142,22678,96350,22846,20210103,0,0,0,0,240016,12,4분기
202011,경원선,덕정,125594,27739,121232,27900,20201203,0,0,0,0,302465,11,4분기
202010,경원선,덕정,129454,30771,124055,30857,20201103,0,0,0,0,315137,10,4분기
202009,경원선,덕정,101489,26364,99547,26620,20201003,0,0,0,0,254020,9,3분기
202008,경원선,덕정,104766,26024,100774,26471,20200903,0,0,0,0,258035,8,3분기
202007,경원선,덕정,127250,32281,123254,32926,20200803,0,0,0,0,315711,7,3분기
202006,경원선,덕정,134057,31613,129355,31837,20200703,0,0,0,0,326862,6,2분기
202005,경원선,덕정,119998,33586,115084,33708,20200603,0,0,0,0,302376,5,2분기
202004,경원선,덕정,97639,26592,94213,26600,20200503,0,0,0,0,245044,4,2분기
202003,경원선,덕정,96903,23864,94611,24123,20200403,0,0,0,0,239501,3,1분기
202002,경원선,덕정,114917,26181,110208,26358,20200303,0,0,0,0,277664,2,1분기
202001,경원선,덕정,140193,32657,133049,32977,20200203,0,0,0,0,338876,1,1분기
202012,3호선,도곡,92569,18409,95007,16568,20210103,3호선,강남구,대치1동,강남구_대치1동,222553,12,4분기
202012,3호선,도곡,92569,18409,95007,16568,20210103,분당선,강남구,도곡2동,강남구_도곡2동,222553,12,4분기
202012,분당선,도곡,107714,27750,107811,27302,20210103,3호선,강남구,대치1동,강남구_대치1동,270577,12,4분기
202012,분당선,도곡,107714,27750,107811,27302,20210103,분당선,강남구,도곡2동,강남구_도곡2동,270577,12,4분기
202011,3호선,도곡,115406,21955,119121,20091,20201203,3호선,강남구,대치1동,강남구_대치1동,276573,11,4분기
202011,3호선,도곡,115406,21955,119121,20091,20201203,분당선,강남구,도곡2동,강남구_도곡2동,276573,11,4분기
202011,분당선,도곡,131122,34206,130780,33161,20201203,3호선,강남구,대치1동,강남구_대치1동,329269,11,4분기
202011,분당선,도곡,131122,34206,130780,33161,20201203,분당선,강남구,도곡2동,강남구_도곡2동,329269,11,4분기
202010,3호선,도곡,109276,20845,112779,19046,20201103,3호선,강남구,대치1동,강남구_대치1동,261946,10,4분기
202010,3호선,도곡,109276,20845,112779,19046,20201103,분당선,강남구,도곡2동,강남구_도곡2동,261946,10,4분기
202010,분당선,도곡,125842,33654,125373,32735,20201103,3호선,강남구,대치1동,강남구_대치1동,317604,10,4분기
202010,분당선,도곡,125842,33654,125373,32735,20201103,분당선,강남구,도곡2동,강남구_도곡2동,317604,10,4분기
202009,3호선,도곡,96377,17333,99148,15297,20201003,3호선,강남구,대치1동,강남구_대치1동,228155,9,3분기
202009,3호선,도곡,96377,17333,99148,15297,20201003,분당선,강남구,도곡2동,강남구_도곡2동,228155,9,3분기
202009,분당선,도곡,111231,28381,112025,27776,20201003,3호선,강남구,대치1동,강남구_대치1동,279413,9,3분기
202009,분당선,도곡,111231,28381,112025,27776,20201003,분당선,강남구,도곡2동,강남구_도곡2동,279413,9,3분기
202008,3호선,도곡,99772,17919,103274,15735,20200903,3호선,강남구,대치1동,강남구_대치1동,236700,8,3분기
202008,3호선,도곡,99772,17919,103274,15735,20200903,분당선,강남구,도곡2동,강남구_도곡2동,236700,8,3분기
202008,분당선,도곡,116552,28789,116911,28311,20200903,3호선,강남구,대치1동,강남구_대치1동,290563,8,3분기
202008,분당선,도곡,116552,28789,116911,28311,20200903,분당선,강남구,도곡2동,강남구_도곡2동,290563,8,3분기
202007,3호선,도곡,124797,21979,128799,19901,20200803,3호선,강남구,대치1동,강남구_대치1동,295476,7,3분기
202007,3호선,도곡,124797,21979,128799,19901,20200803,분당선,강남구,도곡2동,강남구_도곡2동,295476,7,3분기
202007,분당선,도곡,143190,35648,144633,34739,20200803,3호선,강남구,대치1동,강남구_대치1동,358210,7,3분기
202007,분당선,도곡,143190,35648,144633,34739,20200803,분당선,강남구,도곡2동,강남구_도곡2동,358210,7,3분기
202006,3호선,도곡,118837,20570,121848,18009,20200703,3호선,강남구,대치1동,강남구_대치1동,279264,6,2분기
202006,3호선,도곡,118837,20570,121848,18009,20200703,분당선,강남구,도곡2동,강남구_도곡2동,279264,6,2분기
202006,분당선,도곡,132748,33305,135142,32390,20200703,3호선,강남구,대치1동,강남구_대치1동,333585,6,2분기
202006,분당선,도곡,132748,33305,135142,32390,20200703,분당선,강남구,도곡2동,강남구_도곡2동,333585,6,2분기
202005,3호선,도곡,106519,20009,109642,17865,20200603,3호선,강남구,대치1동,강남구_대치1동,254035,5,2분기
202005,3호선,도곡,106519,20009,109642,17865,20200603,분당선,강남구,도곡2동,강남구_도곡2동,254035,5,2분기
202005,분당선,도곡,120054,31199,121068,30525,20200603,3호선,강남구,대치1동,강남구_대치1동,302846,5,2분기
202005,분당선,도곡,120054,31199,121068,30525,20200603,분당선,강남구,도곡2동,강남구_도곡2동,302846,5,2분기
202004,3호선,도곡,92121,15878,96215,14244,20200503,3호선,강남구,대치1동,강남구_대치1동,218458,4,2분기
202004,3호선,도곡,92121,15878,96215,14244,20200503,분당선,강남구,도곡2동,강남구_도곡2동,218458,4,2분기
202004,분당선,도곡,104496,24513,104278,23821,20200503,3호선,강남구,대치1동,강남구_대치1동,257108,4,2분기
202004,분당선,도곡,104496,24513,104278,23821,20200503,분당선,강남구,도곡2동,강남구_도곡2동,257108,4,2분기
202003,3호선,도곡,87396,14219,90191,12362,20200403,3호선,강남구,대치1동,강남구_대치1동,204168,3,1분기
202003,3호선,도곡,87396,14219,90191,12362,20200403,분당선,강남구,도곡2동,강남구_도곡2동,204168,3,1분기
202003,분당선,도곡,99182,21990,100179,22115,20200403,3호선,강남구,대치1동,강남구_대치1동,243466,3,1분기
202003,분당선,도곡,99182,21990,100179,22115,20200403,분당선,강남구,도곡2동,강남구_도곡2동,243466,3,1분기
202002,3호선,도곡,111754,19115,115829,16608,20200303,3호선,강남구,대치1동,강남구_대치1동,263306,2,1분기
202002,3호선,도곡,111754,19115,115829,16608,20200303,분당선,강남구,도곡2동,강남구_도곡2동,263306,2,1분기
202002,분당선,도곡,127276,29530,128579,29329,20200303,3호선,강남구,대치1동,강남구_대치1동,314714,2,1분기
202002,분당선,도곡,127276,29530,128579,29329,20200303,분당선,강남구,도곡2동,강남구_도곡2동,314714,2,1분기
202001,3호선,도곡,133153,26868,137690,23958,20200203,3호선,강남구,대치1동,강남구_대치1동,321669,1,1분기
202001,3호선,도곡,133153,26868,137690,23958,20200203,분당선,강남구,도곡2동,강남구_도곡2동,321669,1,1분기
202001,분당선,도곡,150313,42149,149685,41720,20200203,3호선,강남구,대치1동,강남구_대치1동,383867,1,1분기
202001,분당선,도곡,150313,42149,149685,41720,20200203,분당선,강남구,도곡2동,강남구_도곡2동,383867,1,1분기
202012,중앙선,도농,168265,39617,154109,38579,20210103,0,0,0,0,400570,12,4분기
202011,중앙선,도농,213233,50078,190670,48871,20201203,0,0,0,0,502852,11,4분기
202010,중앙선,도농,207846,52828,185017,51269,20201103,0,0,0,0,496960,10,4분기
202009,중앙선,도농,176475,43887,160159,42784,20201003,0,0,0,0,423305,9,3분기
202008,중앙선,도농,183113,43255,164327,42149,20200903,0,0,0,0,432844,8,3분기
202007,중앙선,도농,226746,53674,199086,52087,20200803,0,0,0,0,531593,7,3분기
202006,중앙선,도농,211654,49503,186575,48251,20200703,0,0,0,0,495983,6,2분기
202005,중앙선,도농,192128,50368,172018,48992,20200603,0,0,0,0,463506,5,2분기
202004,중앙선,도농,175244,42343,157459,41223,20200503,0,0,0,0,416269,4,2분기
202003,중앙선,도농,165846,36005,149490,35167,20200403,0,0,0,0,386508,3,1분기
202002,중앙선,도농,191556,42978,171079,41851,20200303,0,0,0,0,447464,2,1분기
202001,중앙선,도농,224039,61272,197276,59408,20200203,0,0,0,0,541995,1,1분기
202012,2호선,도림천,25286,4966,26388,5275,20210103,2호선,구로구,신도림동,구로구_신도림동,61915,12,4분기
202011,2호선,도림천,26470,6184,27238,6753,20201203,2호선,구로구,신도림동,구로구_신도림동,66645,11,4분기
202010,2호선,도림천,25619,6138,26428,6774,20201103,2호선,구로구,신도림동,구로구_신도림동,64959,10,4분기
202009,2호선,도림천,23831,5416,24550,5780,20201003,2호선,구로구,신도림동,구로구_신도림동,59577,9,3분기
202008,2호선,도림천,25103,5323,25638,5531,20200903,2호선,구로구,신도림동,구로구_신도림동,61595,8,3분기
202007,2호선,도림천,30092,5979,30431,6206,20200803,2호선,구로구,신도림동,구로구_신도림동,72708,7,3분기
202006,2호선,도림천,26872,5623,27970,5825,20200703,2호선,구로구,신도림동,구로구_신도림동,66290,6,2분기
202005,2호선,도림천,23597,5782,24548,6126,20200603,2호선,구로구,신도림동,구로구_신도림동,60053,5,2분기
202004,2호선,도림천,22292,4863,23414,5127,20200503,2호선,구로구,신도림동,구로구_신도림동,55696,4,2분기
202003,2호선,도림천,21580,4292,22671,4399,20200403,2호선,구로구,신도림동,구로구_신도림동,52942,3,1분기
202002,2호선,도림천,25476,5148,26985,5457,20200303,2호선,구로구,신도림동,구로구_신도림동,63066,2,1분기
202001,2호선,도림천,27533,6355,28986,7076,20200203,2호선,구로구,신도림동,구로구_신도림동,69950,1,1분기
202012,경원선,도봉,85712,49331,80978,48988,20210103,경원선,도봉구,도봉2동,도봉구_도봉2동,265009,12,4분기
202011,경원선,도봉,99661,59410,93231,59023,20201203,경원선,도봉구,도봉2동,도봉구_도봉2동,311325,11,4분기
202010,경원선,도봉,99836,61989,91845,61321,20201103,경원선,도봉구,도봉2동,도봉구_도봉2동,314991,10,4분기
202009,경원선,도봉,89107,55944,83932,55480,20201003,경원선,도봉구,도봉2동,도봉구_도봉2동,284463,9,3분기
202008,경원선,도봉,88363,53089,82642,52652,20200903,경원선,도봉구,도봉2동,도봉구_도봉2동,276746,8,3분기
202007,경원선,도봉,105696,62777,97961,62476,20200803,경원선,도봉구,도봉2동,도봉구_도봉2동,328910,7,3분기
202006,경원선,도봉,100422,58198,92136,58384,20200703,경원선,도봉구,도봉2동,도봉구_도봉2동,309140,6,2분기
202005,경원선,도봉,96354,60721,88506,60109,20200603,경원선,도봉구,도봉2동,도봉구_도봉2동,305690,5,2분기
