,사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동,총승하차인원,월,분기
5405,202103,7호선,수락산,270804,82915,266544,83321,20210403,7호선,노원구,상계1동,노원구_상계1동,703584,3,1분기
5406,202102,7호선,수락산,223130,63813,220705,64260,20210303,7호선,노원구,상계1동,노원구_상계1동,571908,2,1분기
5407,202101,7호선,수락산,225023,60080,226117,61570,20210203,7호선,노원구,상계1동,노원구_상계1동,572790,1,1분기
5408,202112,안산선,수리산,86102,27269,67752,25776,20220103,0,0,0,0,206899,12,4분기
5409,202111,안산선,수리산,87537,28915,69035,27365,20211203,0,0,0,0,212852,11,4분기
5410,202110,안산선,수리산,80920,29918,65606,28837,20211103,0,0,0,0,205281,10,4분기
5411,202109,안산선,수리산,72675,27418,58845,26299,20211003,0,0,0,0,185237,9,3분기
5412,202108,안산선,수리산,70849,26105,56699,24260,20210903,0,0,0,0,177913,8,3분기
5413,202107,안산선,수리산,76668,26408,60052,24700,20210803,0,0,0,0,187828,7,3분기
5414,202106,안산선,수리산,86065,29691,67700,28420,20210703,0,0,0,0,211876,6,2분기
5415,202105,안산선,수리산,81700,28745,65919,27869,20210603,0,0,0,0,204233,5,2분기
5416,202104,안산선,수리산,86653,31160,70410,31300,20210503,0,0,0,0,219523,4,2분기
5417,202103,안산선,수리산,85446,27961,67086,27045,20210403,0,0,0,0,207538,3,1분기
5418,202102,안산선,수리산,67525,21898,53715,20844,20210303,0,0,0,0,163982,2,1분기
5419,202101,안산선,수리산,70598,21053,57257,20202,20210203,0,0,0,0,169110,1,1분기
5420,202112,경의선,수색,57020,12751,59261,12736,20220103,경의중앙선,은평구,수색동,은평구_수색동,141768,12,4분기
5421,202111,경의선,수색,58994,13597,61456,13612,20211203,경의중앙선,은평구,수색동,은평구_수색동,147659,11,4분기
5422,202110,경의선,수색,52069,13650,53995,13470,20211103,경의중앙선,은평구,수색동,은평구_수색동,133184,10,4분기
5423,202109,경의선,수색,47038,12526,48173,12402,20211003,경의중앙선,은평구,수색동,은평구_수색동,120139,9,3분기
5424,202108,경의선,수색,46385,11968,47270,11903,20210903,경의중앙선,은평구,수색동,은평구_수색동,117526,8,3분기
5425,202107,경의선,수색,50582,12384,52091,12475,20210803,경의중앙선,은평구,수색동,은평구_수색동,127532,7,3분기
5426,202106,경의선,수색,59981,13726,62836,14014,20210703,경의중앙선,은평구,수색동,은평구_수색동,150557,6,2분기
5427,202105,경의선,수색,53270,12970,55487,13422,20210603,경의중앙선,은평구,수색동,은평구_수색동,135149,5,2분기
5428,202104,경의선,수색,55463,13555,58450,13877,20210503,경의중앙선,은평구,수색동,은평구_수색동,141345,4,2분기
5429,202103,경의선,수색,55029,12994,57916,13301,20210403,경의중앙선,은평구,수색동,은평구_수색동,139240,3,1분기
5430,202102,경의선,수색,41435,9655,42825,9753,20210303,경의중앙선,은평구,수색동,은평구_수색동,103668,2,1분기
5431,202101,경의선,수색,41769,9320,43098,9367,20210203,경의중앙선,은평구,수색동,은평구_수색동,103554,1,1분기
5432,202112,3호선,수서,379436,89361,386512,87295,20220103,3호선,강남구,수서동,강남구_수서동,942604,12,4분기
5433,202112,3호선,수서,379436,89361,386512,87295,20220103,분당선,강남구,수서동,강남구_수서동,942604,12,4분기
5434,202112,3호선,수서,379436,89361,386512,87295,20220103,수도권 광역급행철도,강남구,수서동,강남구_수서동,942604,12,4분기
5435,202112,분당선,수서,318987,55888,331074,57384,20220103,3호선,강남구,수서동,강남구_수서동,763333,12,4분기
5436,202112,분당선,수서,318987,55888,331074,57384,20220103,분당선,강남구,수서동,강남구_수서동,763333,12,4분기
5437,202112,분당선,수서,318987,55888,331074,57384,20220103,수도권 광역급행철도,강남구,수서동,강남구_수서동,763333,12,4분기
5438,202111,3호선,수서,382039,96929,387381,95125,20211203,3호선,강남구,수서동,강남구_수서동,961474,11,4분기
5439,202111,3호선,수서,382039,96929,387381,95125,20211203,분당선,강남구,수서동,강남구_수서동,961474,11,4분기
5440,202111,3호선,수서,382039,96929,387381,95125,20211203,수도권 광역급행철도,강남구,수서동,강남구_수서동,961474,11,4분기
5441,202111,분당선,수서,325190,61454,332194,62718,20211203,3호선,강남구,수서동,강남구_수서동,781556,11,4분기
5442,202111,분당선,수서,325190,61454,332194,62718,20211203,분당선,강남구,수서동,강남구_수서동,781556,11,4분기
5443,202111,분당선,수서,325190,61454,332194,62718,20211203,수도권 광역급행철도,강남구,수서동,강남구_수서동,781556,11,4분기
5444,202110,3호선,수서,356946,93017,365078,91808,20211103,3호선,강남구,수서동,강남구_수서동,906849,10,4분기
5445,202110,3호선,수서,356946,93017,365078,91808,20211103,분당선,강남구,수서동,강남구_수서동,906849,10,4분기
5446,202110,3호선,수서,356946,93017,365078,91808,20211103,수도권 광역급행철도,강남구,수서동,강남구_수서동,906849,10,4분기
5447,202110,분당선,수서,302309,59128,310171,60541,20211103,3호선,강남구,수서동,강남구_수서동,732149,10,4분기
5448,202110,분당선,수서,302309,59128,310171,60541,20211103,분당선,강남구,수서동,강남구_수서동,732149,10,4분기
5449,202110,분당선,수서,302309,59128,310171,60541,20211103,수도권 광역급행철도,강남구,수서동,강남구_수서동,732149,10,4분기
5450,202109,3호선,수서,311377,82314,318951,81334,20211003,3호선,강남구,수서동,강남구_수서동,793976,9,3분기
5451,202109,3호선,수서,311377,82314,318951,81334,20211003,분당선,강남구,수서동,강남구_수서동,793976,9,3분기
5452,202109,3호선,수서,311377,82314,318951,81334,20211003,수도권 광역급행철도,강남구,수서동,강남구_수서동,793976,9,3분기
5453,202109,분당선,수서,261671,51907,268317,53233,20211003,3호선,강남구,수서동,강남구_수서동,635128,9,3분기
5454,202109,분당선,수서,261671,51907,268317,53233,20211003,분당선,강남구,수서동,강남구_수서동,635128,9,3분기
5455,202109,분당선,수서,261671,51907,268317,53233,20211003,수도권 광역급행철도,강남구,수서동,강남구_수서동,635128,9,3분기
5456,202108,3호선,수서,313554,78330,322394,77390,20210903,3호선,강남구,수서동,강남구_수서동,791668,8,3분기
5457,202108,3호선,수서,313554,78330,322394,77390,20210903,분당선,강남구,수서동,강남구_수서동,791668,8,3분기
5458,202108,3호선,수서,313554,78330,322394,77390,20210903,수도권 광역급행철도,강남구,수서동,강남구_수서동,791668,8,3분기
5459,202108,분당선,수서,265588,49098,272966,50437,20210903,3호선,강남구,수서동,강남구_수서동,638089,8,3분기
5460,202108,분당선,수서,265588,49098,272966,50437,20210903,분당선,강남구,수서동,강남구_수서동,638089,8,3분기
5461,202108,분당선,수서,265588,49098,272966,50437,20210903,수도권 광역급행철도,강남구,수서동,강남구_수서동,638089,8,3분기
5462,202107,3호선,수서,325032,80572,338220,79830,20210803,3호선,강남구,수서동,강남구_수서동,823654,7,3분기
5463,202107,3호선,수서,325032,80572,338220,79830,20210803,분당선,강남구,수서동,강남구_수서동,823654,7,3분기
5464,202107,3호선,수서,325032,80572,338220,79830,20210803,수도권 광역급행철도,강남구,수서동,강남구_수서동,823654,7,3분기
5465,202107,분당선,수서,274125,50286,286410,51375,20210803,3호선,강남구,수서동,강남구_수서동,662196,7,3분기
5466,202107,분당선,수서,274125,50286,286410,51375,20210803,분당선,강남구,수서동,강남구_수서동,662196,7,3분기
5467,202107,분당선,수서,274125,50286,286410,51375,20210803,수도권 광역급행철도,강남구,수서동,강남구_수서동,662196,7,3분기
5468,202106,3호선,수서,373543,89063,383860,87610,20210703,3호선,강남구,수서동,강남구_수서동,934076,6,2분기
5469,202106,3호선,수서,373543,89063,383860,87610,20210703,분당선,강남구,수서동,강남구_수서동,934076,6,2분기
5470,202106,3호선,수서,373543,89063,383860,87610,20210703,수도권 광역급행철도,강남구,수서동,강남구_수서동,934076,6,2분기
5471,202106,분당선,수서,313493,55493,322234,56734,20210703,3호선,강남구,수서동,강남구_수서동,747954,6,2분기
5472,202106,분당선,수서,313493,55493,322234,56734,20210703,분당선,강남구,수서동,강남구_수서동,747954,6,2분기
5473,202106,분당선,수서,313493,55493,322234,56734,20210703,수도권 광역급행철도,강남구,수서동,강남구_수서동,747954,6,2분기
5474,202105,3호선,수서,363699,86687,372190,85541,20210603,3호선,강남구,수서동,강남구_수서동,908117,5,2분기
5475,202105,3호선,수서,363699,86687,372190,85541,20210603,분당선,강남구,수서동,강남구_수서동,908117,5,2분기
5476,202105,3호선,수서,363699,86687,372190,85541,20210603,수도권 광역급행철도,강남구,수서동,강남구_수서동,908117,5,2분기
5477,202105,분당선,수서,307497,54252,315737,55265,20210603,3호선,강남구,수서동,강남구_수서동,732751,5,2분기
5478,202105,분당선,수서,307497,54252,315737,55265,20210603,분당선,강남구,수서동,강남구_수서동,732751,5,2분기
5479,202105,분당선,수서,307497,54252,315737,55265,20210603,수도권 광역급행철도,강남구,수서동,강남구_수서동,732751,5,2분기
5480,202104,3호선,수서,368161,88130,377372,86847,20210503,3호선,강남구,수서동,강남구_수서동,920510,4,2분기
5481,202104,3호선,수서,368161,88130,377372,86847,20210503,분당선,강남구,수서동,강남구_수서동,920510,4,2분기
5482,202104,3호선,수서,368161,88130,377372,86847,20210503,수도권 광역급행철도,강남구,수서동,강남구_수서동,920510,4,2분기
5483,202104,분당선,수서,309950,55244,320392,56580,20210503,3호선,강남구,수서동,강남구_수서동,742166,4,2분기
5484,202104,분당선,수서,309950,55244,320392,56580,20210503,분당선,강남구,수서동,강남구_수서동,742166,4,2분기
5485,202104,분당선,수서,309950,55244,320392,56580,20210503,수도권 광역급행철도,강남구,수서동,강남구_수서동,742166,4,2분기
5486,202103,3호선,수서,366983,88658,375329,86942,20210403,3호선,강남구,수서동,강남구_수서동,917912,3,1분기
5487,202103,3호선,수서,366983,88658,375329,86942,20210403,분당선,강남구,수서동,강남구_수서동,917912,3,1분기
5488,202103,3호선,수서,366983,88658,375329,86942,20210403,수도권 광역급행철도,강남구,수서동,강남구_수서동,917912,3,1분기
5489,202103,분당선,수서,310620,54645,316738,55667,20210403,3호선,강남구,수서동,강남구_수서동,737670,3,1분기
5490,202103,분당선,수서,310620,54645,316738,55667,20210403,분당선,강남구,수서동,강남구_수서동,737670,3,1분기
5491,202103,분당선,수서,310620,54645,316738,55667,20210403,수도권 광역급행철도,강남구,수서동,강남구_수서동,737670,3,1분기
5492,202102,3호선,수서,285110,66906,294290,66032,20210303,3호선,강남구,수서동,강남구_수서동,712338,2,1분기
5493,202102,3호선,수서,285110,66906,294290,66032,20210303,분당선,강남구,수서동,강남구_수서동,712338,2,1분기
5494,202102,3호선,수서,285110,66906,294290,66032,20210303,수도권 광역급행철도,강남구,수서동,강남구_수서동,712338,2,1분기
5495,202102,분당선,수서,241369,41095,250951,42081,20210303,3호선,강남구,수서동,강남구_수서동,575496,2,1분기
5496,202102,분당선,수서,241369,41095,250951,42081,20210303,분당선,강남구,수서동,강남구_수서동,575496,2,1분기
5497,202102,분당선,수서,241369,41095,250951,42081,20210303,수도권 광역급행철도,강남구,수서동,강남구_수서동,575496,2,1분기
5498,202101,3호선,수서,277753,65207,287095,65003,20210203,3호선,강남구,수서동,강남구_수서동,695058,1,1분기
5499,202101,3호선,수서,277753,65207,287095,65003,20210203,분당선,강남구,수서동,강남구_수서동,695058,1,1분기
5500,202101,3호선,수서,277753,65207,287095,65003,20210203,수도권 광역급행철도,강남구,수서동,강남구_수서동,695058,1,1분기
5501,202101,분당선,수서,234351,39865,244550,40830,20210203,3호선,강남구,수서동,강남구_수서동,559596,1,1분기
5502,202101,분당선,수서,234351,39865,244550,40830,20210203,분당선,강남구,수서동,강남구_수서동,559596,1,1분기
5503,202101,분당선,수서,234351,39865,244550,40830,20210203,수도권 광역급행철도,강남구,수서동,강남구_수서동,559596,1,1분기
5504,202112,경부선,수원,898472,113682,952563,116547,20220103,0,0,0,0,2081264,12,4분기
5505,202112,분당선,수원,204719,25567,174829,22767,20220103,0,0,0,0,427882,12,4분기
5506,202111,경부선,수원,929802,127797,991739,130269,20211203,0,0,0,0,2179607,11,4분기
5507,202111,분당선,수원,205700,27404,173854,24455,20211203,0,0,0,0,431413,11,4분기
5508,202110,경부선,수원,895662,132646,943074,134330,20211103,0,0,0,0,2105712,10,4분기
5509,202110,분당선,수원,192840,28290,162293,26572,20211103,0,0,0,0,409995,10,4분기
5510,202109,경부선,수원,781272,109775,822372,112385,20211003,0,0,0,0,1825804,9,3분기
5511,202109,분당선,수원,172084,24388,144158,22315,20211003,0,0,0,0,362945,9,3분기
5512,202108,경부선,수원,741199,103726,775575,106384,20210903,0,0,0,0,1726884,8,3분기
5513,202108,분당선,수원,169086,23707,140268,21222,20210903,0,0,0,0,354283,8,3분기
5514,202107,경부선,수원,761501,107574,804616,110311,20210803,0,0,0,0,1784002,7,3분기
5515,202107,분당선,수원,177996,24623,147953,22407,20210803,0,0,0,0,372979,7,3분기
5516,202106,경부선,수원,887897,118371,933138,120822,20210703,0,0,0,0,2060228,6,2분기
5517,202106,분당선,수원,199158,26449,165262,23803,20210703,0,0,0,0,414672,6,2분기
5518,202105,경부선,수원,925422,117554,966611,120666,20210603,0,0,0,0,2130253,5,2분기
5519,202105,분당선,수원,202848,26147,168248,23285,20210603,0,0,0,0,420528,5,2분기
5520,202104,경부선,수원,882624,116820,925490,119825,20210503,0,0,0,0,2044759,4,2분기
5521,202104,분당선,수원,201066,26634,166714,23588,20210503,0,0,0,0,418002,4,2분기
5522,202103,경부선,수원,892344,116227,937070,119563,20210403,0,0,0,0,2065204,3,1분기
5523,202103,분당선,수원,205073,26938,168840,23364,20210403,0,0,0,0,424215,3,1분기
5524,202102,경부선,수원,736535,87520,774335,90844,20210303,0,0,0,0,1689234,2,1분기
5525,202102,분당선,수원,168423,20424,138333,17457,20210303,0,0,0,0,344637,2,1분기
5526,202101,경부선,수원,673460,83815,711510,86993,20210203,0,0,0,0,1555778,1,1분기
5527,202101,분당선,수원,159860,20244,130337,16884,20210203,0,0,0,0,327325,1,1분기
5528,202112,분당선,수원시청,322648,36102,350742,36858,20220103,0,0,0,0,746350,12,4분기
5529,202111,분당선,수원시청,317149,38178,351928,39529,20211203,0,0,0,0,746784,11,4분기
5530,202110,분당선,수원시청,294975,37171,315414,38008,20211103,0,0,0,0,685568,10,4분기
5531,202109,분당선,수원시청,259033,32022,276706,32474,20211003,0,0,0,0,600235,9,3분기
5532,202108,분당선,수원시청,257674,29746,273362,30484,20210903,0,0,0,0,591266,8,3분기
5533,202107,분당선,수원시청,277083,31259,296712,32078,20210803,0,0,0,0,637132,7,3분기
5534,202106,분당선,수원시청,305776,34695,330128,35548,20210703,0,0,0,0,706147,6,2분기
5535,202105,분당선,수원시청,299803,33903,322843,34453,20210603,0,0,0,0,691002,5,2분기
5536,202104,분당선,수원시청,297451,34336,320670,34523,20210503,0,0,0,0,686980,4,2분기
5537,202103,분당선,수원시청,305312,34924,326304,35315,20210403,0,0,0,0,701855,3,1분기
5538,202102,분당선,수원시청,252339,25793,267266,25946,20210303,0,0,0,0,571344,2,1분기
5539,202101,분당선,수원시청,254711,26071,269199,25933,20210203,0,0,0,0,575914,1,1분기
5540,202112,4호선,수유(강북구청),761220,165420,759740,166307,20220103,4호선,강북구,번1동,강북구_번1동,1852687,12,4분기
5541,202111,4호선,수유(강북구청),751972,173331,745510,172493,20211203,4호선,강북구,번1동,강북구_번1동,1843306,11,4분기
5542,202110,4호선,수유(강북구청),714183,172222,706625,170930,20211103,4호선,강북구,번1동,강북구_번1동,1763960,10,4분기
5543,202109,4호선,수유(강북구청),661001,156847,655862,155473,20211003,4호선,강북구,번1동,강북구_번1동,1629183,9,3분기
5544,202108,4호선,수유(강북구청),657576,150792,653887,150538,20210903,4호선,강북구,번1동,강북구_번1동,1612793,8,3분기
5545,202107,4호선,수유(강북구청),689670,153380,683502,153255,20210803,4호선,강북구,번1동,강북구_번1동,1679807,7,3분기
5546,202106,4호선,수유(강북구청),748551,166529,737501,165763,20210703,4호선,강북구,번1동,강북구_번1동,1818344,6,2분기
5547,202105,4호선,수유(강북구청),735636,166223,726123,165703,20210603,4호선,강북구,번1동,강북구_번1동,1793685,5,2분기
5548,202104,4호선,수유(강북구청),745673,170495,738408,170410,20210503,4호선,강북구,번1동,강북구_번1동,1824986,4,2분기
5549,202103,4호선,수유(강북구청),761767,170048,755414,169593,20210403,4호선,강북구,번1동,강북구_번1동,1856822,3,1분기
5550,202102,4호선,수유(강북구청),626987,133215,623816,132908,20210303,4호선,강북구,번1동,강북구_번1동,1516926,2,1분기
5551,202101,4호선,수유(강북구청),637363,130773,637524,131081,20210203,4호선,강북구,번1동,강북구_번1동,1536741,1,1분기
5552,202112,8호선,수진,108082,37614,95662,36998,20220103,0,0,0,0,278356,12,4분기
5553,202111,8호선,수진,106565,38776,92283,37917,20211203,0,0,0,0,275541,11,4분기
5554,202110,8호선,수진,100025,36584,88343,35601,20211103,0,0,0,0,260553,10,4분기
5555,202109,8호선,수진,91130,34144,80183,33464,20211003,0,0,0,0,238921,9,3분기
5556,202108,8호선,수진,92121,34730,81656,33852,20210903,0,0,0,0,242359,8,3분기
5557,202107,8호선,수진,96080,35155,85506,34465,20210803,0,0,0,0,251206,7,3분기
5558,202106,8호선,수진,103252,35993,91579,35471,20210703,0,0,0,0,266295,6,2분기
5559,202105,8호선,수진,101300,35199,90479,34817,20210603,0,0,0,0,261795,5,2분기
5560,202104,8호선,수진,102408,36128,91001,35853,20210503,0,0,0,0,265390,4,2분기
5561,202103,8호선,수진,103560,36532,92315,36504,20210403,0,0,0,0,268911,3,1분기
5562,202102,8호선,수진,86092,29554,76667,29324,20210303,0,0,0,0,221637,2,1분기
5563,202101,8호선,수진,93546,29918,84447,29866,20210203,0,0,0,0,237777,1,1분기
5564,202112,4호선,숙대입구(갈월),300467,45490,295217,42365,20220103,4호선,용산구,남영동,용산구_남영동,683539,12,4분기
5565,202111,4호선,숙대입구(갈월),313469,47274,308006,44719,20211203,4호선,용산구,남영동,용산구_남영동,713468,11,4분기
5566,202110,4호선,숙대입구(갈월),280138,45868,273659,42628,20211103,4호선,용산구,남영동,용산구_남영동,642293,10,4분기
5567,202109,4호선,숙대입구(갈월),251967,42248,245547,39302,20211003,4호선,용산구,남영동,용산구_남영동,579064,9,3분기
5568,202108,4호선,숙대입구(갈월),243482,40748,239804,38349,20210903,4호선,용산구,남영동,용산구_남영동,562383,8,3분기
5569,202107,4호선,숙대입구(갈월),256309,42397,251330,39656,20210803,4호선,용산구,남영동,용산구_남영동,589692,7,3분기
5570,202106,4호선,숙대입구(갈월),298564,45215,292466,42247,20210703,4호선,용산구,남영동,용산구_남영동,678492,6,2분기
5571,202105,4호선,숙대입구(갈월),288728,43911,283514,40809,20210603,4호선,용산구,남영동,용산구_남영동,656962,5,2분기
5572,202104,4호선,숙대입구(갈월),297698,45129,293555,41830,20210503,4호선,용산구,남영동,용산구_남영동,678212,4,2분기
5573,202103,4호선,숙대입구(갈월),306286,45258,302317,42208,20210403,4호선,용산구,남영동,용산구_남영동,696069,3,1분기
5574,202102,4호선,숙대입구(갈월),234672,34834,232290,32455,20210303,4호선,용산구,남영동,용산구_남영동,534251,2,1분기
5575,202101,4호선,숙대입구(갈월),228252,34634,227776,32391,20210203,4호선,용산구,남영동,용산구_남영동,523053,1,1분기
5576,202112,7호선,숭실대입구(살피재),280642,51190,280828,53507,20220103,7호선,동작구,상도1동,동작구_상도1동,666167,12,4분기
5577,202111,7호선,숭실대입구(살피재),300434,54190,300205,56441,20211203,7호선,동작구,상도1동,동작구_상도1동,711270,11,4분기
5578,202110,7호선,숭실대입구(살피재),270031,53396,272677,55003,20211103,7호선,동작구,상도1동,동작구_상도1동,651107,10,4분기
5579,202109,7호선,숭실대입구(살피재),231192,46954,235304,49010,20211003,7호선,동작구,상도1동,동작구_상도1동,562460,9,3분기
5580,202108,7호선,숭실대입구(살피재),219617,44560,225676,47023,20210903,7호선,동작구,상도1동,동작구_상도1동,536876,8,3분기
5581,202107,7호선,숭실대입구(살피재),230543,44921,234184,47297,20210803,7호선,동작구,상도1동,동작구_상도1동,556945,7,3분기
5582,202106,7호선,숭실대입구(살피재),275306,49983,277700,52372,20210703,7호선,동작구,상도1동,동작구_상도1동,655361,6,2분기
5583,202105,7호선,숭실대입구(살피재),260853,49324,265301,51434,20210603,7호선,동작구,상도1동,동작구_상도1동,626912,5,2분기
5584,202104,7호선,숭실대입구(살피재),278316,50234,282238,52671,20210503,7호선,동작구,상도1동,동작구_상도1동,663459,4,2분기
5585,202103,7호선,숭실대입구(살피재),279444,49944,284695,51998,20210403,7호선,동작구,상도1동,동작구_상도1동,666081,3,1분기
5586,202102,7호선,숭실대입구(살피재),209596,38526,214541,39870,20210303,7호선,동작구,상도1동,동작구_상도1동,502533,2,1분기
5587,202101,7호선,숭실대입구(살피재),218489,37502,225335,38845,20210203,7호선,동작구,상도1동,동작구_상도1동,520171,1,1분기
5588,202112,수인선,숭의,81498,24856,75044,23982,20220103,0,0,0,0,205380,12,4분기
5589,202111,수인선,숭의,81438,27511,74765,25997,20211203,0,0,0,0,209711,11,4분기
5590,202110,수인선,숭의,78622,27658,72285,26367,20211103,0,0,0,0,204932,10,4분기
5591,202109,수인선,숭의,71519,24396,65873,23565,20211003,0,0,0,0,185353,9,3분기
5592,202108,수인선,숭의,68676,23155,63190,22080,20210903,0,0,0,0,177101,8,3분기
5593,202107,수인선,숭의,73268,24315,67800,23177,20210803,0,0,0,0,188560,7,3분기
5594,202106,수인선,숭의,80697,26823,74744,25761,20210703,0,0,0,0,208025,6,2분기
5595,202105,수인선,숭의,77410,25607,71839,24721,20210603,0,0,0,0,199577,5,2분기
5596,202104,수인선,숭의,80479,26095,74597,24925,20210503,0,0,0,0,206096,4,2분기
5597,202103,수인선,숭의,80367,25966,74828,24964,20210403,0,0,0,0,206125,3,1분기
5598,202102,수인선,숭의,63906,19660,59161,18946,20210303,0,0,0,0,161673,2,1분기
5599,202101,수인선,숭의,66616,19583,62636,18917,20210203,0,0,0,0,167752,1,1분기
5600,202112,1호선,시청,504322,65715,504450,65083,20220103,1호선,중구,소공동,중구_소공동,1139570,12,4분기
5601,202112,1호선,시청,504322,65715,504450,65083,20220103,2호선,중구,소공동,중구_소공동,1139570,12,4분기
5602,202112,2호선,시청,540680,45989,509452,41650,20220103,1호선,중구,소공동,중구_소공동,1137771,12,4분기
5603,202112,2호선,시청,540680,45989,509452,41650,20220103,2호선,중구,소공동,중구_소공동,1137771,12,4분기
5604,202111,1호선,시청,516353,72373,528021,72182,20211203,1호선,중구,소공동,중구_소공동,1188929,11,4분기
5605,202111,1호선,시청,516353,72373,528021,72182,20211203,2호선,중구,소공동,중구_소공동,1188929,11,4분기
5606,202111,2호선,시청,547821,49350,531320,45066,20211203,1호선,중구,소공동,중구_소공동,1173557,11,4분기
5607,202111,2호선,시청,547821,49350,531320,45066,20211203,2호선,중구,소공동,중구_소공동,1173557,11,4분기
5608,202110,1호선,시청,438336,66943,445371,67070,20211103,1호선,중구,소공동,중구_소공동,1017720,10,4분기
5609,202110,1호선,시청,438336,66943,445371,67070,20211103,2호선,중구,소공동,중구_소공동,1017720,10,4분기
5610,202110,2호선,시청,461536,45265,441619,40536,20211103,1호선,중구,소공동,중구_소공동,988956,10,4분기
5611,202110,2호선,시청,461536,45265,441619,40536,20211103,2호선,중구,소공동,중구_소공동,988956,10,4분기
5612,202109,1호선,시청,393433,56200,394568,55017,20211003,1호선,중구,소공동,중구_소공동,899218,9,3분기
5613,202109,1호선,시청,393433,56200,394568,55017,20211003,2호선,중구,소공동,중구_소공동,899218,9,3분기
5614,202109,2호선,시청,418259,38544,401158,35071,20211003,1호선,중구,소공동,중구_소공동,893032,9,3분기
5615,202109,2호선,시청,418259,38544,401158,35071,20211003,2호선,중구,소공동,중구_소공동,893032,9,3분기
5616,202108,1호선,시청,393938,55055,389734,53210,20210903,1호선,중구,소공동,중구_소공동,891937,8,3분기
5617,202108,1호선,시청,393938,55055,389734,53210,20210903,2호선,중구,소공동,중구_소공동,891937,8,3분기
5618,202108,2호선,시청,432363,38988,416176,35390,20210903,1호선,중구,소공동,중구_소공동,922917,8,3분기
5619,202108,2호선,시청,432363,38988,416176,35390,20210903,2호선,중구,소공동,중구_소공동,922917,8,3분기
5620,202107,1호선,시청,419634,56095,420739,54381,20210803,1호선,중구,소공동,중구_소공동,950849,7,3분기
5621,202107,1호선,시청,419634,56095,420739,54381,20210803,2호선,중구,소공동,중구_소공동,950849,7,3분기
5622,202107,2호선,시청,458506,40251,446374,36060,20210803,1호선,중구,소공동,중구_소공동,981191,7,3분기
5623,202107,2호선,시청,458506,40251,446374,36060,20210803,2호선,중구,소공동,중구_소공동,981191,7,3분기
5624,202106,1호선,시청,471693,62086,484053,61689,20210703,1호선,중구,소공동,중구_소공동,1079521,6,2분기
5625,202106,1호선,시청,471693,62086,484053,61689,20210703,2호선,중구,소공동,중구_소공동,1079521,6,2분기
5626,202106,2호선,시청,520199,44316,497354,38909,20210703,1호선,중구,소공동,중구_소공동,1100778,6,2분기
5627,202106,2호선,시청,520199,44316,497354,38909,20210703,2호선,중구,소공동,중구_소공동,1100778,6,2분기
5628,202105,1호선,시청,440379,59890,453384,59338,20210603,1호선,중구,소공동,중구_소공동,1012991,5,2분기
5629,202105,1호선,시청,440379,59890,453384,59338,20210603,2호선,중구,소공동,중구_소공동,1012991,5,2분기
5630,202105,2호선,시청,471909,41414,447702,36955,20210603,1호선,중구,소공동,중구_소공동,997980,5,2분기
5631,202105,2호선,시청,471909,41414,447702,36955,20210603,2호선,중구,소공동,중구_소공동,997980,5,2분기
5632,202104,1호선,시청,467000,62924,474137,60632,20210503,1호선,중구,소공동,중구_소공동,1064693,4,2분기
5633,202104,1호선,시청,467000,62924,474137,60632,20210503,2호선,중구,소공동,중구_소공동,1064693,4,2분기
5634,202104,2호선,시청,520875,43943,501060,39344,20210503,1호선,중구,소공동,중구_소공동,1105222,4,2분기
5635,202104,2호선,시청,520875,43943,501060,39344,20210503,2호선,중구,소공동,중구_소공동,1105222,4,2분기
5636,202103,1호선,시청,468162,63279,470800,61083,20210403,1호선,중구,소공동,중구_소공동,1063324,3,1분기
5637,202103,1호선,시청,468162,63279,470800,61083,20210403,2호선,중구,소공동,중구_소공동,1063324,3,1분기
5638,202103,2호선,시청,531959,44864,512059,40331,20210403,1호선,중구,소공동,중구_소공동,1129213,3,1분기
5639,202103,2호선,시청,531959,44864,512059,40331,20210403,2호선,중구,소공동,중구_소공동,1129213,3,1분기
5640,202102,1호선,시청,371198,47249,370551,44775,20210303,1호선,중구,소공동,중구_소공동,833773,2,1분기
5641,202102,1호선,시청,371198,47249,370551,44775,20210303,2호선,중구,소공동,중구_소공동,833773,2,1분기
5642,202102,2호선,시청,430547,34311,407926,30492,20210303,1호선,중구,소공동,중구_소공동,903276,2,1분기
5643,202102,2호선,시청,430547,34311,407926,30492,20210303,2호선,중구,소공동,중구_소공동,903276,2,1분기
5644,202101,1호선,시청,371942,46231,366139,43433,20210203,1호선,중구,소공동,중구_소공동,827745,1,1분기
5645,202101,1호선,시청,371942,46231,366139,43433,20210203,2호선,중구,소공동,중구_소공동,827745,1,1분기
5646,202101,2호선,시청,432828,34283,412117,29974,20210203,1호선,중구,소공동,중구_소공동,909202,1,1분기
5647,202101,2호선,시청,432828,34283,412117,29974,20210203,2호선,중구,소공동,중구_소공동,909202,1,1분기
5648,202112,분당선,신갈,97113,24918,95123,24962,20220103,0,0,0,0,242116,12,4분기
5649,202111,분당선,신갈,95777,26645,93843,26820,20211203,0,0,0,0,243085,11,4분기
5650,202110,분당선,신갈,86843,26140,86736,26426,20211103,0,0,0,0,226145,10,4분기
5651,202109,분당선,신갈,79090,22549,78662,22844,20211003,0,0,0,0,203145,9,3분기
