사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동,총승하차인원,월,분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,경의중앙선,중구,회현동,중구_회현동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,경의중앙선,중구,회현동,중구_회현동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,1호선,중구,회현동,중구_회현동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,4호선,용산구,남영동,용산구_남영동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,공항철도1호선,용산구,남영동,용산구_남영동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,경의중앙선,중구,회현동,중구_회현동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,경의중앙선,중구,회현동,중구_회현동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,1호선,중구,회현동,중구_회현동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,4호선,용산구,남영동,용산구_남영동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,공항철도1호선,용산구,남영동,용산구_남영동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,경의중앙선,중구,회현동,중구_회현동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,경의중앙선,중구,회현동,중구_회현동,268229,7,3분기
201907,경부선,서울역,206850,12489,46456,2434,20190803,1호선,중구,회현동,중구_회현동,268229,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,4호선,용산구,남영동,용산구_남영동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,공항철도1호선,용산구,남영동,용산구_남영동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,경의중앙선,중구,회현동,중구_회현동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,경의중앙선,중구,회현동,중구_회현동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,1호선,중구,회현동,중구_회현동,6,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,4호선,용산구,남영동,용산구_남영동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,공항철도1호선,용산구,남영동,용산구_남영동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,경의중앙선,중구,회현동,중구_회현동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,경의중앙선,중구,회현동,중구_회현동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,1호선,중구,회현동,중구_회현동,270877,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,4호선,용산구,남영동,용산구_남영동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,공항철도1호선,용산구,남영동,용산구_남영동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,경의중앙선,중구,회현동,중구_회현동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,경의중앙선,중구,회현동,중구_회현동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,1호선,중구,회현동,중구_회현동,6,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,4호선,용산구,남영동,용산구_남영동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,공항철도1호선,용산구,남영동,용산구_남영동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,경의중앙선,중구,회현동,중구_회현동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,경의중앙선,중구,회현동,중구_회현동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,1호선,중구,회현동,중구_회현동,270877,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,4호선,용산구,남영동,용산구_남영동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,공항철도1호선,용산구,남영동,용산구_남영동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,경의중앙선,중구,회현동,중구_회현동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,경의중앙선,중구,회현동,중구_회현동,6,7,3분기
201907,경의선,서울역,6,0,0,0,20190803,1호선,중구,회현동,중구_회현동,6,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,4호선,용산구,남영동,용산구_남영동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,공항철도1호선,용산구,남영동,용산구_남영동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,경의중앙선,중구,회현동,중구_회현동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,경의중앙선,중구,회현동,중구_회현동,270877,7,3분기
201907,경의선,서울역,104106,15992,131293,19486,20190803,1호선,중구,회현동,중구_회현동,270877,7,3분기
201907,공항철도 1호선,서울역,386715,36518,322424,32955,20190803,4호선,용산구,남영동,용산구_남영동,778612,7,3분기
201907,공항철도 1호선,서울역,386715,36518,322424,32955,20190803,공항철도1호선,용산구,남영동,용산구_남영동,778612,7,3분기
201907,공항철도 1호선,서울역,386715,36518,322424,32955,20190803,경의중앙선,중구,회현동,중구_회현동,778612,7,3분기
201907,공항철도 1호선,서울역,386715,36518,322424,32955,20190803,경의중앙선,중구,회현동,중구_회현동,778612,7,3분기
201907,공항철도 1호선,서울역,386715,36518,322424,32955,20190803,1호선,중구,회현동,중구_회현동,778612,7,3분기
201906,1호선,서울역,1455132,226392,1383612,222017,20221216,4호선,용산구,남영동,용산구_남영동,3287153,6,2분기
201906,1호선,서울역,1455132,226392,1383612,222017,20221216,공항철도1호선,용산구,남영동,용산구_남영동,3287153,6,2분기
201906,1호선,서울역,1455132,226392,1383612,222017,20221216,경의중앙선,중구,회현동,중구_회현동,3287153,6,2분기
201906,1호선,서울역,1455132,226392,1383612,222017,20221216,경의중앙선,중구,회현동,중구_회현동,3287153,6,2분기
201906,1호선,서울역,1455132,226392,1383612,222017,20221216,1호선,중구,회현동,중구_회현동,3287153,6,2분기
201906,4호선,서울역,350435,42734,636344,56212,20221216,4호선,용산구,남영동,용산구_남영동,1085725,6,2분기
201906,4호선,서울역,350435,42734,636344,56212,20221216,공항철도1호선,용산구,남영동,용산구_남영동,1085725,6,2분기
201906,4호선,서울역,350435,42734,636344,56212,20221216,경의중앙선,중구,회현동,중구_회현동,1085725,6,2분기
201906,4호선,서울역,350435,42734,636344,56212,20221216,경의중앙선,중구,회현동,중구_회현동,1085725,6,2분기
201906,4호선,서울역,350435,42734,636344,56212,20221216,1호선,중구,회현동,중구_회현동,1085725,6,2분기
201906,경부선,서울역,207022,13474,43038,2456,20221216,4호선,용산구,남영동,용산구_남영동,265990,6,2분기
201906,경부선,서울역,207022,13474,43038,2456,20221216,공항철도1호선,용산구,남영동,용산구_남영동,265990,6,2분기
201906,경부선,서울역,207022,13474,43038,2456,20221216,경의중앙선,중구,회현동,중구_회현동,265990,6,2분기
201906,경부선,서울역,207022,13474,43038,2456,20221216,경의중앙선,중구,회현동,중구_회현동,265990,6,2분기
201906,경부선,서울역,207022,13474,43038,2456,20221216,1호선,중구,회현동,중구_회현동,265990,6,2분기
201906,경의선,서울역,15,0,0,0,20221216,4호선,용산구,남영동,용산구_남영동,15,6,2분기
201906,경의선,서울역,15,0,0,0,20221216,공항철도1호선,용산구,남영동,용산구_남영동,15,6,2분기
201906,경의선,서울역,15,0,0,0,20221216,경의중앙선,중구,회현동,중구_회현동,15,6,2분기
201906,경의선,서울역,15,0,0,0,20221216,경의중앙선,중구,회현동,중구_회현동,15,6,2분기
201906,경의선,서울역,15,0,0,0,20221216,1호선,중구,회현동,중구_회현동,15,6,2분기
201906,경의선,서울역,95209,15666,120430,18862,20221216,4호선,용산구,남영동,용산구_남영동,250167,6,2분기
201906,경의선,서울역,95209,15666,120430,18862,20221216,공항철도1호선,용산구,남영동,용산구_남영동,250167,6,2분기
201906,경의선,서울역,95209,15666,120430,18862,20221216,경의중앙선,중구,회현동,중구_회현동,250167,6,2분기
201906,경의선,서울역,95209,15666,120430,18862,20221216,경의중앙선,중구,회현동,중구_회현동,250167,6,2분기
201906,경의선,서울역,95209,15666,120430,18862,20221216,1호선,중구,회현동,중구_회현동,250167,6,2분기
201906,공항철도 1호선,서울역,387395,37250,323108,33390,20221216,4호선,용산구,남영동,용산구_남영동,781143,6,2분기
201906,공항철도 1호선,서울역,387395,37250,323108,33390,20221216,공항철도1호선,용산구,남영동,용산구_남영동,781143,6,2분기
201906,공항철도 1호선,서울역,387395,37250,323108,33390,20221216,경의중앙선,중구,회현동,중구_회현동,781143,6,2분기
201906,공항철도 1호선,서울역,387395,37250,323108,33390,20221216,경의중앙선,중구,회현동,중구_회현동,781143,6,2분기
201906,공항철도 1호선,서울역,387395,37250,323108,33390,20221216,1호선,중구,회현동,중구_회현동,781143,6,2분기
201905,1호선,서울역,1568570,247801,1489737,242107,20190603,4호선,용산구,남영동,용산구_남영동,3548215,5,2분기
201905,1호선,서울역,1568570,247801,1489737,242107,20190603,공항철도1호선,용산구,남영동,용산구_남영동,3548215,5,2분기
201905,1호선,서울역,1568570,247801,1489737,242107,20190603,경의중앙선,중구,회현동,중구_회현동,3548215,5,2분기
201905,1호선,서울역,1568570,247801,1489737,242107,20190603,경의중앙선,중구,회현동,중구_회현동,3548215,5,2분기
201905,1호선,서울역,1568570,247801,1489737,242107,20190603,1호선,중구,회현동,중구_회현동,3548215,5,2분기
201905,4호선,서울역,381769,45834,679345,60659,20190603,4호선,용산구,남영동,용산구_남영동,1167607,5,2분기
201905,4호선,서울역,381769,45834,679345,60659,20190603,공항철도1호선,용산구,남영동,용산구_남영동,1167607,5,2분기
201905,4호선,서울역,381769,45834,679345,60659,20190603,경의중앙선,중구,회현동,중구_회현동,1167607,5,2분기
201905,4호선,서울역,381769,45834,679345,60659,20190603,경의중앙선,중구,회현동,중구_회현동,1167607,5,2분기
201905,4호선,서울역,381769,45834,679345,60659,20190603,1호선,중구,회현동,중구_회현동,1167607,5,2분기
201905,경부선,서울역,219143,14715,46557,2647,20190603,4호선,용산구,남영동,용산구_남영동,283062,5,2분기
201905,경부선,서울역,219143,14715,46557,2647,20190603,공항철도1호선,용산구,남영동,용산구_남영동,283062,5,2분기
201905,경부선,서울역,219143,14715,46557,2647,20190603,경의중앙선,중구,회현동,중구_회현동,283062,5,2분기
201905,경부선,서울역,219143,14715,46557,2647,20190603,경의중앙선,중구,회현동,중구_회현동,283062,5,2분기
201905,경부선,서울역,219143,14715,46557,2647,20190603,1호선,중구,회현동,중구_회현동,283062,5,2분기
201905,경의선,서울역,10,0,0,0,20190603,4호선,용산구,남영동,용산구_남영동,10,5,2분기
201905,경의선,서울역,10,0,0,0,20190603,공항철도1호선,용산구,남영동,용산구_남영동,10,5,2분기
201905,경의선,서울역,10,0,0,0,20190603,경의중앙선,중구,회현동,중구_회현동,10,5,2분기
201905,경의선,서울역,10,0,0,0,20190603,경의중앙선,중구,회현동,중구_회현동,10,5,2분기
201905,경의선,서울역,10,0,0,0,20190603,1호선,중구,회현동,중구_회현동,10,5,2분기
201905,경의선,서울역,107892,16881,138433,20647,20190603,4호선,용산구,남영동,용산구_남영동,283853,5,2분기
201905,경의선,서울역,107892,16881,138433,20647,20190603,공항철도1호선,용산구,남영동,용산구_남영동,283853,5,2분기
201905,경의선,서울역,107892,16881,138433,20647,20190603,경의중앙선,중구,회현동,중구_회현동,283853,5,2분기
201905,경의선,서울역,107892,16881,138433,20647,20190603,경의중앙선,중구,회현동,중구_회현동,283853,5,2분기
201905,경의선,서울역,107892,16881,138433,20647,20190603,1호선,중구,회현동,중구_회현동,283853,5,2분기
201905,공항철도 1호선,서울역,400044,40345,337893,35870,20190603,4호선,용산구,남영동,용산구_남영동,814152,5,2분기
201905,공항철도 1호선,서울역,400044,40345,337893,35870,20190603,공항철도1호선,용산구,남영동,용산구_남영동,814152,5,2분기
201905,공항철도 1호선,서울역,400044,40345,337893,35870,20190603,경의중앙선,중구,회현동,중구_회현동,814152,5,2분기
201905,공항철도 1호선,서울역,400044,40345,337893,35870,20190603,경의중앙선,중구,회현동,중구_회현동,814152,5,2분기
201905,공항철도 1호선,서울역,400044,40345,337893,35870,20190603,1호선,중구,회현동,중구_회현동,814152,5,2분기
201904,1호선,서울역,1533232,243130,1444561,237747,20190503,4호선,용산구,남영동,용산구_남영동,3458670,4,2분기
201904,1호선,서울역,1533232,243130,1444561,237747,20190503,공항철도1호선,용산구,남영동,용산구_남영동,3458670,4,2분기
201904,1호선,서울역,1533232,243130,1444561,237747,20190503,경의중앙선,중구,회현동,중구_회현동,3458670,4,2분기
201904,1호선,서울역,1533232,243130,1444561,237747,20190503,경의중앙선,중구,회현동,중구_회현동,3458670,4,2분기
201904,1호선,서울역,1533232,243130,1444561,237747,20190503,1호선,중구,회현동,중구_회현동,3458670,4,2분기
201904,4호선,서울역,386210,44785,667366,59346,20190503,4호선,용산구,남영동,용산구_남영동,1157707,4,2분기
201904,4호선,서울역,386210,44785,667366,59346,20190503,공항철도1호선,용산구,남영동,용산구_남영동,1157707,4,2분기
201904,4호선,서울역,386210,44785,667366,59346,20190503,경의중앙선,중구,회현동,중구_회현동,1157707,4,2분기
201904,4호선,서울역,386210,44785,667366,59346,20190503,경의중앙선,중구,회현동,중구_회현동,1157707,4,2분기
201904,4호선,서울역,386210,44785,667366,59346,20190503,1호선,중구,회현동,중구_회현동,1157707,4,2분기
201904,경부선,서울역,199688,14089,43541,2652,20190503,4호선,용산구,남영동,용산구_남영동,259970,4,2분기
201904,경부선,서울역,199688,14089,43541,2652,20190503,공항철도1호선,용산구,남영동,용산구_남영동,259970,4,2분기
201904,경부선,서울역,199688,14089,43541,2652,20190503,경의중앙선,중구,회현동,중구_회현동,259970,4,2분기
201904,경부선,서울역,199688,14089,43541,2652,20190503,경의중앙선,중구,회현동,중구_회현동,259970,4,2분기
201904,경부선,서울역,199688,14089,43541,2652,20190503,1호선,중구,회현동,중구_회현동,259970,4,2분기
201904,경의선,서울역,12,0,0,0,20190503,4호선,용산구,남영동,용산구_남영동,12,4,2분기
201904,경의선,서울역,12,0,0,0,20190503,공항철도1호선,용산구,남영동,용산구_남영동,12,4,2분기
201904,경의선,서울역,12,0,0,0,20190503,경의중앙선,중구,회현동,중구_회현동,12,4,2분기
201904,경의선,서울역,12,0,0,0,20190503,경의중앙선,중구,회현동,중구_회현동,12,4,2분기
201904,경의선,서울역,12,0,0,0,20190503,1호선,중구,회현동,중구_회현동,12,4,2분기
201904,경의선,서울역,104202,15991,134918,19978,20190503,4호선,용산구,남영동,용산구_남영동,275089,4,2분기
201904,경의선,서울역,104202,15991,134918,19978,20190503,공항철도1호선,용산구,남영동,용산구_남영동,275089,4,2분기
201904,경의선,서울역,104202,15991,134918,19978,20190503,경의중앙선,중구,회현동,중구_회현동,275089,4,2분기
201904,경의선,서울역,104202,15991,134918,19978,20190503,경의중앙선,중구,회현동,중구_회현동,275089,4,2분기
201904,경의선,서울역,104202,15991,134918,19978,20190503,1호선,중구,회현동,중구_회현동,275089,4,2분기
201904,공항철도 1호선,서울역,389696,38283,327066,34631,20190503,4호선,용산구,남영동,용산구_남영동,789676,4,2분기
201904,공항철도 1호선,서울역,389696,38283,327066,34631,20190503,공항철도1호선,용산구,남영동,용산구_남영동,789676,4,2분기
201904,공항철도 1호선,서울역,389696,38283,327066,34631,20190503,경의중앙선,중구,회현동,중구_회현동,789676,4,2분기
201904,공항철도 1호선,서울역,389696,38283,327066,34631,20190503,경의중앙선,중구,회현동,중구_회현동,789676,4,2분기
201904,공항철도 1호선,서울역,389696,38283,327066,34631,20190503,1호선,중구,회현동,중구_회현동,789676,4,2분기
201903,1호선,서울역,1527527,241069,1425430,236414,20190403,4호선,용산구,남영동,용산구_남영동,3430440,3,1분기
201903,1호선,서울역,1527527,241069,1425430,236414,20190403,공항철도1호선,용산구,남영동,용산구_남영동,3430440,3,1분기
201903,1호선,서울역,1527527,241069,1425430,236414,20190403,경의중앙선,중구,회현동,중구_회현동,3430440,3,1분기
201903,1호선,서울역,1527527,241069,1425430,236414,20190403,경의중앙선,중구,회현동,중구_회현동,3430440,3,1분기
201903,1호선,서울역,1527527,241069,1425430,236414,20190403,1호선,중구,회현동,중구_회현동,3430440,3,1분기
201903,4호선,서울역,382179,45007,675000,59220,20190403,4호선,용산구,남영동,용산구_남영동,1161406,3,1분기
201903,4호선,서울역,382179,45007,675000,59220,20190403,공항철도1호선,용산구,남영동,용산구_남영동,1161406,3,1분기
201903,4호선,서울역,382179,45007,675000,59220,20190403,경의중앙선,중구,회현동,중구_회현동,1161406,3,1분기
201903,4호선,서울역,382179,45007,675000,59220,20190403,경의중앙선,중구,회현동,중구_회현동,1161406,3,1분기
201903,4호선,서울역,382179,45007,675000,59220,20190403,1호선,중구,회현동,중구_회현동,1161406,3,1분기
201903,경부선,서울역,192890,12092,38604,2092,20190403,4호선,용산구,남영동,용산구_남영동,245678,3,1분기
201903,경부선,서울역,192890,12092,38604,2092,20190403,공항철도1호선,용산구,남영동,용산구_남영동,245678,3,1분기
201903,경부선,서울역,192890,12092,38604,2092,20190403,경의중앙선,중구,회현동,중구_회현동,245678,3,1분기
201903,경부선,서울역,192890,12092,38604,2092,20190403,경의중앙선,중구,회현동,중구_회현동,245678,3,1분기
201903,경부선,서울역,192890,12092,38604,2092,20190403,1호선,중구,회현동,중구_회현동,245678,3,1분기
201903,경의선,서울역,34,0,0,0,20190403,4호선,용산구,남영동,용산구_남영동,34,3,1분기
201903,경의선,서울역,34,0,0,0,20190403,공항철도1호선,용산구,남영동,용산구_남영동,34,3,1분기
201903,경의선,서울역,34,0,0,0,20190403,경의중앙선,중구,회현동,중구_회현동,34,3,1분기
201903,경의선,서울역,34,0,0,0,20190403,경의중앙선,중구,회현동,중구_회현동,34,3,1분기
201903,경의선,서울역,34,0,0,0,20190403,1호선,중구,회현동,중구_회현동,34,3,1분기
201903,경의선,서울역,96826,14626,125253,18124,20190403,4호선,용산구,남영동,용산구_남영동,254829,3,1분기
201903,경의선,서울역,96826,14626,125253,18124,20190403,공항철도1호선,용산구,남영동,용산구_남영동,254829,3,1분기
201903,경의선,서울역,96826,14626,125253,18124,20190403,경의중앙선,중구,회현동,중구_회현동,254829,3,1분기
201903,경의선,서울역,96826,14626,125253,18124,20190403,경의중앙선,중구,회현동,중구_회현동,254829,3,1분기
201903,경의선,서울역,96826,14626,125253,18124,20190403,1호선,중구,회현동,중구_회현동,254829,3,1분기
201903,공항철도 1호선,서울역,383541,37856,322349,34121,20190403,4호선,용산구,남영동,용산구_남영동,777867,3,1분기
201903,공항철도 1호선,서울역,383541,37856,322349,34121,20190403,공항철도1호선,용산구,남영동,용산구_남영동,777867,3,1분기
201903,공항철도 1호선,서울역,383541,37856,322349,34121,20190403,경의중앙선,중구,회현동,중구_회현동,777867,3,1분기
201903,공항철도 1호선,서울역,383541,37856,322349,34121,20190403,경의중앙선,중구,회현동,중구_회현동,777867,3,1분기
201903,공항철도 1호선,서울역,383541,37856,322349,34121,20190403,1호선,중구,회현동,중구_회현동,777867,3,1분기
201902,1호선,서울역,1362329,193941,1267769,188577,20190303,4호선,용산구,남영동,용산구_남영동,3012616,2,1분기
201902,1호선,서울역,1362329,193941,1267769,188577,20190303,공항철도1호선,용산구,남영동,용산구_남영동,3012616,2,1분기
201902,1호선,서울역,1362329,193941,1267769,188577,20190303,경의중앙선,중구,회현동,중구_회현동,3012616,2,1분기
201902,1호선,서울역,1362329,193941,1267769,188577,20190303,경의중앙선,중구,회현동,중구_회현동,3012616,2,1분기
201902,1호선,서울역,1362329,193941,1267769,188577,20190303,1호선,중구,회현동,중구_회현동,3012616,2,1분기
201902,4호선,서울역,308669,37115,573804,47645,20190303,4호선,용산구,남영동,용산구_남영동,967233,2,1분기
201902,4호선,서울역,308669,37115,573804,47645,20190303,공항철도1호선,용산구,남영동,용산구_남영동,967233,2,1분기
201902,4호선,서울역,308669,37115,573804,47645,20190303,경의중앙선,중구,회현동,중구_회현동,967233,2,1분기
201902,4호선,서울역,308669,37115,573804,47645,20190303,경의중앙선,중구,회현동,중구_회현동,967233,2,1분기
201902,4호선,서울역,308669,37115,573804,47645,20190303,1호선,중구,회현동,중구_회현동,967233,2,1분기
201902,경부선,서울역,181074,9849,32995,1524,20190303,4호선,용산구,남영동,용산구_남영동,225442,2,1분기
201902,경부선,서울역,181074,9849,32995,1524,20190303,공항철도1호선,용산구,남영동,용산구_남영동,225442,2,1분기
201902,경부선,서울역,181074,9849,32995,1524,20190303,경의중앙선,중구,회현동,중구_회현동,225442,2,1분기
201902,경부선,서울역,181074,9849,32995,1524,20190303,경의중앙선,중구,회현동,중구_회현동,225442,2,1분기
201902,경부선,서울역,181074,9849,32995,1524,20190303,1호선,중구,회현동,중구_회현동,225442,2,1분기
201902,경의선,서울역,80914,11452,101198,14468,20190303,4호선,용산구,남영동,용산구_남영동,208032,2,1분기
201902,경의선,서울역,80914,11452,101198,14468,20190303,공항철도1호선,용산구,남영동,용산구_남영동,208032,2,1분기
201902,경의선,서울역,80914,11452,101198,14468,20190303,경의중앙선,중구,회현동,중구_회현동,208032,2,1분기
201902,경의선,서울역,80914,11452,101198,14468,20190303,경의중앙선,중구,회현동,중구_회현동,208032,2,1분기
201902,경의선,서울역,80914,11452,101198,14468,20190303,1호선,중구,회현동,중구_회현동,208032,2,1분기
201902,경의선,서울역,17,0,0,0,20190303,4호선,용산구,남영동,용산구_남영동,17,2,1분기
201902,경의선,서울역,17,0,0,0,20190303,공항철도1호선,용산구,남영동,용산구_남영동,17,2,1분기
201902,경의선,서울역,17,0,0,0,20190303,경의중앙선,중구,회현동,중구_회현동,17,2,1분기
201902,경의선,서울역,17,0,0,0,20190303,경의중앙선,중구,회현동,중구_회현동,17,2,1분기
201902,경의선,서울역,17,0,0,0,20190303,1호선,중구,회현동,중구_회현동,17,2,1분기
201902,공항철도 1호선,서울역,334598,30497,286786,27380,20190303,4호선,용산구,남영동,용산구_남영동,679261,2,1분기
201902,공항철도 1호선,서울역,334598,30497,286786,27380,20190303,공항철도1호선,용산구,남영동,용산구_남영동,679261,2,1분기
201902,공항철도 1호선,서울역,334598,30497,286786,27380,20190303,경의중앙선,중구,회현동,중구_회현동,679261,2,1분기
201902,공항철도 1호선,서울역,334598,30497,286786,27380,20190303,경의중앙선,중구,회현동,중구_회현동,679261,2,1분기
201902,공항철도 1호선,서울역,334598,30497,286786,27380,20190303,1호선,중구,회현동,중구_회현동,679261,2,1분기
201901,1호선,서울역,1516452,221180,1400464,211764,20190203,4호선,용산구,남영동,용산구_남영동,3349860,1,1분기
201901,1호선,서울역,1516452,221180,1400464,211764,20190203,공항철도1호선,용산구,남영동,용산구_남영동,3349860,1,1분기
201901,1호선,서울역,1516452,221180,1400464,211764,20190203,경의중앙선,중구,회현동,중구_회현동,3349860,1,1분기
201901,1호선,서울역,1516452,221180,1400464,211764,20190203,경의중앙선,중구,회현동,중구_회현동,3349860,1,1분기
201901,1호선,서울역,1516452,221180,1400464,211764,20190203,1호선,중구,회현동,중구_회현동,3349860,1,1분기
201901,4호선,서울역,367040,42165,634814,53241,20190203,4호선,용산구,남영동,용산구_남영동,1097260,1,1분기
201901,4호선,서울역,367040,42165,634814,53241,20190203,공항철도1호선,용산구,남영동,용산구_남영동,1097260,1,1분기
201901,4호선,서울역,367040,42165,634814,53241,20190203,경의중앙선,중구,회현동,중구_회현동,1097260,1,1분기
201901,4호선,서울역,367040,42165,634814,53241,20190203,경의중앙선,중구,회현동,중구_회현동,1097260,1,1분기
201901,4호선,서울역,367040,42165,634814,53241,20190203,1호선,중구,회현동,중구_회현동,1097260,1,1분기
201901,경부선,서울역,178223,10325,29980,1612,20190203,4호선,용산구,남영동,용산구_남영동,220140,1,1분기
201901,경부선,서울역,178223,10325,29980,1612,20190203,공항철도1호선,용산구,남영동,용산구_남영동,220140,1,1분기
201901,경부선,서울역,178223,10325,29980,1612,20190203,경의중앙선,중구,회현동,중구_회현동,220140,1,1분기
201901,경부선,서울역,178223,10325,29980,1612,20190203,경의중앙선,중구,회현동,중구_회현동,220140,1,1분기
201901,경부선,서울역,178223,10325,29980,1612,20190203,1호선,중구,회현동,중구_회현동,220140,1,1분기
201901,경의선,서울역,94475,12831,118708,16661,20190203,4호선,용산구,남영동,용산구_남영동,242675,1,1분기
201901,경의선,서울역,94475,12831,118708,16661,20190203,공항철도1호선,용산구,남영동,용산구_남영동,242675,1,1분기
201901,경의선,서울역,94475,12831,118708,16661,20190203,경의중앙선,중구,회현동,중구_회현동,242675,1,1분기
201901,경의선,서울역,94475,12831,118708,16661,20190203,경의중앙선,중구,회현동,중구_회현동,242675,1,1분기
201901,경의선,서울역,94475,12831,118708,16661,20190203,1호선,중구,회현동,중구_회현동,242675,1,1분기
201901,경의선,서울역,11,0,0,0,20190203,4호선,용산구,남영동,용산구_남영동,11,1,1분기
201901,경의선,서울역,11,0,0,0,20190203,공항철도1호선,용산구,남영동,용산구_남영동,11,1,1분기
201901,경의선,서울역,11,0,0,0,20190203,경의중앙선,중구,회현동,중구_회현동,11,1,1분기
201901,경의선,서울역,11,0,0,0,20190203,경의중앙선,중구,회현동,중구_회현동,11,1,1분기
201901,경의선,서울역,11,0,0,0,20190203,1호선,중구,회현동,중구_회현동,11,1,1분기
201901,공항철도 1호선,서울역,361418,34330,297358,31219,20190203,4호선,용산구,남영동,용산구_남영동,724325,1,1분기
201901,공항철도 1호선,서울역,361418,34330,297358,31219,20190203,공항철도1호선,용산구,남영동,용산구_남영동,724325,1,1분기
201901,공항철도 1호선,서울역,361418,34330,297358,31219,20190203,경의중앙선,중구,회현동,중구_회현동,724325,1,1분기
201901,공항철도 1호선,서울역,361418,34330,297358,31219,20190203,경의중앙선,중구,회현동,중구_회현동,724325,1,1분기
201901,공항철도 1호선,서울역,361418,34330,297358,31219,20190203,1호선,중구,회현동,중구_회현동,724325,1,1분기
0,0,서울지방병무청,0,0,0,0,0,신림선,영등포구,신길7동,영등포구_신길7동,0,0,0분기
0,0,서원,0,0,0,0,0,신림선,관악구,서원동,관악구_서원동,0,0,0분기
201912,경부선,서정리,152282,30073,149271,29239,20200103,0,0,0,0,360865,12,4분기
201911,경부선,서정리,162641,28177,156749,27663,20191203,0,0,0,0,375230,11,4분기
201910,경부선,서정리,167317,29030,162085,28302,20191103,0,0,0,0,386734,10,4분기
201909,경부선,서정리,152295,24995,150574,24658,20191003,0,0,0,0,352522,9,3분기
201908,경부선,서정리,133321,27404,130994,27027,20190903,0,0,0,0,318746,8,3분기
201907,경부선,서정리,127741,28115,126715,27806,20190803,0,0,0,0,310377,7,3분기
201907,경부선,서정리,127741,28115,126715,27806,20190803,0,0,0,0,310377,7,3분기
201907,경부선,서정리,127741,28115,126715,27806,20190803,0,0,0,0,310377,7,3분기
201906,경부선,서정리,136963,27615,136017,27051,20221216,0,0,0,0,327646,6,2분기
201905,경부선,서정리,160425,28344,156910,27859,20190603,0,0,0,0,373538,5,2분기
201904,경부선,서정리,155889,26738,150533,26147,20190503,0,0,0,0,359307,4,2분기
201903,경부선,서정리,153051,26401,149628,25876,20190403,0,0,0,0,354956,3,1분기
201902,경부선,서정리,103270,20793,103386,20265,20190303,0,0,0,0,247714,2,1분기
201901,경부선,서정리,110688,24237,111264,23587,20190203,0,0,0,0,269776,1,1분기
201912,2호선,서초,640210,104471,628013,104686,20200103,2호선,서초구,서초3동,서초구_서초3동,1477380,12,4분기
201911,2호선,서초,640285,100663,620907,100746,20191203,2호선,서초구,서초3동,서초구_서초3동,1462601,11,4분기
201910,2호선,서초,721468,113496,726313,117868,20191103,2호선,서초구,서초3동,서초구_서초3동,1679145,10,4분기
