사용월,호선명_x,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원,작업일자,호선명_y,구,동,구_동
202006,7호선,중곡,210444,46877,189441,47769,20200703,7호선,광진구,중곡3동,광진구_중곡3동
202005,7호선,중곡,197742,48194,179604,48743,20200603,7호선,광진구,중곡3동,광진구_중곡3동
202004,7호선,중곡,183395,41786,166682,42360,20200503,7호선,광진구,중곡3동,광진구_중곡3동
202003,7호선,중곡,179720,38213,164520,38702,20200403,7호선,광진구,중곡3동,광진구_중곡3동
202002,7호선,중곡,203894,47315,186635,47763,20200303,7호선,광진구,중곡3동,광진구_중곡3동
202001,7호선,중곡,229724,59454,209469,59925,20200203,7호선,광진구,중곡3동,광진구_중곡3동
202012,경인선,중동,155834,45891,147461,45427,20210103,0,0,0,0
202011,경인선,중동,184020,55475,171392,55132,20201203,0,0,0,0
202010,경인선,중동,182036,56298,168141,55892,20201103,0,0,0,0
202009,경인선,중동,160439,49044,150651,49085,20201003,0,0,0,0
202008,경인선,중동,165594,49431,153968,49136,20200903,0,0,0,0
202007,경인선,중동,196410,56444,181854,56321,20200803,0,0,0,0
202006,경인선,중동,184194,51985,170105,51185,20200703,0,0,0,0
202005,경인선,중동,176705,54406,163946,54029,20200603,0,0,0,0
202004,경인선,중동,163950,46576,152287,45949,20200503,0,0,0,0
202003,경인선,중동,155502,40891,144071,40600,20200403,0,0,0,0
202002,경인선,중동,177193,49091,164013,48860,20200303,0,0,0,0
202001,경인선,중동,211420,66579,194213,66163,20200203,0,0,0,0
202012,중앙선,중랑,89690,33693,85758,33255,20210103,중앙선,중랑구,중화2동,중랑구_중화2동
202011,중앙선,중랑,104794,40387,99489,39642,20201203,중앙선,중랑구,중화2동,중랑구_중화2동
202010,중앙선,중랑,104291,42818,98980,42182,20201103,중앙선,중랑구,중화2동,중랑구_중화2동
202009,중앙선,중랑,93217,38467,87387,37736,20201003,중앙선,중랑구,중화2동,중랑구_중화2동
202008,중앙선,중랑,97367,37490,90885,37115,20200903,중앙선,중랑구,중화2동,중랑구_중화2동
202007,중앙선,중랑,112096,44004,104922,43138,20200803,중앙선,중랑구,중화2동,중랑구_중화2동
202006,중앙선,중랑,106238,41855,100221,41456,20200703,중앙선,중랑구,중화2동,중랑구_중화2동
202005,중앙선,중랑,101752,44144,96492,43416,20200603,중앙선,중랑구,중화2동,중랑구_중화2동
202004,중앙선,중랑,94107,37703,89218,37099,20200503,중앙선,중랑구,중화2동,중랑구_중화2동
202003,중앙선,중랑,90910,32777,85727,32592,20200403,중앙선,중랑구,중화2동,중랑구_중화2동
202002,중앙선,중랑,100416,37288,96761,37586,20200303,중앙선,중랑구,중화2동,중랑구_중화2동
202001,중앙선,중랑,115756,49244,108766,48761,20200203,중앙선,중랑구,중화2동,중랑구_중화2동
202012,안산선,중앙,313286,37514,326609,36825,20210103,0,0,0,0
202011,안산선,중앙,413392,47194,435124,46366,20201203,0,0,0,0
202010,안산선,중앙,414991,47095,438178,46489,20201103,0,0,0,0
202009,안산선,중앙,316528,37261,336173,36619,20201003,0,0,0,0
202008,안산선,중앙,330412,37751,350718,36777,20200903,0,0,0,0
202007,안산선,중앙,394771,45129,418837,44418,20200803,0,0,0,0
202006,안산선,중앙,377387,42381,399406,41613,20200703,0,0,0,0
202005,안산선,중앙,373014,42983,394806,42218,20200603,0,0,0,0
202004,안산선,중앙,318891,34581,341557,33836,20200503,0,0,0,0
202003,안산선,중앙,298365,29741,317620,29130,20200403,0,0,0,0
202002,안산선,중앙,360110,39742,383165,39144,20200303,0,0,0,0
202001,안산선,중앙,449280,55326,477676,54106,20200203,0,0,0,0
202012,9호선2~3단계,중앙보훈병원,141898,55033,121286,54578,20210103,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202011,9호선2~3단계,중앙보훈병원,172530,61586,146358,61149,20201203,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202010,9호선2~3단계,중앙보훈병원,166874,62257,141972,61915,20201103,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202009,9호선2~3단계,중앙보훈병원,144872,55021,122838,54542,20201003,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202008,9호선2~3단계,중앙보훈병원,158517,57019,134985,56312,20200903,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202007,9호선2~3단계,중앙보훈병원,194778,66771,168045,65939,20200803,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202006,9호선2~3단계,중앙보훈병원,181072,63157,156495,62460,20200703,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202005,9호선2~3단계,중앙보훈병원,161818,57591,141700,56719,20200603,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202004,9호선2~3단계,중앙보훈병원,144249,51495,126422,50918,20200503,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202003,9호선2~3단계,중앙보훈병원,137406,47642,120879,47022,20200403,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202002,9호선2~3단계,중앙보훈병원,164614,53272,143925,53682,20200303,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202001,9호선2~3단계,중앙보훈병원,188221,66549,165204,66996,20200203,9호선(연장),강동구,둔촌2동,강동구_둔촌2동
202012,7호선,중화,203910,45080,200922,45089,20210103,7호선,중랑구,중화2동,중랑구_중화2동
202011,7호선,중화,233716,52804,225344,52787,20201203,7호선,중랑구,중화2동,중랑구_중화2동
202010,7호선,중화,228688,53593,218922,53398,20201103,7호선,중랑구,중화2동,중랑구_중화2동
202009,7호선,중화,207526,47263,200138,47211,20201003,7호선,중랑구,중화2동,중랑구_중화2동
202008,7호선,중화,218411,48257,207972,48224,20200903,7호선,중랑구,중화2동,중랑구_중화2동
202007,7호선,중화,251788,56012,240813,56283,20200803,7호선,중랑구,중화2동,중랑구_중화2동
202006,7호선,중화,239448,53257,228589,52660,20200703,7호선,중랑구,중화2동,중랑구_중화2동
202005,7호선,중화,230826,54993,220887,54646,20200603,7호선,중랑구,중화2동,중랑구_중화2동
202004,7호선,중화,214941,47103,204359,47319,20200503,7호선,중랑구,중화2동,중랑구_중화2동
202003,7호선,중화,209932,42522,201183,42679,20200403,7호선,중랑구,중화2동,중랑구_중화2동
202002,7호선,중화,235216,50793,226871,50784,20200303,7호선,중랑구,중화2동,중랑구_중화2동
202001,7호선,중화,266253,62891,256334,62542,20200203,7호선,중랑구,중화2동,중랑구_중화2동
202012,9호선,증미,125623,29881,127495,30713,20210103,9호선,강서구,등촌1동,강서구_등촌1동
202011,9호선,증미,141007,34479,140140,35153,20201203,9호선,강서구,등촌1동,강서구_등촌1동
202010,9호선,증미,135955,34429,134597,34873,20201103,9호선,강서구,등촌1동,강서구_등촌1동
202009,9호선,증미,126718,33630,126941,34138,20201003,9호선,강서구,등촌1동,강서구_등촌1동
202008,9호선,증미,132632,33251,131885,33593,20200903,9호선,강서구,등촌1동,강서구_등촌1동
202007,9호선,증미,151045,36576,149501,36953,20200803,9호선,강서구,등촌1동,강서구_등촌1동
202006,9호선,증미,141946,33478,140343,34101,20200703,9호선,강서구,등촌1동,강서구_등촌1동
202005,9호선,증미,129977,32732,128729,33227,20200603,9호선,강서구,등촌1동,강서구_등촌1동
202004,9호선,증미,125437,28936,123401,29284,20200503,9호선,강서구,등촌1동,강서구_등촌1동
202003,9호선,증미,121549,26577,121766,27157,20200403,9호선,강서구,등촌1동,강서구_등촌1동
202002,9호선,증미,138269,31903,139518,32846,20200303,9호선,강서구,등촌1동,강서구_등촌1동
202001,9호선,증미,155868,42549,157809,43462,20200203,9호선,강서구,등촌1동,강서구_등촌1동
202012,6호선,증산(명지대앞),176019,50475,173944,51368,20210103,6호선,은평구,증산동,은평구_증산동
202011,6호선,증산(명지대앞),204151,58690,196355,59601,20201203,6호선,은평구,증산동,은평구_증산동
202010,6호선,증산(명지대앞),201837,60698,191665,61354,20201103,6호선,은평구,증산동,은평구_증산동
202009,6호선,증산(명지대앞),178840,52881,171568,53180,20201003,6호선,은평구,증산동,은평구_증산동
202008,6호선,증산(명지대앞),188005,53581,179244,54083,20200903,6호선,은평구,증산동,은평구_증산동
202007,6호선,증산(명지대앞),218209,62321,207193,62841,20200803,6호선,은평구,증산동,은평구_증산동
202006,6호선,증산(명지대앞),208813,60465,199934,60593,20200703,6호선,은평구,증산동,은평구_증산동
202005,6호선,증산(명지대앞),198868,61254,190793,61660,20200603,6호선,은평구,증산동,은평구_증산동
202004,6호선,증산(명지대앞),187406,52978,179109,53877,20200503,6호선,은평구,증산동,은평구_증산동
202003,6호선,증산(명지대앞),182782,46060,176226,46633,20200403,6호선,은평구,증산동,은평구_증산동
202002,6호선,증산(명지대앞),204966,54171,195069,54226,20200303,6호선,은평구,증산동,은평구_증산동
202001,6호선,증산(명지대앞),232102,68736,220977,69042,20200203,6호선,은평구,증산동,은평구_증산동
202012,경부선,지제,57390,6073,53839,5689,20210103,0,0,0,0
202011,경부선,지제,65660,7584,61711,6998,20201203,0,0,0,0
202010,경부선,지제,62906,7677,58367,7203,20201103,0,0,0,0
202009,경부선,지제,52828,6302,48906,5718,20201003,0,0,0,0
202008,경부선,지제,54505,6300,49844,5742,20200903,0,0,0,0
202007,경부선,지제,62634,7344,58072,6732,20200803,0,0,0,0
202006,경부선,지제,58601,6973,54121,6468,20200703,0,0,0,0
202005,경부선,지제,56511,7013,50346,6432,20200603,0,0,0,0
202004,경부선,지제,47929,5629,43441,5217,20200503,0,0,0,0
202003,경부선,지제,42617,4908,39324,4470,20200403,0,0,0,0
202002,경부선,지제,51960,5767,46546,5336,20200303,0,0,0,0
202001,경부선,지제,67063,8073,59429,7412,20200203,0,0,0,0
202012,3호선,지축,58601,11685,57545,11963,20210103,0,0,0,0
202012,일산선,지축,4,0,0,0,20210103,0,0,0,0
202011,3호선,지축,70251,14242,67536,14751,20201203,0,0,0,0
202011,일산선,지축,3,0,0,0,20201203,0,0,0,0
202010,3호선,지축,70618,14869,67059,15561,20201103,0,0,0,0
202010,일산선,지축,2,0,0,0,20201103,0,0,0,0
202009,3호선,지축,60451,12667,58451,13217,20201003,0,0,0,0
202009,일산선,지축,1,0,0,0,20201003,0,0,0,0
202008,3호선,지축,61962,11577,59994,12555,20200903,0,0,0,0
202007,3호선,지축,79376,14826,74492,15820,20200803,0,0,0,0
202007,일산선,지축,2,0,0,0,20200803,0,0,0,0
202006,3호선,지축,75934,14066,71363,15149,20200703,0,0,0,0
202005,3호선,지축,70500,14800,66228,15998,20200603,0,0,0,0
202004,3호선,지축,64562,12107,61178,13266,20200503,0,0,0,0
202004,일산선,지축,4,0,0,0,20200503,0,0,0,0
202003,3호선,지축,56791,9954,56390,11220,20200403,0,0,0,0
202002,3호선,지축,53206,9879,52792,11647,20200303,0,0,0,0
202001,3호선,지축,47320,11219,46703,13023,20200203,0,0,0,0
202012,중앙선,지평,437,454,433,381,20210103,0,0,0,0
202011,중앙선,지평,1024,647,764,557,20201203,0,0,0,0
202010,중앙선,지평,1130,795,770,802,20201103,0,0,0,0
202009,중앙선,지평,676,749,565,673,20201003,0,0,0,0
202008,중앙선,지평,557,679,506,648,20200903,0,0,0,0
202007,중앙선,지평,904,776,715,786,20200803,0,0,0,0
202006,중앙선,지평,937,820,621,783,20200703,0,0,0,0
202005,중앙선,지평,748,915,537,913,20200603,0,0,0,0
202004,중앙선,지평,500,790,450,804,20200503,0,0,0,0
202003,중앙선,지평,482,548,330,473,20200403,0,0,0,0
202002,중앙선,지평,515,527,386,420,20200303,0,0,0,0
202001,중앙선,지평,734,651,623,561,20200203,0,0,0,0
202012,경원선,지행,107857,29748,105975,29631,20210103,0,0,0,0
202011,경원선,지행,137688,35637,135876,35224,20201203,0,0,0,0
202010,경원선,지행,133459,36669,130127,36249,20201103,0,0,0,0
202009,경원선,지행,110386,31680,109515,31249,20201003,0,0,0,0
202008,경원선,지행,119485,31845,118689,31446,20200903,0,0,0,0
202007,경원선,지행,146004,38137,144920,38037,20200803,0,0,0,0
202006,경원선,지행,143143,36009,142335,35687,20200703,0,0,0,0
202005,경원선,지행,132801,36703,130956,36305,20200603,0,0,0,0
202004,경원선,지행,106943,29339,104732,28985,20200503,0,0,0,0
202003,경원선,지행,107592,27205,105052,27278,20200403,0,0,0,0
202002,경원선,지행,128772,33311,126618,32991,20200303,0,0,0,0
202001,경원선,지행,160422,44228,157551,44254,20200203,0,0,0,0
202012,경부선,직산,13322,2672,13484,2669,20210103,0,0,0,0
202011,경부선,직산,15463,3371,15861,3312,20201203,0,0,0,0
202010,경부선,직산,15964,3790,15964,3746,20201103,0,0,0,0
202009,경부선,직산,13511,3250,13951,3146,20201003,0,0,0,0
202008,경부선,직산,14388,3247,14383,3117,20200903,0,0,0,0
202007,경부선,직산,16958,3882,17310,3751,20200803,0,0,0,0
202006,경부선,직산,16232,3685,16504,3590,20200703,0,0,0,0
202005,경부선,직산,15972,4047,16223,3992,20200603,0,0,0,0
202004,경부선,직산,13513,3489,13714,3385,20200503,0,0,0,0
202003,경부선,직산,11028,2639,11330,2485,20200403,0,0,0,0
202002,경부선,직산,14766,3392,14468,3301,20200303,0,0,0,0
202001,경부선,직산,19764,5118,19269,4787,20200203,0,0,0,0
202012,경부선,진위,29475,4785,25556,4456,20210103,0,0,0,0
202011,경부선,진위,34421,6289,30192,5886,20201203,0,0,0,0
202010,경부선,진위,34072,6526,29287,6138,20201103,0,0,0,0
202009,경부선,진위,30231,5794,26837,5356,20201003,0,0,0,0
202008,경부선,진위,29356,5454,26148,5162,20200903,0,0,0,0
202007,경부선,진위,35209,6336,31551,5811,20200803,0,0,0,0
202006,경부선,진위,32846,6440,28713,6055,20200703,0,0,0,0
202005,경부선,진위,30491,6465,26580,6117,20200603,0,0,0,0
202004,경부선,진위,27861,5364,24230,4966,20200503,0,0,0,0
202003,경부선,진위,25694,4814,22065,4514,20200403,0,0,0,0
202002,경부선,진위,28907,5365,24829,5030,20200303,0,0,0,0
202001,경부선,진위,36291,7395,30425,6792,20200203,0,0,0,0
202012,4호선,창동,437634,129868,469910,135920,20210103,경원선,도봉구,창4동,도봉구_창4동
202012,4호선,창동,437634,129868,469910,135920,20210103,4호선,도봉구,창5동,도봉구_창5동
202012,경원선,창동,5,1,0,0,20210103,경원선,도봉구,창4동,도봉구_창4동
202012,경원선,창동,5,1,0,0,20210103,4호선,도봉구,창5동,도봉구_창5동
202011,4호선,창동,525406,161415,558128,168415,20201203,경원선,도봉구,창4동,도봉구_창4동
202011,4호선,창동,525406,161415,558128,168415,20201203,4호선,도봉구,창5동,도봉구_창5동
202011,경원선,창동,16,1,0,0,20201203,경원선,도봉구,창4동,도봉구_창4동
202011,경원선,창동,16,1,0,0,20201203,4호선,도봉구,창5동,도봉구_창5동
202010,4호선,창동,516526,159514,545460,165038,20201103,경원선,도봉구,창4동,도봉구_창4동
202010,4호선,창동,516526,159514,545460,165038,20201103,4호선,도봉구,창5동,도봉구_창5동
202010,경원선,창동,10,1,0,0,20201103,경원선,도봉구,창4동,도봉구_창4동
202010,경원선,창동,10,1,0,0,20201103,4호선,도봉구,창5동,도봉구_창5동
202009,4호선,창동,452838,144915,483800,151099,20201003,경원선,도봉구,창4동,도봉구_창4동
202009,4호선,창동,452838,144915,483800,151099,20201003,4호선,도봉구,창5동,도봉구_창5동
202009,경원선,창동,6,0,0,0,20201003,경원선,도봉구,창4동,도봉구_창4동
202009,경원선,창동,6,0,0,0,20201003,4호선,도봉구,창5동,도봉구_창5동
202008,4호선,창동,483030,148494,513391,154934,20200903,경원선,도봉구,창4동,도봉구_창4동
202008,4호선,창동,483030,148494,513391,154934,20200903,4호선,도봉구,창5동,도봉구_창5동
202008,경원선,창동,7,0,0,0,20200903,경원선,도봉구,창4동,도봉구_창4동
202008,경원선,창동,7,0,0,0,20200903,4호선,도봉구,창5동,도봉구_창5동
202007,4호선,창동,581811,182609,617495,189986,20200803,경원선,도봉구,창4동,도봉구_창4동
202007,4호선,창동,581811,182609,617495,189986,20200803,4호선,도봉구,창5동,도봉구_창5동
202007,경원선,창동,15,1,0,0,20200803,경원선,도봉구,창4동,도봉구_창4동
202007,경원선,창동,15,1,0,0,20200803,4호선,도봉구,창5동,도봉구_창5동
202006,4호선,창동,548153,165123,583869,171341,20200703,경원선,도봉구,창4동,도봉구_창4동
202006,4호선,창동,548153,165123,583869,171341,20200703,4호선,도봉구,창5동,도봉구_창5동
202006,경원선,창동,12,1,0,0,20200703,경원선,도봉구,창4동,도봉구_창4동
202006,경원선,창동,12,1,0,0,20200703,4호선,도봉구,창5동,도봉구_창5동
202005,4호선,창동,522021,166213,557512,172846,20200603,경원선,도봉구,창4동,도봉구_창4동
202005,4호선,창동,522021,166213,557512,172846,20200603,4호선,도봉구,창5동,도봉구_창5동
202005,경원선,창동,11,0,0,0,20200603,경원선,도봉구,창4동,도봉구_창4동
202005,경원선,창동,11,0,0,0,20200603,4호선,도봉구,창5동,도봉구_창5동
202004,4호선,창동,477028,138919,506857,144528,20200503,경원선,도봉구,창4동,도봉구_창4동
202004,4호선,창동,477028,138919,506857,144528,20200503,4호선,도봉구,창5동,도봉구_창5동
202004,경원선,창동,7,0,0,0,20200503,경원선,도봉구,창4동,도봉구_창4동
202004,경원선,창동,7,0,0,0,20200503,4호선,도봉구,창5동,도봉구_창5동
202003,4호선,창동,463257,125194,497279,130672,20200403,경원선,도봉구,창4동,도봉구_창4동
202003,4호선,창동,463257,125194,497279,130672,20200403,4호선,도봉구,창5동,도봉구_창5동
202003,경원선,창동,4,0,0,0,20200403,경원선,도봉구,창4동,도봉구_창4동
202003,경원선,창동,4,0,0,0,20200403,4호선,도봉구,창5동,도봉구_창5동
202002,4호선,창동,541022,145912,577952,151764,20200303,경원선,도봉구,창4동,도봉구_창4동
202002,4호선,창동,541022,145912,577952,151764,20200303,4호선,도봉구,창5동,도봉구_창5동
202002,경원선,창동,13,1,0,0,20200303,경원선,도봉구,창4동,도봉구_창4동
202002,경원선,창동,13,1,0,0,20200303,4호선,도봉구,창5동,도봉구_창5동
202001,4호선,창동,627704,197399,671636,205502,20200203,경원선,도봉구,창4동,도봉구_창4동
202001,4호선,창동,627704,197399,671636,205502,20200203,4호선,도봉구,창5동,도봉구_창5동
202001,경원선,창동,15,0,0,0,20200203,경원선,도봉구,창4동,도봉구_창4동
202001,경원선,창동,15,0,0,0,20200203,4호선,도봉구,창5동,도봉구_창5동
202012,6호선,창신,62455,13547,49540,12771,20210103,6호선,종로구,창신3동,종로구_창신3동
202011,6호선,창신,77437,15736,61545,14828,20201203,6호선,종로구,창신3동,종로구_창신3동
202010,6호선,창신,73085,15266,57992,14234,20201103,6호선,종로구,창신3동,종로구_창신3동
202009,6호선,창신,64919,14139,51506,13091,20201003,6호선,종로구,창신3동,종로구_창신3동
202008,6호선,창신,65080,13904,50036,12715,20200903,6호선,종로구,창신3동,종로구_창신3동
202007,6호선,창신,81348,15990,62960,14690,20200803,6호선,종로구,창신3동,종로구_창신3동
202006,6호선,창신,77432,15324,61149,14270,20200703,6호선,종로구,창신3동,종로구_창신3동
202005,6호선,창신,69312,15426,53619,14663,20200603,6호선,종로구,창신3동,종로구_창신3동
202004,6호선,창신,65033,13305,50401,12574,20200503,6호선,종로구,창신3동,종로구_창신3동
202003,6호선,창신,63253,11756,49128,11077,20200403,6호선,종로구,창신3동,종로구_창신3동
202002,6호선,창신,72364,14144,55297,13104,20200303,6호선,종로구,창신3동,종로구_창신3동
202001,6호선,창신,82380,17900,63908,16812,20200203,6호선,종로구,창신3동,종로구_창신3동
202012,경춘선,천마산,23434,12534,21326,12680,20210103,0,0,0,0
202011,경춘선,천마산,27554,15197,24523,15171,20201203,0,0,0,0
202010,경춘선,천마산,28779,16368,25738,16740,20201103,0,0,0,0
202009,경춘선,천마산,24029,13805,22136,14261,20201003,0,0,0,0
202008,경춘선,천마산,23579,13016,20984,13454,20200903,0,0,0,0
202007,경춘선,천마산,28514,15794,25552,16081,20200803,0,0,0,0
202006,경춘선,천마산,26881,15153,23851,15547,20200703,0,0,0,0
202005,경춘선,천마산,25901,15642,23426,16115,20200603,0,0,0,0
202004,경춘선,천마산,23528,13866,21646,14388,20200503,0,0,0,0
202003,경춘선,천마산,21644,11242,19320,11745,20200403,0,0,0,0
202002,경춘선,천마산,24084,12591,20755,13077,20200303,0,0,0,0
202001,경춘선,천마산,29118,16858,25313,16987,20200203,0,0,0,0
202012,경부선,천안,84530,28230,87318,28648,20210103,0,0,0,0
202011,경부선,천안,108823,34879,110085,35244,20201203,0,0,0,0
202010,경부선,천안,117575,40733,117015,41180,20201103,0,0,0,0
202009,경부선,천안,91078,33318,93795,33728,20201003,0,0,0,0
202008,경부선,천안,100394,36025,102365,36177,20200903,0,0,0,0
202007,경부선,천안,110315,40810,112725,41199,20200803,0,0,0,0
202006,경부선,천안,108025,38318,110155,39069,20200703,0,0,0,0
202005,경부선,천안,107889,40672,109121,41006,20200603,0,0,0,0
202004,경부선,천안,80414,31017,83647,31743,20200503,0,0,0,0
202003,경부선,천안,62084,22080,63699,22525,20200403,0,0,0,0
202002,경부선,천안,89508,32808,91101,33172,20200303,0,0,0,0
202001,경부선,천안,134705,54952,136996,55051,20200203,0,0,0,0
202012,7호선,천왕,198988,37664,188282,37881,20210103,7호선,구로구,오류2동,구로구_오류2동
202011,7호선,천왕,231679,45219,215540,44894,20201203,7호선,구로구,오류2동,구로구_오류2동
202010,7호선,천왕,223137,45556,206540,44909,20201103,7호선,구로구,오류2동,구로구_오류2동
202009,7호선,천왕,197509,40791,184102,40026,20201003,7호선,구로구,오류2동,구로구_오류2동
202008,7호선,천왕,199345,39765,184748,39056,20200903,7호선,구로구,오류2동,구로구_오류2동
202007,7호선,천왕,233189,46225,214684,45028,20200803,7호선,구로구,오류2동,구로구_오류2동
202006,7호선,천왕,220125,43029,203428,42119,20200703,7호선,구로구,오류2동,구로구_오류2동
202005,7호선,천왕,205086,43294,188638,43160,20200603,7호선,구로구,오류2동,구로구_오류2동
202004,7호선,천왕,191039,36775,173068,36620,20200503,7호선,구로구,오류2동,구로구_오류2동
202003,7호선,천왕,180379,31753,164407,31557,20200403,7호선,구로구,오류2동,구로구_오류2동
202002,7호선,천왕,207590,39109,188260,38875,20200303,7호선,구로구,오류2동,구로구_오류2동
202001,7호선,천왕,236542,50121,210810,49699,20200203,7호선,구로구,오류2동,구로구_오류2동
202012,5호선,천호(풍납토성),320046,84687,315472,87336,20210103,8호선,강동구,성내2동,강동구_성내2동
202012,5호선,천호(풍납토성),320046,84687,315472,87336,20210103,5호선,송파구,풍납1동,송파구_풍납1동
202012,8호선,천호(풍납토성),293452,56424,338919,53539,20210103,8호선,강동구,성내2동,강동구_성내2동
202012,8호선,천호(풍납토성),293452,56424,338919,53539,20210103,5호선,송파구,풍납1동,송파구_풍납1동
202011,5호선,천호(풍납토성),380371,100970,380401,105394,20201203,8호선,강동구,성내2동,강동구_성내2동
202011,5호선,천호(풍납토성),380371,100970,380401,105394,20201203,5호선,송파구,풍납1동,송파구_풍납1동
202011,8호선,천호(풍납토성),343444,67923,403572,64125,20201203,8호선,강동구,성내2동,강동구_성내2동
202011,8호선,천호(풍납토성),343444,67923,403572,64125,20201203,5호선,송파구,풍납1동,송파구_풍납1동
202010,5호선,천호(풍납토성),380181,103017,380788,108233,20201103,8호선,강동구,성내2동,강동구_성내2동
202010,5호선,천호(풍납토성),380181,103017,380788,108233,20201103,5호선,송파구,풍납1동,송파구_풍납1동
202010,8호선,천호(풍납토성),336496,69227,398272,64792,20201103,8호선,강동구,성내2동,강동구_성내2동
202010,8호선,천호(풍납토성),336496,69227,398272,64792,20201103,5호선,송파구,풍납1동,송파구_풍납1동
202009,5호선,천호(풍납토성),325556,88112,325567,92373,20201003,8호선,강동구,성내2동,강동구_성내2동
202009,5호선,천호(풍납토성),325556,88112,325567,92373,20201003,5호선,송파구,풍납1동,송파구_풍납1동
202009,8호선,천호(풍납토성),295805,60444,343383,56605,20201003,8호선,강동구,성내2동,강동구_성내2동
202009,8호선,천호(풍납토성),295805,60444,343383,56605,20201003,5호선,송파구,풍납1동,송파구_풍납1동
202008,5호선,천호(풍납토성),351899,92307,355387,97437,20200903,8호선,강동구,성내2동,강동구_성내2동
202008,5호선,천호(풍납토성),351899,92307,355387,97437,20200903,5호선,송파구,풍납1동,송파구_풍납1동
202008,8호선,천호(풍납토성),320178,63101,376930,59206,20200903,8호선,강동구,성내2동,강동구_성내2동
202008,8호선,천호(풍납토성),320178,63101,376930,59206,20200903,5호선,송파구,풍납1동,송파구_풍납1동
202007,5호선,천호(풍납토성),402955,106289,421420,114199,20200803,8호선,강동구,성내2동,강동구_성내2동
202007,5호선,천호(풍납토성),402955,106289,421420,114199,20200803,5호선,송파구,풍납1동,송파구_풍납1동
202007,8호선,천호(풍납토성),379322,73538,455118,69551,20200803,8호선,강동구,성내2동,강동구_성내2동
202007,8호선,천호(풍납토성),379322,73538,455118,69551,20200803,5호선,송파구,풍납1동,송파구_풍납1동
202006,5호선,천호(풍납토성),382903,101611,402171,108727,20200703,8호선,강동구,성내2동,강동구_성내2동
202006,5호선,천호(풍납토성),382903,101611,402171,108727,20200703,5호선,송파구,풍납1동,송파구_풍납1동
202006,8호선,천호(풍납토성),362030,70491,434167,67265,20200703,8호선,강동구,성내2동,강동구_성내2동
202006,8호선,천호(풍납토성),362030,70491,434167,67265,20200703,5호선,송파구,풍납1동,송파구_풍납1동
202005,5호선,천호(풍납토성),380320,102815,393758,109344,20200603,8호선,강동구,성내2동,강동구_성내2동
202005,5호선,천호(풍납토성),380320,102815,393758,109344,20200603,5호선,송파구,풍납1동,송파구_풍납1동
202005,8호선,천호(풍납토성),350895,70137,421992,67509,20200603,8호선,강동구,성내2동,강동구_성내2동
202005,8호선,천호(풍납토성),350895,70137,421992,67509,20200603,5호선,송파구,풍납1동,송파구_풍납1동
202004,5호선,천호(풍납토성),346308,85983,355022,91409,20200503,8호선,강동구,성내2동,강동구_성내2동
202004,5호선,천호(풍납토성),346308,85983,355022,91409,20200503,5호선,송파구,풍납1동,송파구_풍납1동
202004,8호선,천호(풍납토성),332210,60012,392634,57195,20200503,8호선,강동구,성내2동,강동구_성내2동
202004,8호선,천호(풍납토성),332210,60012,392634,57195,20200503,5호선,송파구,풍납1동,송파구_풍납1동
202003,5호선,천호(풍납토성),319931,74423,331446,79524,20200403,8호선,강동구,성내2동,강동구_성내2동
202003,5호선,천호(풍납토성),319931,74423,331446,79524,20200403,5호선,송파구,풍납1동,송파구_풍납1동
202003,8호선,천호(풍납토성),318555,53298,374462,50892,20200403,8호선,강동구,성내2동,강동구_성내2동
202003,8호선,천호(풍납토성),318555,53298,374462,50892,20200403,5호선,송파구,풍납1동,송파구_풍납1동
202002,5호선,천호(풍납토성),381699,96752,391877,101866,20200303,8호선,강동구,성내2동,강동구_성내2동
202002,5호선,천호(풍납토성),381699,96752,391877,101866,20200303,5호선,송파구,풍납1동,송파구_풍납1동
202002,8호선,천호(풍납토성),373750,65578,440284,62582,20200303,8호선,강동구,성내2동,강동구_성내2동
202002,8호선,천호(풍납토성),373750,65578,440284,62582,20200303,5호선,송파구,풍납1동,송파구_풍납1동
202001,5호선,천호(풍납토성),448190,132298,460285,139555,20200203,8호선,강동구,성내2동,강동구_성내2동
202001,5호선,천호(풍납토성),448190,132298,460285,139555,20200203,5호선,송파구,풍납1동,송파구_풍납1동
202001,8호선,천호(풍납토성),431831,87000,511674,82563,20200203,8호선,강동구,성내2동,강동구_성내2동
202001,8호선,천호(풍납토성),431831,87000,511674,82563,20200203,5호선,송파구,풍납1동,송파구_풍납1동
202012,7호선,철산,399230,65992,408507,66160,20210103,0,0,0,0
202011,7호선,철산,487137,80890,498524,80723,20201203,0,0,0,0
202010,7호선,철산,477391,80492,490425,80856,20201103,0,0,0,0
