"동별","구분별","항목","단위","2023. 1/4","2023. 2/4","2023. 3/4","2023. 4/4",
"상암동","내국인","고령자현황(동별)","","4309","4348","4388","4413",
"상암동","남자","고령자현황(동별)","","1816","1831","1850","1868",
"상암동","여자","고령자현황(동별)","","2493","2517","2538","2545",
"상암동","등록외국인","고령자현황(동별)","","26","24","21","16",
"상암동","남자","고령자현황(동별)","","12","11","11","9",
"상암동","여자","고령자현황(동별)","","14","13","10","7",
"도화동","전체인구","고령자현황(동별)","","21005","20937","20867","20899",
"도화동","남자","고령자현황(동별)","","10004","9942","9910","9912",
"도화동","여자","고령자현황(동별)","","11001","10995","10957","10987",
"도화동","65세이상 인구","고령자현황(동별)","","3881","3900","3932","3930",
"도화동","남자","고령자현황(동별)","","1666","1672","1682","1674",
"도화동","여자","고령자현황(동별)","","2215","2228","2250","2256",
"도화동","내국인","고령자현황(동별)","","3855","3874","3906","3906",
"도화동","남자","고령자현황(동별)","","1653","1659","1669","1662",
"도화동","여자","고령자현황(동별)","","2202","2215","2237","2244",
"도화동","등록외국인","고령자현황(동별)","","26","26","26","24",
"도화동","남자","고령자현황(동별)","","13","13","13","12",
"도화동","여자","고령자현황(동별)","","13","13","13","12",
"서강동","전체인구","고령자현황(동별)","","25535","25495","25371","25405",
"서강동","남자","고령자현황(동별)","","12053","11986","11963","11972",
"서강동","여자","고령자현황(동별)","","13482","13509","13408","13433",
"서강동","65세이상 인구","고령자현황(동별)","","3363","3393","3412","3448",
"서강동","남자","고령자현황(동별)","","1456","1469","1479","1504",
"서강동","여자","고령자현황(동별)","","1907","1924","1933","1944",
"서강동","내국인","고령자현황(동별)","","3350","3380","3399","3436",
"서강동","남자","고령자현황(동별)","","1450","1463","1473","1499",
"서강동","여자","고령자현황(동별)","","1900","1917","1926","1937",
"서강동","등록외국인","고령자현황(동별)","","13","13","13","12",
"서강동","남자","고령자현황(동별)","","6","6","6","5",
"서강동","여자","고령자현황(동별)","","7","7","7","7",
"공덕동","전체인구","고령자현황(동별)","","37393","37388","37244","37123",
"공덕동","남자","고령자현황(동별)","","17482","17482","17416","17341",
"공덕동","여자","고령자현황(동별)","","19911","19906","19828","19782",
"공덕동","65세이상 인구","고령자현황(동별)","","6144","6201","6245","6289",
"공덕동","남자","고령자현황(동별)","","2592","2612","2635","2650",
"공덕동","여자","고령자현황(동별)","","3552","3589","3610","3639",
"공덕동","내국인","고령자현황(동별)","","6109","6168","6215","6260",
"공덕동","남자","고령자현황(동별)","","2578","2599","2623","2638",
"공덕동","여자","고령자현황(동별)","","3531","3569","3592","3622",
"공덕동","등록외국인","고령자현황(동별)","","35","33","30","29",
"공덕동","남자","고령자현황(동별)","","14","13","12","12",
"공덕동","여자","고령자현황(동별)","","21","20","18","17",
"아현동","전체인구","고령자현황(동별)","","28244","28692","29038","29308",
"아현동","남자","고령자현황(동별)","","13169","13403","13504","13616",
"아현동","여자","고령자현황(동별)","","15075","15289","15534","15692",
"아현동","65세이상 인구","고령자현황(동별)","","3568","3613","3683","3734",
"아현동","남자","고령자현황(동별)","","1514","1545","1588","1608",
"아현동","여자","고령자현황(동별)","","2054","2068","2095","2126",
"아현동","내국인","고령자현황(동별)","","3535","3581","3651","3702",
"아현동","남자","고령자현황(동별)","","1500","1531","1574","1594",
"아현동","여자","고령자현황(동별)","","2035","2050","2077","2108",
"아현동","등록외국인","고령자현황(동별)","","33","32","32","32",
"아현동","남자","고령자현황(동별)","","14","14","14","14",
"아현동","여자","고령자현황(동별)","","19","18","18","18",
"양천구","전체인구","고령자현황(동별)","","442345","441517","440591","439252",
"양천구","남자","고령자현황(동별)","","215983","215469","214964","214161",
"양천구","여자","고령자현황(동별)","","226362","226048","225627","225091",
"양천구","65세이상 인구","고령자현황(동별)","","73522","74386","75420","76317",
"양천구","남자","고령자현황(동별)","","32989","33347","33849","34234",
"양천구","여자","고령자현황(동별)","","40533","41039","41571","42083",
"양천구","내국인","고령자현황(동별)","","73323","74187","75228","76126",
"양천구","남자","고령자현황(동별)","","32889","33247","33753","34140",
"양천구","여자","고령자현황(동별)","","40434","40940","41475","41986",
"양천구","등록외국인","고령자현황(동별)","","199","199","192","191",
"양천구","남자","고령자현황(동별)","","100","100","96","94",
"양천구","여자","고령자현황(동별)","","99","99","96","97",
"목1동","전체인구","고령자현황(동별)","","30432","30403","30386","30419",
"목1동","남자","고령자현황(동별)","","14638","14611","14596","14618",
"목1동","여자","고령자현황(동별)","","15794","15792","15790","15801",
"목1동","65세이상 인구","고령자현황(동별)","","3552","3610","3661","3675",
"목1동","남자","고령자현황(동별)","","1638","1661","1697","1700",
"목1동","여자","고령자현황(동별)","","1914","1949","1964","1975",
"목1동","내국인","고령자현황(동별)","","3541","3599","3651","3664",
"목1동","남자","고령자현황(동별)","","1634","1657","1694","1697",
"목1동","여자","고령자현황(동별)","","1907","1942","1957","1967",
"목1동","등록외국인","고령자현황(동별)","","11","11","10","11",
"목1동","남자","고령자현황(동별)","","4","4","3","3",
"목1동","여자","고령자현황(동별)","","7","7","7","8",
"목2동","전체인구","고령자현황(동별)","","29430","29255","29213","29098",
"목2동","남자","고령자현황(동별)","","14232","14112","14109","14039",
"목2동","여자","고령자현황(동별)","","15198","15143","15104","15059",
"목2동","65세이상 인구","고령자현황(동별)","","4474","4522","4602","4658",
"목2동","남자","고령자현황(동별)","","2005","2026","2070","2094",
"목2동","여자","고령자현황(동별)","","2469","2496","2532","2564",
"목2동","내국인","고령자현황(동별)","","4461","4509","4589","4647",
"목2동","남자","고령자현황(동별)","","1996","2017","2061","2086",
"목2동","여자","고령자현황(동별)","","2465","2492","2528","2561",
"목2동","등록외국인","고령자현황(동별)","","13","13","13","11",
"목2동","남자","고령자현황(동별)","","9","9","9","8",
"목2동","여자","고령자현황(동별)","","4","4","4","3",
"목3동","전체인구","고령자현황(동별)","","21587","21533","21451","21395",
"목3동","남자","고령자현황(동별)","","10282","10253","10184","10136",
"목3동","여자","고령자현황(동별)","","11305","11280","11267","11259",
"목3동","65세이상 인구","고령자현황(동별)","","3643","3703","3741","3799",
"목3동","남자","고령자현황(동별)","","1592","1628","1647","1669",
"목3동","여자","고령자현황(동별)","","2051","2075","2094","2130",
"목3동","내국인","고령자현황(동별)","","3635","3695","3733","3791",
"목3동","남자","고령자현황(동별)","","1587","1623","1642","1664",
"목3동","여자","고령자현황(동별)","","2048","2072","2091","2127",
"목3동","등록외국인","고령자현황(동별)","","8","8","8","8",
"목3동","남자","고령자현황(동별)","","5","5","5","5",
"목3동","여자","고령자현황(동별)","","3","3","3","3",
"목4동","전체인구","고령자현황(동별)","","24810","24801","24686","24619",
"목4동","남자","고령자현황(동별)","","12122","12110","12021","11976",
"목4동","여자","고령자현황(동별)","","12688","12691","12665","12643",
"목4동","65세이상 인구","고령자현황(동별)","","3437","3476","3531","3568",
"목4동","남자","고령자현황(동별)","","1504","1514","1534","1557",
"목4동","여자","고령자현황(동별)","","1933","1962","1997","2011",
"목4동","내국인","고령자현황(동별)","","3428","3467","3523","3560",
"목4동","남자","고령자현황(동별)","","1499","1509","1529","1552",
"목4동","여자","고령자현황(동별)","","1929","1958","1994","2008",
"목4동","등록외국인","고령자현황(동별)","","9","9","8","8",
"목4동","남자","고령자현황(동별)","","5","5","5","5",
"목4동","여자","고령자현황(동별)","","4","4","3","3",
"신월1동","전체인구","고령자현황(동별)","","20207","20056","19852","19683",
"신월1동","남자","고령자현황(동별)","","10305","10237","10149","10082",
"신월1동","여자","고령자현황(동별)","","9902","9819","9703","9601",
"신월1동","65세이상 인구","고령자현황(동별)","","4489","4530","4574","4640",
"신월1동","남자","고령자현황(동별)","","2083","2109","2137","2169",
"신월1동","여자","고령자현황(동별)","","2406","2421","2437","2471",
"신월1동","내국인","고령자현황(동별)","","4472","4513","4558","4624",
"신월1동","남자","고령자현황(동별)","","2074","2100","2129","2161",
"신월1동","여자","고령자현황(동별)","","2398","2413","2429","2463",
"신월1동","등록외국인","고령자현황(동별)","","17","17","16","16",
"신월1동","남자","고령자현황(동별)","","9","9","8","8",
"신월1동","여자","고령자현황(동별)","","8","8","8","8",
"신월2동","전체인구","고령자현황(동별)","","20523","21006","21068","20944",
"신월2동","남자","고령자현황(동별)","","10016","10214","10273","10199",
"신월2동","여자","고령자현황(동별)","","10507","10792","10795","10745",
"신월2동","65세이상 인구","고령자현황(동별)","","4181","4251","4330","4390",
"신월2동","남자","고령자현황(동별)","","1879","1899","1939","1974",
"신월2동","여자","고령자현황(동별)","","2302","2352","2391","2416",
"신월2동","내국인","고령자현황(동별)","","4170","4240","4320","4380",
"신월2동","남자","고령자현황(동별)","","1874","1894","1934","1969",
"신월2동","여자","고령자현황(동별)","","2296","2346","2386","2411",
"신월2동","등록외국인","고령자현황(동별)","","11","11","10","10",
"신월2동","남자","고령자현황(동별)","","5","5","5","5",
"신월2동","여자","고령자현황(동별)","","6","6","5","5",
"신월3동","전체인구","고령자현황(동별)","","14839","14734","14603","14466",
"신월3동","남자","고령자현황(동별)","","7789","7735","7679","7593",
"신월3동","여자","고령자현황(동별)","","7050","6999","6924","6873",
"신월3동","65세이상 인구","고령자현황(동별)","","3173","3186","3237","3278",
"신월3동","남자","고령자현황(동별)","","1476","1480","1518","1539",
"신월3동","여자","고령자현황(동별)","","1697","1706","1719","1739",
"신월3동","내국인","고령자현황(동별)","","3160","3174","3225","3266",
"신월3동","남자","고령자현황(동별)","","1473","1478","1516","1537",
"신월3동","여자","고령자현황(동별)","","1687","1696","1709","1729",
"신월3동","등록외국인","고령자현황(동별)","","13","12","12","12",
"신월3동","남자","고령자현황(동별)","","3","2","2","2",
"신월3동","여자","고령자현황(동별)","","10","10","10","10",
"신월4동","전체인구","고령자현황(동별)","","17666","17602","17590","17555",
"신월4동","남자","고령자현황(동별)","","8572","8544","8544","8512",
"신월4동","여자","고령자현황(동별)","","9094","9058","9046","9043",
"신월4동","65세이상 인구","고령자현황(동별)","","3555","3595","3671","3705",
"신월4동","남자","고령자현황(동별)","","1573","1590","1621","1630",
"신월4동","여자","고령자현황(동별)","","1982","2005","2050","2075",
"신월4동","내국인","고령자현황(동별)","","3550","3590","3666","3699",
"신월4동","남자","고령자현황(동별)","","1571","1588","1619","1627",
"신월4동","여자","고령자현황(동별)","","1979","2002","2047","2072",
"신월4동","등록외국인","고령자현황(동별)","","5","5","5","6",
"신월4동","남자","고령자현황(동별)","","2","2","2","3",
"신월4동","여자","고령자현황(동별)","","3","3","3","3",
"신월5동","전체인구","고령자현황(동별)","","14381","14286","14233","14120",
"신월5동","남자","고령자현황(동별)","","7119","7076","7037","6973",
"신월5동","여자","고령자현황(동별)","","7262","7210","7196","7147",
"신월5동","65세이상 인구","고령자현황(동별)","","2658","2688","2718","2761",
"신월5동","남자","고령자현황(동별)","","1210","1218","1236","1251",
"신월5동","여자","고령자현황(동별)","","1448","1470","1482","1510",
"신월5동","내국인","고령자현황(동별)","","2646","2676","2706","2749",
"신월5동","남자","고령자현황(동별)","","1202","1210","1228","1243",
"신월5동","여자","고령자현황(동별)","","1444","1466","1478","1506",
"신월5동","등록외국인","고령자현황(동별)","","12","12","12","12",
"신월5동","남자","고령자현황(동별)","","8","8","8","8",
"신월5동","여자","고령자현황(동별)","","4","4","4","4",
"신월6동","전체인구","고령자현황(동별)","","13934","13956","13963","13927",
"신월6동","남자","고령자현황(동별)","","6793","6806","6818","6792",
"신월6동","여자","고령자현황(동별)","","7141","7150","7145","7135",
"신월6동","65세이상 인구","고령자현황(동별)","","2061","2083","2129","2163",
"신월6동","남자","고령자현황(동별)","","945","953","972","983",
"신월6동","여자","고령자현황(동별)","","1116","1130","1157","1180",
"신월6동","내국인","고령자현황(동별)","","2060","2082","2128","2162",
"신월6동","남자","고령자현황(동별)","","944","952","971","982",
"신월6동","여자","고령자현황(동별)","","1116","1130","1157","1180",
"신월6동","등록외국인","고령자현황(동별)","","1","1","1","1",
"신월6동","남자","고령자현황(동별)","","1","1","1","1",
"신월6동","여자","고령자현황(동별)","","0","0","0","-",
"신월7동","전체인구","고령자현황(동별)","","19014","18900","18812","18811",
"신월7동","남자","고령자현황(동별)","","9246","9191","9139","9118",
"신월7동","여자","고령자현황(동별)","","9768","9709","9673","9693",
"신월7동","65세이상 인구","고령자현황(동별)","","4517","4553","4612","4665",
"신월7동","남자","고령자현황(동별)","","1919","1936","1951","1973",
"신월7동","여자","고령자현황(동별)","","2598","2617","2661","2692",
"신월7동","내국인","고령자현황(동별)","","4509","4545","4605","4656",
"신월7동","남자","고령자현황(동별)","","1916","1933","1948","1970",
"신월7동","여자","고령자현황(동별)","","2593","2612","2657","2686",
"신월7동","등록외국인","고령자현황(동별)","","8","8","7","9",
"신월7동","남자","고령자현황(동별)","","3","3","3","3",
"신월7동","여자","고령자현황(동별)","","5","5","4","6",
"신정1동","전체인구","고령자현황(동별)","","19915","19885","19819","19820",
"신정1동","남자","고령자현황(동별)","","9667","9653","9618","9633",
"신정1동","여자","고령자현황(동별)","","10248","10232","10201","10187",
"신정1동","65세이상 인구","고령자현황(동별)","","2892","2917","2957","2977",
"신정1동","남자","고령자현황(동별)","","1310","1324","1333","1338",
"신정1동","여자","고령자현황(동별)","","1582","1593","1624","1639",
"신정1동","내국인","고령자현황(동별)","","2879","2904","2942","2964",
"신정1동","남자","고령자현황(동별)","","1303","1316","1324","1330",
"신정1동","여자","고령자현황(동별)","","1576","1588","1618","1634",
"신정1동","등록외국인","고령자현황(동별)","","13","13","15","13",
"신정1동","남자","고령자현황(동별)","","7","8","9","8",
"신정1동","여자","고령자현황(동별)","","6","5","6","5",
"신정2동","전체인구","고령자현황(동별)","","18928","18924","18971","18869",
"신정2동","남자","고령자현황(동별)","","9291","9305","9321","9250",
"신정2동","여자","고령자현황(동별)","","9637","9619","9650","9619",
"신정2동","65세이상 인구","고령자현황(동별)","","2774","2833","2871","2925",
"신정2동","남자","고령자현황(동별)","","1263","1284","1307","1331",
"신정2동","여자","고령자현황(동별)","","1511","1549","1564","1594",
"신정2동","내국인","고령자현황(동별)","","2771","2830","2868","2922",
"신정2동","남자","고령자현황(동별)","","1262","1283","1306","1330",
"신정2동","여자","고령자현황(동별)","","1509","1547","1562","1592",
"신정2동","등록외국인","고령자현황(동별)","","3","3","3","3",
"신정2동","남자","고령자현황(동별)","","1","1","1","1",
"신정2동","여자","고령자현황(동별)","","2","2","2","2",
"신정3동","전체인구","고령자현황(동별)","","50568","50340","50151","49890",
"신정3동","남자","고령자현황(동별)","","24465","24325","24237","24109",
"신정3동","여자","고령자현황(동별)","","26103","26015","25914","25781",
"신정3동","65세이상 인구","고령자현황(동별)","","8275","8357","8462","8555",
"신정3동","남자","고령자현황(동별)","","3632","3660","3701","3746",
"신정3동","여자","고령자현황(동별)","","4643","4697","4761","4809",
"신정3동","내국인","고령자현황(동별)","","8249","8333","8440","8533",
"신정3동","남자","고령자현황(동별)","","3622","3652","3694","3739",
"신정3동","여자","고령자현황(동별)","","4627","4681","4746","4794",
"신정3동","등록외국인","고령자현황(동별)","","26","24","22","22",
"신정3동","남자","고령자현황(동별)","","10","8","7","7",
"신정3동","여자","고령자현황(동별)","","16","16","15","15",
"신정6동","전체인구","고령자현황(동별)","","24028","23960","23933","23985",
"신정6동","남자","고령자현황(동별)","","11665","11628","11606","11609",
"신정6동","여자","고령자현황(동별)","","12363","12332","12327","12376",
"신정6동","65세이상 인구","고령자현황(동별)","","3089","3141","3165","3233",
"신정6동","남자","고령자현황(동별)","","1482","1504","1521","1547",
"신정6동","여자","고령자현황(동별)","","1607","1637","1644","1686",
"신정6동","내국인","고령자현황(동별)","","3088","3140","3164","3232",
"신정6동","남자","고령자현황(동별)","","1481","1503","1520","1546",
"신정6동","여자","고령자현황(동별)","","1607","1637","1644","1686",
"신정6동","등록외국인","고령자현황(동별)","","1","1","1","1",
"신정6동","남자","고령자현황(동별)","","1","1","1","1",
"신정6동","여자","고령자현황(동별)","","0","0","0","-",
"신정7동","전체인구","고령자현황(동별)","","28502","28481","28492","28431",
"신정7동","남자","고령자현황(동별)","","13702","13678","13654","13614",
"신정7동","여자","고령자현황(동별)","","14800","14803","14838","14817",
"신정7동","65세이상 인구","고령자현황(동별)","","5402","5466","5543","5574",
"신정7동","남자","고령자현황(동별)","","2241","2264","2295","2309",
"신정7동","여자","고령자현황(동별)","","3161","3202","3248","3265",
"신정7동","내국인","고령자현황(동별)","","5385","5449","5527","5560",
"신정7동","남자","고령자현황(동별)","","2229","2252","2284","2299",
"신정7동","여자","고령자현황(동별)","","3156","3197","3243","3261",
"신정7동","등록외국인","고령자현황(동별)","","17","17","16","14",
"신정7동","남자","고령자현황(동별)","","12","12","11","10",
"신정7동","여자","고령자현황(동별)","","5","5","5","4",
"목5동","전체인구","고령자현황(동별)","","40673","40548","40715","40818",
"목5동","남자","고령자현황(동별)","","20134","20051","20151","20205",
"목5동","여자","고령자현황(동별)","","20539","20497","20564","20613",
"목5동","65세이상 인구","고령자현황(동별)","","5101","5169","5234","5302",
"목5동","남자","고령자현황(동별)","","2458","2488","2523","2560",
"목5동","여자","고령자현황(동별)","","2643","2681","2711","2742",
"목5동","내국인","고령자현황(동별)","","5099","5167","5232","5300",
"목5동","남자","고령자현황(동별)","","2456","2486","2521","2558",
"목5동","여자","고령자현황(동별)","","2643","2681","2711","2742",
"목5동","등록외국인","고령자현황(동별)","","2","2","2","2",
"목5동","남자","고령자현황(동별)","","2","2","2","2",
"목5동","여자","고령자현황(동별)","","0","0","0","-",
"신정4동","전체인구","고령자현황(동별)","","32908","32847","32653","32402",
"신정4동","남자","고령자현황(동별)","","15945","15940","15828","15703",
"신정4동","여자","고령자현황(동별)","","16963","16907","16825","16699",
"신정4동","65세이상 인구","고령자현황(동별)","","6249","6306","6382","6449",
"신정4동","남자","고령자현황(동별)","","2779","2809","2847","2864",
"신정4동","여자","고령자현황(동별)","","3470","3497","3535","3585",
"신정4동","내국인","고령자현황(동별)","","6220","6274","6351","6417",
"신정4동","남자","고령자현황(동별)","","2766","2794","2833","2850",
"신정4동","여자","고령자현황(동별)","","3454","3480","3518","3567",
"신정4동","등록외국인","고령자현황(동별)","","29","32","31","32",
"신정4동","남자","고령자현황(동별)","","13","15","14","14",
"신정4동","여자","고령자현황(동별)","","16","17","17","18",
"강서구","전체인구","고령자현황(동별)","","573711","572382","569978","568826",
"강서구","남자","고령자현황(동별)","","275046","274255","272961","272338",
"강서구","여자","고령자현황(동별)","","298665","298127","297017","296488",
"강서구","65세이상 인구","고령자현황(동별)","","98659","99690","100929","102096",
"강서구","남자","고령자현황(동별)","","43438","43907","44411","44913",
"강서구","여자","고령자현황(동별)","","55221","55783","56518","57183",
"강서구","내국인","고령자현황(동별)","","98356","99387","100632","101808",
"강서구","남자","고령자현황(동별)","","43293","43758","44264","44769",
"강서구","여자","고령자현황(동별)","","55063","55629","56368","57039",
"강서구","등록외국인","고령자현황(동별)","","303","303","297","288",
"강서구","남자","고령자현황(동별)","","145","149","147","144",
"강서구","여자","고령자현황(동별)","","158","154","150","144",
"염창동","전체인구","고령자현황(동별)","","41511","41521","41471","41490",
"염창동","남자","고령자현황(동별)","","19975","19964","19904","19910",
"염창동","여자","고령자현황(동별)","","21536","21557","21567","21580",
"염창동","65세이상 인구","고령자현황(동별)","","4732","4777","4831","4908",
"염창동","남자","고령자현황(동별)","","2195","2217","2239","2273",
"염창동","여자","고령자현황(동별)","","2537","2560","2592","2635",
"염창동","내국인","고령자현황(동별)","","4729","4774","4828","4906",
"염창동","남자","고령자현황(동별)","","2194","2216","2238","2272",
"염창동","여자","고령자현황(동별)","","2535","2558","2590","2634",
"염창동","등록외국인","고령자현황(동별)","","3","3","3","2",
"염창동","남자","고령자현황(동별)","","1","1","1","1",
"염창동","여자","고령자현황(동별)","","2","2","2","1",
"등촌1동","전체인구","고령자현황(동별)","","24996","25054","25121","25184",
"등촌1동","남자","고령자현황(동별)","","11492","11506","11556","11607",
"등촌1동","여자","고령자현황(동별)","","13504","13548","13565","13577",
"등촌1동","65세이상 인구","고령자현황(동별)","","3109","3155","3209","3254",
"등촌1동","남자","고령자현황(동별)","","1349","1365","1381","1408",
"등촌1동","여자","고령자현황(동별)","","1760","1790","1828","1846",
"등촌1동","내국인","고령자현황(동별)","","3099","3145","3199","3244",
"등촌1동","남자","고령자현황(동별)","","1346","1362","1378","1405",
"등촌1동","여자","고령자현황(동별)","","1753","1783","1821","1839",
"등촌1동","등록외국인","고령자현황(동별)","","10","10","10","10",
"등촌1동","남자","고령자현황(동별)","","3","3","3","3",
"등촌1동","여자","고령자현황(동별)","","7","7","7","7",
"등촌2동","전체인구","고령자현황(동별)","","19739","19636","19541","19481",
"등촌2동","남자","고령자현황(동별)","","9586","9526","9488","9469",
"등촌2동","여자","고령자현황(동별)","","10153","10110","10053","10012",
"등촌2동","65세이상 인구","고령자현황(동별)","","3413","3459","3507","3548",
"등촌2동","남자","고령자현황(동별)","","1523","1541","1568","1597",
"등촌2동","여자","고령자현황(동별)","","1890","1918","1939","1951",
"등촌2동","내국인","고령자현황(동별)","","3404","3450","3498","3537",
"등촌2동","남자","고령자현황(동별)","","1520","1538","1565","1593",
"등촌2동","여자","고령자현황(동별)","","1884","1912","1933","1944",
"등촌2동","등록외국인","고령자현황(동별)","","9","9","9","11",
"등촌2동","남자","고령자현황(동별)","","3","3","3","4",
"등촌2동","여자","고령자현황(동별)","","6","6","6","7",
"등촌3동","전체인구","고령자현황(동별)","","29813","29738","29726","29576",
"등촌3동","남자","고령자현황(동별)","","14086","14044","14036","13916",
"등촌3동","여자","고령자현황(동별)","","15727","15694","15690","15660",
"등촌3동","65세이상 인구","고령자현황(동별)","","7173","7270","7387","7502",
"등촌3동","남자","고령자현황(동별)","","3025","3079","3139","3164",
"등촌3동","여자","고령자현황(동별)","","4148","4191","4248","4338",
"등촌3동","내국인","고령자현황(동별)","","7165","7260","7379","7494",
"등촌3동","남자","고령자현황(동별)","","3025","3077","3137","3162",
"등촌3동","여자","고령자현황(동별)","","4140","4183","4242","4332",
"등촌3동","등록외국인","고령자현황(동별)","","8","10","8","8",
"등촌3동","남자","고령자현황(동별)","","0","2","2","2",
"등촌3동","여자","고령자현황(동별)","","8","8","6","6",
"화곡본동","전체인구","고령자현황(동별)","","33950","33781","33523","33346",
"화곡본동","남자","고령자현황(동별)","","16395","16284","16171","16091",
"화곡본동","여자","고령자현황(동별)","","17555","17497","17352","17255",
"화곡본동","65세이상 인구","고령자현황(동별)","","5231","5269","5340","5430",
"화곡본동","남자","고령자현황(동별)","","2233","2258","2279","2322",
"화곡본동","여자","고령자현황(동별)","","2998","3011","3061","3108",
"화곡본동","내국인","고령자현황(동별)","","5215","5253","5325","5416",
"화곡본동","남자","고령자현황(동별)","","2227","2252","2274","2318",
"화곡본동","여자","고령자현황(동별)","","2988","3001","3051","3098",
"화곡본동","등록외국인","고령자현황(동별)","","16","16","15","14",
"화곡본동","남자","고령자현황(동별)","","6","6","5","4",
"화곡본동","여자","고령자현황(동별)","","10","10","10","10",
"화곡2동","전체인구","고령자현황(동별)","","17698","17617","17489","17358",
"화곡2동","남자","고령자현황(동별)","","8516","8464","8397","8311",
"화곡2동","여자","고령자현황(동별)","","9182","9153","9092","9047",
"화곡2동","65세이상 인구","고령자현황(동별)","","3091","3109","3135","3174",
"화곡2동","남자","고령자현황(동별)","","1326","1326","1333","1352",
"화곡2동","여자","고령자현황(동별)","","1765","1783","1802","1822",
"화곡2동","내국인","고령자현황(동별)","","3083","3102","3128","3167",
"화곡2동","남자","고령자현황(동별)","","1321","1322","1328","1348",
"화곡2동","여자","고령자현황(동별)","","1762","1780","1800","1819",
"화곡2동","등록외국인","고령자현황(동별)","","8","7","7","7",
"화곡2동","남자","고령자현황(동별)","","5","4","5","4",
"화곡2동","여자","고령자현황(동별)","","3","3","2","3",
"화곡3동","전체인구","고령자현황(동별)","","21489","21447","21394","21261",
"화곡3동","남자","고령자현황(동별)","","10211","10181","10178","10113",
"화곡3동","여자","고령자현황(동별)","","11278","11266","11216","11148",
"화곡3동","65세이상 인구","고령자현황(동별)","","4363","4407","4478","4532",
"화곡3동","남자","고령자현황(동별)","","1969","1986","2015","2036",
"화곡3동","여자","고령자현황(동별)","","2394","2421","2463","2496",
"화곡3동","내국인","고령자현황(동별)","","4353","4397","4468","4522",
"화곡3동","남자","고령자현황(동별)","","1965","1982","2011","2032",
"화곡3동","여자","고령자현황(동별)","","2388","2415","2457","2490",
"화곡3동","등록외국인","고령자현황(동별)","","10","10","10","10",
"화곡3동","남자","고령자현황(동별)","","4","4","4","4",
"화곡3동","여자","고령자현황(동별)","","6","6","6","6",
"화곡4동","전체인구","고령자현황(동별)","","20327","20233","20133","20017",
"화곡4동","남자","고령자현황(동별)","","9943","9917","9865","9798",
"화곡4동","여자","고령자현황(동별)","","10384","10316","10268","10219",
"화곡4동","65세이상 인구","고령자현황(동별)","","4104","4153","4205","4242",
"화곡4동","남자","고령자현황(동별)","","1783","1805","1825","1835",
"화곡4동","여자","고령자현황(동별)","","2321","2348","2380","2407",
"화곡4동","내국인","고령자현황(동별)","","4084","4132","4183","4223",
"화곡4동","남자","고령자현황(동별)","","1771","1793","1812","1825",
"화곡4동","여자","고령자현황(동별)","","2313","2339","2371","2398",
"화곡4동","등록외국인","고령자현황(동별)","","20","21","22","19",
"화곡4동","남자","고령자현황(동별)","","12","12","13","10",
"화곡4동","여자","고령자현황(동별)","","8","9","9","9",
"화곡6동","전체인구","고령자현황(동별)","","25270","25144","25022","26236",
"화곡6동","남자","고령자현황(동별)","","12067","12006","11952","12536",
"화곡6동","여자","고령자현황(동별)","","13203","13138","13070","13700",
"화곡6동","65세이상 인구","고령자현황(동별)","","4249","4287","4358","4424",
"화곡6동","남자","고령자현황(동별)","","1934","1943","1976","2006",
"화곡6동","여자","고령자현황(동별)","","2315","2344","2382","2418",
"화곡6동","내국인","고령자현황(동별)","","4235","4274","4345","4412",
"화곡6동","남자","고령자현황(동별)","","1925","1935","1968","1999",
"화곡6동","여자","고령자현황(동별)","","2310","2339","2377","2413",
"화곡6동","등록외국인","고령자현황(동별)","","14","13","13","12",
"화곡6동","남자","고령자현황(동별)","","9","8","8","7",
"화곡6동","여자","고령자현황(동별)","","5","5","5","5",
"화곡8동","전체인구","고령자현황(동별)","","24308","24172","23993","23888",
"화곡8동","남자","고령자현황(동별)","","11710","11637","11537","11504",
"화곡8동","여자","고령자현황(동별)","","12598","12535","12456","12384",
"화곡8동","65세이상 인구","고령자현황(동별)","","4659","4698","4760","4788",
"화곡8동","남자","고령자현황(동별)","","2032","2047","2073","2081",
"화곡8동","여자","고령자현황(동별)","","2627","2651","2687","2707",
"화곡8동","내국인","고령자현황(동별)","","4620","4658","4720","4748",
"화곡8동","남자","고령자현황(동별)","","2013","2026","2052","2060",
"화곡8동","여자","고령자현황(동별)","","2607","2632","2668","2688",
"화곡8동","등록외국인","고령자현황(동별)","","39","40","40","40",
"화곡8동","남자","고령자현황(동별)","","19","21","21","21",
"화곡8동","여자","고령자현황(동별)","","20","19","19","19",
"가양1동","전체인구","고령자현황(동별)","","34370","34357","34255","34145",
"가양1동","남자","고령자현황(동별)","","15603","15522","15399","15314",
"가양1동","여자","고령자현황(동별)","","18767","18835","18856","18831",
"가양1동","65세이상 인구","고령자현황(동별)","","3366","3414","3491","3546",
"가양1동","남자","고령자현황(동별)","","1600","1616","1643","1678",
"가양1동","여자","고령자현황(동별)","","1766","1798","1848","1868",
"가양1동","내국인","고령자현황(동별)","","3360","3407","3484","3540",
"가양1동","남자","고령자현황(동별)","","1598","1613","1641","1677",
"가양1동","여자","고령자현황(동별)","","1762","1794","1843","1863",
"가양1동","등록외국인","고령자현황(동별)","","6","7","7","6",
"가양1동","남자","고령자현황(동별)","","2","3","2","1",
