년분기,행정동코드,총생활인구
20214,11170570,2134
20214,11170580,2174
20214,11170590,1163
20214,11170625,13058
20214,11170630,6094
20214,11170640,848
20214,11170650,6400
20214,11170660,6150
20214,11170685,10992
20214,11170690,3495
20214,11170700,2227
20214,11200520,2204
20214,11200535,4321
20214,11200540,5556
20214,11200550,14277
20214,11200560,3467
20214,11200570,2207
20214,11200580,1066
20214,11200590,1747
20214,11200615,2047
20214,11200620,1970
20214,11200645,3692
20214,11200650,5419
20214,11200660,3860
20214,11200670,8078
20214,11200690,9967
20214,11200720,2437
20214,11200790,5600
20214,11215710,18688
20214,11215730,6172
20214,11215740,1667
20214,11215750,1445
20214,11215760,1380
20214,11215770,1070
20214,11215780,3026
20214,11215810,6351
20214,11215820,5073
20214,11215830,3180
20214,11215840,4016
20214,11215847,13492
20214,11215850,4294
20214,11215860,1039
20214,11215870,4271
20214,11230536,7709
20214,11230545,13675
20214,11230560,4840
20214,11230570,1653
20214,11230600,2240
20214,11230610,2738
20214,11230650,5242
20214,11230660,1852
20214,11230705,4667
20214,11230710,20408
20214,11230720,13513
20214,11230730,4912
20214,11230740,14137
20214,11230750,522
20214,11260520,919
20214,11260540,1615
20214,11260550,664
20214,11260565,3274
20214,11260570,1145
20214,11260575,761
20214,11260580,958
20214,11260590,1172
20214,11260600,919
20214,11260610,1681
20214,11260620,1254
20214,11260630,785
20214,11260655,1797
20214,11260660,353
20214,11260680,1168
20214,11260690,1171
20214,11290525,3014
20214,11290555,4536
20214,11290575,5509
20214,11290580,752
20214,11290590,1037
20214,11290600,8415
20214,11290610,1665
20214,11290620,1093
20214,11290630,960
20214,11290640,8534
20214,11290650,2606
20214,11290660,2416
20214,11290685,1671
20214,11290705,17936
20214,11290715,1475
20214,11290725,1913
20214,11290760,1012
20214,11290770,623
20214,11290780,836
20214,11290810,2036
20214,11305534,1227
20214,11305535,1379
20214,11305545,2951
20214,11305555,1456
20214,11305575,1727
20214,11305590,1336
20214,11305600,840
20214,11305606,845
20214,11305610,1189
20214,11305620,1005
20214,11305630,1078
20214,11305645,2131
20214,11305660,2593
20214,11320511,1166
20214,11320512,1486
20214,11320513,614
20214,11320514,1729
20214,11320515,888
20214,11320521,833
20214,11320522,847
20214,11320660,684
20214,11320670,575
20214,11320680,822
20214,11320681,752
20214,11320690,2460
20214,11320700,636
20214,11320710,1014
20214,11350560,2338
20214,11350570,1012
20214,11350580,1447
20214,11350595,1703
20214,11350600,2619
20214,11350611,1684
20214,11350612,495
20214,11350619,960
20214,11350621,1121
20214,11350624,1968
20214,11350625,804
20214,11350630,2138
20214,11350640,1250
20214,11350665,1823
20214,11350670,802
20214,11350695,2168
20214,11350700,643
20214,11350710,854
20214,11350720,417
20214,11380510,3149
20214,11380520,2205
20214,11380530,1460
20214,11380551,1358
20214,11380552,1015
20214,11380560,2317
20214,11380570,2591
20214,11380580,2450
20214,11380590,958
20214,11380600,1671
20214,11380625,2147
20214,11380631,1497
20214,11380632,1249
20214,11380640,1191
20214,11380650,1011
20214,11380690,4028
20214,11410520,2101
20214,11410555,18592
20214,11410565,14205
20214,11410585,34703
20214,11410615,14722
20214,11410620,2281
20214,11410640,1722
20214,11410655,754
20214,11410660,2088
20214,11410685,5423
20214,11410690,1219
20214,11410700,3863
20214,11410710,1812
20214,11410720,4199
20214,11440555,6180
20214,11440565,10152
20214,11440585,3841
20214,11440590,9163
20214,11440600,11640
20214,11440610,3103
20214,11440630,4053
20214,11440655,10993
20214,11440660,37448
20214,11440680,6069
20214,11440690,3497
20214,11440700,2107
20214,11440710,11365
20214,11440720,5158
20214,11440730,4532
20214,11440740,8896
20214,11470510,6756
20214,11470520,2563
20214,11470530,1509
20214,11470540,2453
20214,11470550,5404
20214,11470560,2472
20214,11470570,1812
20214,11470580,1851
20214,11470590,1561
20214,11470600,1152
20214,11470610,605
20214,11470611,1425
20214,11470620,2249
20214,11470630,1490
20214,11470640,5454
20214,11470650,5236
20214,11470670,2810
20214,11470680,2971
20214,11500510,33074
20214,11500520,3842
20214,11500530,1498
20214,11500535,7425
20214,11500540,6170
20214,11500550,1799
20214,11500560,2462
20214,11500570,2141
20214,11500590,2847
20214,11500591,2857
20214,11500593,3179
20214,11500603,12661
20214,11500604,1444
20214,11500605,2329
20214,11500611,4191
20214,11500615,4682
20214,11500620,7383
20214,11500630,4996
20214,11500640,8296
20214,11500641,3456
20214,11530510,6618
20214,11530520,1239
20214,11530530,25743
20214,11530540,15976
20214,11530550,11584
20214,11530560,9760
20214,11530595,13921
20214,11530720,4206
20214,11530730,2394
20214,11530740,13213
20214,11530750,3076
20214,11530760,1770
20214,11530770,19134
20214,11530780,24454
20214,11530790,3388
20214,11545510,15175
20214,11545610,4558
20214,11545620,7585
20214,11545630,8566
20214,11545640,6025
20214,11545670,6603
20214,11545680,1862
20214,11545690,1491
20214,11545700,2725
20214,11545710,2039
20214,11560515,6711
20214,11560535,10774
20214,11560540,24135
20214,11560550,3425
20214,11560560,4056
20214,11560585,5723
20214,11560605,7441
20214,11560610,3708
20214,11560620,4451
20214,11560630,4582
20214,11560650,2521
20214,11560660,3118
20214,11560670,2479
20214,11560680,4264
20214,11560690,2109
20214,11560700,9034
20214,11560710,23096
20214,11560720,18764
20214,11590510,3081
20214,11590520,2618
20214,11590530,7912
20214,11590540,2556
20214,11590550,1477
20214,11590560,2260
20214,11590605,15026
20214,11590620,3229
20214,11590630,4004
20214,11590640,1118
20214,11590650,1258
20214,11590651,1312
20214,11590660,4589
20214,11590670,7157
20214,11590680,2461
20214,11620525,2332
20214,11620545,1079
20214,11620565,2068
20214,11620575,2989
20214,11620585,4805
20214,11620595,7513
20214,11620605,3632
20214,11620615,2738
20214,11620625,2300
20214,11620630,2867
20214,11620645,4012
20214,11620655,3304
20214,11620665,4478
20214,11620685,6700
20214,11620695,4558
20214,11620715,1360
20214,11620725,8950
20214,11620735,5045
20214,11620745,1790
20214,11620765,3043
20214,11620775,1524
20214,11650510,5550
20214,11650520,13241
20214,11650530,14082
20214,11650531,9487
20214,11650540,6707
20214,11650550,619
20214,11650560,5609
20214,11650570,2578
20214,11650580,3872
20214,11650581,13799
20214,11650590,2268
20214,11650600,3346
20214,11650610,2557
20214,11650620,3771
20214,11650621,4287
20214,11650651,9862
20214,11650652,10600
20214,11650660,5200
20214,11680510,12503
20214,11680521,14427
20214,11680531,13558
20214,11680545,13379
20214,11680565,18659
20214,11680580,29531
20214,11680590,9867
20214,11680600,4057
20214,11680610,14889
20214,11680630,5839
20214,11680640,30528
20214,11680650,8525
20214,11680655,7426
20214,11680656,5620
20214,11680660,1921
20214,11680670,4655
20214,11680690,2848
20214,11680700,4398
20214,11680720,3669
20214,11680730,2146
20214,11680740,2807
20214,11680750,3648
20214,11710510,2593
20214,11710520,5101
20214,11710531,979
20214,11710532,804
20214,11710540,1352
20214,11710550,1149
20214,11710561,3172
20214,11710562,7637
20214,11710566,2163
20214,11710570,4887
20214,11710580,4464
20214,11710590,3545
20214,11710600,4477
20214,11710610,3112
20214,11710620,6028
20214,11710631,4354
20214,11710632,3320
20214,11710641,3023
20214,11710642,6458
20214,11710646,2582
20214,11710647,3088
20214,11710650,5729
20214,11710670,4544
20214,11710680,8577
20214,11710690,2866
20214,11710710,8126
20214,11710720,2491
20214,11740515,3870
20214,11740520,4239
20214,11740530,1244
20214,11740540,934
20214,11740550,1729
20214,11740560,1772
20214,11740570,1455
20214,11740580,889
20214,11740590,973
20214,11740600,2050
20214,11740610,4809
20214,11740620,1261
20214,11740640,2052
20214,11740650,3363
20214,11740660,2192
20214,11740685,3569
20214,11740690,636
20214,11740700,2006
20221,11110515,3461
20221,11110530,4346
20221,11110540,1232
20221,11110550,4790
20221,11110560,3625
20221,11110570,1585
20221,11110580,1355
20221,11110600,1445
20221,11110615,35188
20221,11110630,6605
20221,11110640,7180
20221,11110650,45735
20221,11110670,3175
20221,11110680,2606
20221,11110690,560
20221,11110700,1119
20221,11110710,5361
20221,11140520,37524
20221,11140540,23041
20221,11140550,69287
20221,11140570,9415
20221,11140580,9683
20221,11140590,55592
20221,11140605,38360
20221,11140615,9251
20221,11140625,2324
20221,11140635,2795
20221,11140645,1307
20221,11140650,2179
20221,11140665,2411
20221,11140670,7114
20221,11140680,3178
20221,11170510,3541
20221,11170520,3270
20221,11170530,4455
20221,11170555,7909
20221,11170560,3210
20221,11170570,2129
20221,11170580,971
20221,11170590,1995
20221,11170625,14968
20221,11170630,6078
20221,11170640,639
20221,11170650,8366
20221,11170660,4450
20221,11170685,10279
20221,11170690,3431
20221,11170700,2447
20221,11200520,2537
20221,11200535,9436
20221,11200540,4991
20221,11200550,25244
20221,11200560,6562
20221,11200570,2025
20221,11200580,1230
20221,11200590,2453
20221,11200615,3075
20221,11200620,2185
20221,11200645,3750
20221,11200650,4167
20221,11200660,3182
20221,11200670,5191
20221,11200690,10656
20221,11200720,2197
20221,11200790,5251
20221,11215710,23020
20221,11215730,6943
20221,11215740,1921
20221,11215750,1324
20221,11215760,892
20221,11215770,1867
20221,11215780,3083
20221,11215810,3079
20221,11215820,4565
20221,11215830,1868
20221,11215840,4213
20221,11215847,19394
20221,11215850,5161
20221,11215860,2426
20221,11215870,3732
20221,11230536,10571
20221,11230545,20194
20221,11230560,5134
20221,11230570,1855
20221,11230600,2087
20221,11230610,2318
20221,11230650,3944
20221,11230660,1558
20221,11230705,4209
20221,11230710,18717
20221,11230720,13313
20221,11230730,5309
20221,11230740,21562
20221,11230750,2132
20221,11260520,824
20221,11260540,654
20221,11260550,1095
20221,11260565,1383
20221,11260570,735
20221,11260575,1154
20221,11260580,1065
20221,11260590,1628
20221,11260600,801
20221,11260610,1358
20221,11260620,1832
20221,11260630,1361
20221,11260655,2651
20221,11260660,283
20221,11260680,1562
20221,11260690,2046
20221,11290525,4155
20221,11290555,3243
20221,11290575,6528
20221,11290580,696
20221,11290590,1100
20221,11290600,13826
20221,11290610,2495
20221,11290620,769
20221,11290630,1491
20221,11290640,9646
20221,11290650,2997
20221,11290660,1826
20221,11290685,2229
20221,11290705,18227
20221,11290715,1449
20221,11290725,3029
20221,11290760,1144
20221,11290770,689
20221,11290780,630
20221,11290810,2352
20221,11305534,1411
20221,11305535,3183
20221,11305545,3968
20221,11305555,1485
20221,11305575,1879
20221,11305590,2772
20221,11305600,927
20221,11305606,636
20221,11305610,1247
20221,11305620,1573
20221,11305630,4761
20221,11305645,2745
20221,11305660,3330
20221,11320511,1980
20221,11320512,2764
20221,11320513,662
20221,11320514,1954
20221,11320515,1703
20221,11320521,962
20221,11320522,559
20221,11320660,2629
20221,11320670,1706
20221,11320680,1370
20221,11320681,879
20221,11320690,1541
20221,11320700,273
20221,11320710,1973
20221,11350560,3576
20221,11350570,916
20221,11350580,1369
20221,11350595,3252
20221,11350600,4177
20221,11350611,1798
20221,11350612,469
20221,11350619,1275
20221,11350621,1682
20221,11350624,552
20221,11350625,1729
20221,11350630,1599
20221,11350640,2400
20221,11350665,1259
20221,11350670,1269
20221,11350695,3112
20221,11350700,506
20221,11350710,1386
20221,11350720,691
20221,11380510,2241
20221,11380520,2495
20221,11380530,1431
20221,11380551,1646
20221,11380552,1150
20221,11380560,2293
20221,11380570,5270
20221,11380580,2684
20221,11380590,1321
20221,11380600,1177
20221,11380625,2857
20221,11380631,1513
20221,11380632,830
20221,11380640,1061
20221,11380650,1005
20221,11380690,4743
20221,11410520,2353
20221,11410555,17241
20221,11410565,15646
20221,11410585,60837
20221,11410615,20111
20221,11410620,3350
20221,11410640,2974
20221,11410655,1091
20221,11410660,2884
20221,11410685,5578
20221,11410690,615
20221,11410700,5565
20221,11410710,1615
20221,11410720,4190
20221,11440555,4596
20221,11440565,7975
20221,11440585,3902
20221,11440590,7846
20221,11440600,13803
20221,11440610,2181
20221,11440630,4450
20221,11440655,10384
20221,11440660,47690
20221,11440680,2900
20221,11440690,1305
20221,11440700,1619
20221,11440710,14827
20221,11440720,2819
20221,11440730,4397
20221,11440740,8374
20221,11470510,6388
20221,11470520,3936
20221,11470530,2067
20221,11470540,1667
20221,11470550,5484
20221,11470560,2178
20221,11470570,1704
20221,11470580,1917
20221,11470590,1181
20221,11470600,987
20221,11470610,1060
20221,11470611,1139
20221,11470620,2677
20221,11470630,1696
20221,11470640,4243
20221,11470650,5545
20221,11470670,2362
20221,11470680,1973
20221,11500510,24598
20221,11500520,4771
20221,11500530,1457
20221,11500535,7197
20221,11500540,7333
20221,11500550,1399
20221,11500560,4494
20221,11500570,1642
20221,11500590,2172
20221,11500591,3749
20221,11500593,4559
20221,11500603,14115
20221,11500604,1296
20221,11500605,3702
20221,11500611,6856
20221,11500615,5216
20221,11500620,7547
20221,11500630,6413
20221,11500640,6970
20221,11500641,2681
20221,11530510,4003
20221,11530520,1548
20221,11530530,17320
20221,11530540,11978
20221,11530550,8157
20221,11530560,9571
20221,11530595,11192
20221,11530720,2800
20221,11530730,1538
20221,11530740,7521
20221,11530750,1922
20221,11530760,1588
20221,11530770,18724
20221,11530780,24867
20221,11530790,1523
20221,11545510,13061
20221,11545610,6421
20221,11545620,5313
20221,11545630,8817
20221,11545640,4373
20221,11545670,5890
20221,11545680,1836
20221,11545690,1533
20221,11545700,1363
20221,11545710,2595
20221,11560515,4998
20221,11560535,8460
20221,11560540,15025
20221,11560550,1946
20221,11560560,6158
20221,11560585,4841
20221,11560605,5447
20221,11560610,2152
20221,11560620,3879
20221,11560630,4493
20221,11560650,2711
20221,11560660,2579
20221,11560670,1927
20221,11560680,3421
20221,11560690,1265
20221,11560700,8152
20221,11560710,17093
20221,11560720,14104
20221,11590510,3669
20221,11590520,2007
20221,11590530,13404
20221,11590540,3763
20221,11590550,2533
20221,11590560,1177
20221,11590605,28498
20221,11590620,6161
20221,11590630,5396
20221,11590640,1964
20221,11590650,1709
20221,11590651,800
20221,11590660,4328
20221,11590670,5146
20221,11590680,2175
20221,11620525,2327
20221,11620545,1309
20221,11620565,1132
20221,11620575,3852
20221,11620585,8793
20221,11620595,5030
20221,11620605,2602
20221,11620615,2334
20221,11620625,3612
20221,11620630,4363
20221,11620645,2829
20221,11620655,2176
20221,11620665,4797
20221,11620685,6486
20221,11620695,3688
20221,11620715,752
20221,11620725,6800
20221,11620735,9029
20221,11620745,2909
20221,11620765,3356
20221,11620775,1001
20221,11650510,5505
20221,11650520,13863
20221,11650530,15922
20221,11650531,12477
20221,11650540,8766
20221,11650550,575
20221,11650560,9129
20221,11650570,4378
20221,11650580,7189
20221,11650581,11350
20221,11650590,3648
20221,11650600,4593
20221,11650610,3565
20221,11650620,3010
20221,11650621,5032
20221,11650651,6808
20221,11650652,7244
20221,11650660,3668
20221,11680510,15378
20221,11680521,19295
20221,11680531,16456
20221,11680545,13780
20221,11680565,14347
20221,11680580,21348
20221,11680590,11413
20221,11680600,3289
20221,11680610,13657
20221,11680630,8161
20221,11680640,45378
20221,11680650,13209
20221,11680655,7345
20221,11680656,6622
20221,11680660,2237
20221,11680670,3648
20221,11680690,2214
20221,11680700,4013
20221,11680720,3385
20221,11680730,2834
20221,11680740,2137
20221,11680750,2839
20221,11710510,1864
20221,11710520,4221
20221,11710531,945
20221,11710532,1011
20221,11710540,886
20221,11710550,2093
20221,11710561,2612
20221,11710562,8833
20221,11710566,2690
20221,11710570,4927
20221,11710580,6423
20221,11710590,3768
20221,11710600,4835
20221,11710610,3634
20221,11710620,4437
20221,11710631,4173
20221,11710632,2084
20221,11710641,2650
20221,11710642,5993
20221,11710646,1964
20221,11710647,4738
20221,11710650,5596
20221,11710670,4403
20221,11710680,11833
20221,11710690,3547
20221,11710710,9130
20221,11710720,2689
20221,11740515,3433
20221,11740520,4991
20221,11740530,3944
20221,11740540,1305
20221,11740550,2084
20221,11740560,2486
20221,11740570,2050
20221,11740580,1568
20221,11740590,1998
20221,11740600,2696
20221,11740610,5543
20221,11740620,4227
20221,11740640,2062
20221,11740650,4539
20221,11740660,3041
20221,11740685,5663
20221,11740690,988
20221,11740700,2690
20222,11110515,5989
20222,11110530,17141
20222,11110540,3140
20222,11110550,5101
20222,11110560,3948
20222,11110570,863
20222,11110580,740
20222,11110600,4924
20222,11110615,58471
20222,11110630,8448
20222,11110640,10145
20222,11110650,19854
20222,11110670,2991
20222,11110680,1548
20222,11110690,345
20222,11110700,892
20222,11110710,7103
20222,11140520,49689
20222,11140540,42730
20222,11140550,107939
20222,11140570,16473
20222,11140580,13277
20222,11140590,36758
20222,11140605,20597
20222,11140615,10618
20222,11140625,2425
20222,11140635,2910
20222,11140645,2016
20222,11140650,1794
20222,11140665,1902
20222,11140670,3892
20222,11140680,4861
20222,11170510,8377
20222,11170520,5054
20222,11170530,11379
20222,11170555,6476
20222,11170560,3450
20222,11170570,1884
20222,11170580,1399
20222,11170590,861
20222,11170625,23573
20222,11170630,7000
20222,11170640,1086
20222,11170650,15438
20222,11170660,16048
20222,11170685,21996
20222,11170690,6313
20222,11170700,2201
20222,11200520,2598
20222,11200535,7047
20222,11200540,3594
20222,11200550,13126
20222,11200560,3653
20222,11200570,2324
20222,11200580,1724
20222,11200590,2718
20222,11200615,2049
20222,11200620,1832
20222,11200645,4568
20222,11200650,3525
20222,11200660,2233
20222,11200670,4476
20222,11200690,7771
20222,11200720,1972
20222,11200790,2661
20222,11215710,13820
20222,11215730,5403
20222,11215740,1485
20222,11215750,1388
20222,11215760,757
20222,11215770,1786
20222,11215780,2190
20222,11215810,5287
20222,11215820,3106
20222,11215830,2227
20222,11215840,5165
20222,11215847,14646
20222,11215850,1948
20222,11215860,1569
20222,11215870,4026
20222,11230536,7334
20222,11230545,10761
20222,11230560,5114
20222,11230570,1560
20222,11230600,2858
20222,11230610,2400
20222,11230650,2774
20222,11230660,1884
20222,11230705,3686
20222,11230710,17356
20222,11230720,12889
20222,11230730,4233
20222,11230740,12281
20222,11230750,1345
20222,11260520,1486
20222,11260540,2342
20222,11260550,2390
20222,11260565,949
20222,11260570,1626
20222,11260575,1330
20222,11260580,989
20222,11260590,1961
20222,11260600,786
20222,11260610,1623
20222,11260620,1579
20222,11260630,1020
20222,11260655,3262
20222,11260660,427
20222,11260680,2023
20222,11260690,1233
20222,11290525,4340
20222,11290555,4465
20222,11290575,6059
20222,11290580,910
20222,11290590,1150
20222,11290600,8584
20222,11290610,1940
20222,11290620,1321
20222,11290630,1497
20222,11290640,9006
20222,11290650,2180
20222,11290660,1900
20222,11290685,1516
20222,11290705,11375
20222,11290715,2470
20222,11290725,3262
20222,11290760,1116
20222,11290770,1009
20222,11290780,823
20222,11290810,1510
20222,11305534,2036
20222,11305535,1894
20222,11305545,2897
20222,11305555,1297
20222,11305575,1472
20222,11305590,1593
20222,11305600,557
20222,11305606,448
20222,11305610,764
20222,11305620,1198
20222,11305630,2810
20222,11305645,2667
20222,11305660,2028
20222,11320511,1581
20222,11320512,2846
20222,11320513,684
20222,11320514,1996
20222,11320515,1465
20222,11320521,999
20222,11320522,1212
20222,11320660,1834
20222,11320670,977
20222,11320680,703
20222,11320681,661
20222,11320690,1544
20222,11320700,614
20222,11320710,861
20222,11350560,2426
20222,11350570,1038
20222,11350580,1178
20222,11350595,2981
20222,11350600,4114
20222,11350611,1917
20222,11350612,612
20222,11350619,796
20222,11350621,1182
20222,11350624,1036
20222,11350625,1733
20222,11350630,2046
20222,11350640,1711
20222,11350665,1472
20222,11350670,652
20222,11350695,2288
20222,11350700,439
20222,11350710,568
20222,11350720,948
20222,11380510,4007
20222,11380520,3046
20222,11380530,2164
20222,11380551,1884
20222,11380552,1451
20222,11380560,1584
20222,11380570,3932
20222,11380580,1477
20222,11380590,1225
20222,11380600,3013
20222,11380625,2474
20222,11380631,1840
20222,11380632,1085
20222,11380640,1023
20222,11380650,1766
20222,11380690,6234
20222,11410520,1858
20222,11410555,52824
20222,11410565,28562
20222,11410585,44059
20222,11410615,11859
20222,11410620,3496
20222,11410640,2244
20222,11410655,1412
20222,11410660,1412
20222,11410685,4590
20222,11410690,345
20222,11410700,2071
20222,11410710,1667
20222,11410720,3307
20222,11440555,5628
20222,11440565,14852
20222,11440585,5013
20222,11440590,10886
20222,11440600,9069
20222,11440610,3892
20222,11440630,4800
20222,11440655,9128
20222,11440660,105826
20222,11440680,4334
20222,11440690,2833
20222,11440700,2120
20222,11440710,15643
20222,11440720,3629
20222,11440730,3974
20222,11440740,7863
20222,11470510,3847
20222,11470520,2370
20222,11470530,1880
20222,11470540,1293
20222,11470550,2853
20222,11470560,1148
20222,11470570,1329
20222,11470580,1063
20222,11470590,530
20222,11470600,537
20222,11470610,291
20222,11470611,974
20222,11470620,1929
20222,11470630,755
20222,11470640,2863
20222,11470650,2870
20222,11470670,1608
20222,11470680,2073
20222,11500510,7746
20222,11500520,3744
20222,11500530,1987
20222,11500535,9600
20222,11500540,5244
20222,11500550,1294
20222,11500560,1941
20222,11500570,1111
20222,11500590,2931
20222,11500591,3882
20222,11500593,2282
20222,11500603,13231
20222,11500604,1394
20222,11500605,3846
20222,11500611,3452
20222,11500615,3304
20222,11500620,8219
20222,11500630,4219
20222,11500640,7657
20222,11500641,2548
20222,11530510,6071
20222,11530520,1262
20222,11530530,15168
20222,11530540,18030
20222,11530550,8350
20222,11530560,8270
20222,11530595,10838
20222,11530720,2686
20222,11530730,1554
20222,11530740,6938
20222,11530750,3094
20222,11530760,951
20222,11530770,19639
20222,11530780,25810
20222,11530790,1815
20222,11545510,12793
20222,11545610,6213
20222,11545620,3287
20222,11545630,5802
20222,11545640,3817
20222,11545670,4245
20222,11545680,1209
20222,11545690,703
20222,11545700,1131
20222,11545710,1531
20222,11560515,5141
20222,11560535,17004
20222,11560540,39312
20222,11560550,3616
20222,11560560,4883
20222,11560585,4079
20222,11560605,7642
20222,11560610,1722
20222,11560620,3460
20222,11560630,4394
20222,11560650,3298
20222,11560660,2500
20222,11560670,1883
20222,11560680,2181
20222,11560690,2043
20222,11560700,5365
20222,11560710,17239
20222,11560720,12435
20222,11590510,2801
20222,11590520,3189
20222,11590530,8703
20222,11590540,2770
20222,11590550,1708
20222,11590560,2007
20222,11590605,15979
20222,11590620,2682
20222,11590630,4246
20222,11590640,2405
20222,11590650,1249
20222,11590651,1079
20222,11590660,5407
20222,11590670,3698
20222,11590680,2004
20222,11620525,1238
20222,11620545,663
20222,11620565,1659
20222,11620575,2340
20222,11620585,5376
20222,11620595,4179
20222,11620605,2699
20222,11620615,2046
20222,11620625,1994
20222,11620630,1820
20222,11620645,2374
20222,11620655,2607
20222,11620665,2275
20222,11620685,4228
20222,11620695,3318
20222,11620715,889
20222,11620725,7314
20222,11620735,7936
20222,11620745,1067
20222,11620765,1044
20222,11620775,1243
20222,11650510,5439
20222,11650520,18008
20222,11650530,14577
20222,11650531,20111
20222,11650540,13201
20222,11650550,404
20222,11650560,8282
20222,11650570,4682
20222,11650580,5144
20222,11650581,23271
20222,11650590,3062
20222,11650600,3711
20222,11650610,2251
20222,11650620,3762
20222,11650621,3948
20222,11650651,8407
20222,11650652,7258
20222,11650660,3057
20222,11680510,29111
20222,11680521,36633
20222,11680531,14832
20222,11680545,29207
20222,11680565,23601
20222,11680580,63264
20222,11680590,17221
20222,11680600,3157
20222,11680610,23804
20222,11680630,12721
20222,11680640,60247
20222,11680650,12944
20222,11680655,7152
20222,11680656,6919
20222,11680660,2074
20222,11680670,3280
20222,11680690,2987
20222,11680700,4265
20222,11680720,3350
20222,11680730,1142
20222,11680740,1447
20222,11680750,3442
20222,11710510,2284
20222,11710520,5390
20222,11710531,611
20222,11710532,1469
20222,11710540,667
20222,11710550,625
20222,11710561,2292
20222,11710562,5965
20222,11710566,5802
20222,11710570,3383
20222,11710580,3808
20222,11710590,1849
20222,11710600,4024
20222,11710610,3614
20222,11710620,3782
20222,11710631,3519
20222,11710632,1570
20222,11710641,1571
20222,11710642,7426
20222,11710646,2317
20222,11710647,4361
20222,11710650,4982
20222,11710670,5088
20222,11710680,16668
20222,11710690,7755
20222,11710710,16754
20222,11710720,3068
20222,11740515,3920
20222,11740520,3778
20222,11740530,1992
20222,11740540,779
20222,11740550,1629
20222,11740560,1578
20222,11740570,1867
20222,11740580,1312
20222,11740590,742
20222,11740600,1627
20222,11740610,5665
20222,11740620,1902
20222,11740640,2308
20222,11740650,2173
20222,11740660,4065
20222,11740685,6102
20222,11740690,336
20222,11740700,2270
20223,11110515,8430
20223,11110530,20599
20223,11110540,4286
20223,11110550,4570
20223,11110560,3515
20223,11110570,643
20223,11110580,803
20223,11110600,7594
20223,11110615,81920
20223,11110630,15611
20223,11110640,17029
20223,11110650,41088
20223,11110670,5897
20223,11110680,2247
20223,11110690,610
20223,11110700,1996
20223,11110710,12071
20223,11140520,66091
20223,11140540,49006
20223,11140550,198979
20223,11140570,24130
20223,11140580,23784
20223,11140590,73632
20223,11140605,37613
20223,11140615,19636
20223,11140625,3570
20223,11140635,3193
20223,11140645,1649
20223,11140650,1991
20223,11140665,1480
20223,11140670,5888
20223,11140680,3922
20223,11170510,9353
20223,11170520,6086
20223,11170530,17098
20223,11170555,10557
20223,11170560,3229
20223,11170570,2261
20223,11170580,951
20223,11170590,1056
20223,11170625,30644
20223,11170630,6174
20223,11170640,1074
20223,11170650,25254
20223,11170660,18077
20223,11170685,22052
20223,11170690,6680
20223,11170700,3001
20223,11200520,3299
20223,11200535,7009
20223,11200540,5133
20223,11200550,20834
20223,11200560,5083
20223,11200570,2350
20223,11200580,647
20223,11200590,1425
20223,11200615,2424
20223,11200620,1728
20223,11200645,3557
20223,11200650,3598
20223,11200660,2525
20223,11200670,5463
20223,11200690,9541
20223,11200720,2429
20223,11200790,5206
20223,11215710,22763
20223,11215730,9328
20223,11215740,1883
20223,11215750,1101
20223,11215760,573
20223,11215770,1880
20223,11215780,4048
20223,11215810,10275
20223,11215820,7820
20223,11215830,2934
20223,11215840,4857
20223,11215847,18292
20223,11215850,2421
20223,11215860,2129
20223,11215870,3961
20223,11230536,9787
20223,11230545,19374
20223,11230560,8559
20223,11230570,2405
20223,11230600,3138
20223,11230610,2170
20223,11230650,4471
20223,11230660,2100
20223,11230705,5825
20223,11230710,30632
20223,11230720,18026
20223,11230730,6218
20223,11230740,27735
20223,11230750,2025
20223,11260520,1085
20223,11260540,979
20223,11260550,369
20223,11260565,1301
20223,11260570,1144
20223,11260575,1338
20223,11260580,775
20223,11260590,1914
20223,11260600,896
20223,11260610,2343
20223,11260620,1897
20223,11260630,1018
20223,11260655,2295
20223,11260660,579
20223,11260680,1769
20223,11260690,1124
20223,11290525,6882
20223,11290555,5661
20223,11290575,9954
20223,11290580,897
20223,11290590,952
20223,11290600,18179
20223,11290610,2919
20223,11290620,1060
20223,11290630,2530
20223,11290640,19203
20223,11290650,3691
20223,11290660,3270
20223,11290685,1310
20223,11290705,15818
20223,11290715,2865
20223,11290725,3661
20223,11290760,800
20223,11290770,828
20223,11290780,822
20223,11290810,2619
20223,11305534,1394
20223,11305535,2201
20223,11305545,3602
20223,11305555,1525
20223,11305575,1568
20223,11305590,1727
20223,11305600,466
20223,11305606,484
20223,11305610,1448
20223,11305620,1134
20223,11305630,4681
20223,11305645,2279
20223,11305660,3184
20223,11320511,1885
20223,11320512,1898
20223,11320513,515
20223,11320514,2275
20223,11320515,1135
20223,11320521,1516
20223,11320522,1411
20223,11320660,1313
20223,11320670,1203
20223,11320680,943
20223,11320681,971
20223,11320690,1924
20223,11320700,667
20223,11320710,1183
20223,11350560,4655
20223,11350570,1399
20223,11350580,1267
20223,11350595,2860
20223,11350600,3927
20223,11350611,2093
20223,11350612,841
20223,11350619,1095
20223,11350621,874
20223,11350624,776
20223,11350625,1467
20223,11350630,2346
20223,11350640,1808
20223,11350665,674
20223,11350670,1039
20223,11350695,2181
20223,11350700,502
20223,11350710,525
20223,11350720,1086
20223,11380510,2659
20223,11380520,2020
