Shift,Model,Scaler,index,train_r2,test_r2,train_mse,test_mse,train_mae_ratio,test_mae_ratio,test_mae_ratio_max,test_mae_ratio_min,test_mae_ratio_mean,train_mae,test_mae,train_rmse,test_rmse
1,RandomForestRegressor,MinMax,가구_전자기기,0.98,0.86,757081561835388.6,4911201434604573.0,11.33,31.4,31.4,8.77,18.596666666666664,12151544.82,32211094.96,27515115.15,70079964.57
1,RandomForestRegressor,Standard,식음료,0.99,0.96,144232585173859.9,1033291467106912.1,3.19,8.7,31.65,8.7,18.641111111111112,7633880.16,21130219.74,12009687.14,32144851.33
1,RandomForestRegressor,Standard,의료_건강,0.99,0.94,1033942448320891.0,5749183485957161.0,3.5,8.99,31.65,8.7,18.641111111111112,17511630.69,44571726.35,32154975.48,75823370.32
1,RandomForestRegressor,Standard,소매_편의,0.99,0.95,1000967749198797.5,8674916976062729.0,3.81,10.58,31.65,8.7,18.641111111111112,17006221.2,49235445.69,31638074.36,93139234.35
1,RandomForestRegressor,Standard,미용_패션,0.99,0.93,188084076886210.9,1138593611957981.5,5.87,15.23,31.65,8.7,18.641111111111112,5196449.1,12735312.63,13714374.83,33743052.8
1,RandomForestRegressor,Standard,생활서비스,0.98,0.88,462544013073169.6,4188761763080455.5,6.78,18.37,31.65,8.7,18.641111111111112,10013858.01,27846983.07,21506836.43,64720644.03
1,RandomForestRegressor,Standard,교육_학원,0.99,0.88,22897759798681.54,243052878639727.12,6.76,18.98,31.65,8.7,18.641111111111112,2612491.26,7509521.46,4785160.37,15590153.26
1,RandomForestRegressor,Standard,취미_레저,0.98,0.93,1253069831773378.8,5398336310064394.0,9.25,24.1,31.65,8.7,18.641111111111112,11333565.21,28569645.07,35398726.41,73473371.44
1,RandomForestRegressor,Standard,가구_전자기기,0.98,0.87,739047407765207.5,4624877505372176.0,11.29,31.17,31.65,8.7,18.641111111111112,12113548.24,31981851.62,27185426.39,68006451.94
1,RandomForestRegressor,Standard,부동산_숙박,0.99,0.92,7691727392235.43,54813344933638.67,10.87,31.65,31.65,8.7,18.641111111111112,1208692.31,3812898.9,2773396.36,7403603.51
1,RandomForestRegressor,Default,식음료,0.99,0.96,140343147535166.69,1046029810308665.6,3.19,8.79,31.43,8.79,18.682222222222222,7630768.77,21372596.25,11846651.32,32342384.12
1,RandomForestRegressor,Default,의료_건강,0.99,0.94,1028961048925688.8,5774122965524590.0,3.5,9.04,31.43,8.79,18.682222222222222,17475614.74,44823634.7,32077422.73,75987650.09
1,RandomForestRegressor,Default,소매_편의,0.99,0.95,1003973076663197.0,9005466367336037.0,3.82,10.7,31.43,8.79,18.682222222222222,17042540.63,49819792.83,31685534.19,94897135.72
1,RandomForestRegressor,Default,미용_패션,0.99,0.93,187787178221579.1,1111045184317046.1,5.94,15.28,31.43,8.79,18.682222222222222,5251680.47,12781797.78,13703546.19,33332344.42
1,RandomForestRegressor,Default,생활서비스,0.98,0.87,470898575298042.94,4322984036768329.5,6.73,18.36,31.43,8.79,18.682222222222222,9928789.97,27829634.49,21700197.59,65749403.32
1,RandomForestRegressor,Default,교육_학원,0.99,0.88,23424580965128.74,244413934705265.4,6.79,19.04,31.43,8.79,18.682222222222222,2621889.43,7535246.65,4839894.73,15633743.46
1,RandomForestRegressor,Default,취미_레저,0.98,0.92,1294971393642797.2,5935623976559820.0,9.2,24.31,31.43,8.79,18.682222222222222,11280359.95,28818182.12,35985710.96,77043000.83
1,RandomForestRegressor,Default,가구_전자기기,0.98,0.86,761057176994758.4,4824694856786708.0,11.33,31.19,31.43,8.79,18.682222222222222,12153490.77,32002119.58,27587264.76,69460023.44
1,RandomForestRegressor,Default,부동산_숙박,0.99,0.93,8279782080798.03,52436013086101.05,11.08,31.43,31.43,8.79,18.682222222222222,1232301.73,3785892.54,2877461.05,7241271.51
1,LinearRegression,MinMax,의료_건강,0.95,0.94,5909493257149617.0,5444405479891416.0,8.61,8.79,847.59,8.79,109.50777777777779,43006987.88,43591872.81,76873228.48,73786214.7
1,LinearRegression,MinMax,식음료,0.96,0.95,995330184921128.4,1239868450166791.2,8.75,9.57,847.59,8.79,109.50777777777779,20944645.25,23245245.04,31548853.94,35211765.79
1,LinearRegression,MinMax,소매_편의,0.96,0.95,5949324064527758.0,9644705627345564.0,9.66,10.55,847.59,8.79,109.50777777777779,43111400.21,49119391.98,77131861.54,98207462.18
1,LinearRegression,MinMax,미용_패션,0.95,0.92,1124584910741838.4,1192682777432030.8,15.67,16.09,847.59,8.79,109.50777777777779,13860450.43,13453769.46,33534831.31,34535239.65
1,LinearRegression,MinMax,생활서비스,0.89,0.92,2611987273165383.0,2781770306407669.5,16.92,16.98,847.59,8.79,109.50777777777779,24969945.94,25729196.73,51107604.85,52742490.52
1,LinearRegression,MinMax,교육_학원,0.92,0.89,141887822210702.94,214891355960152.03,17.21,18.23,847.59,8.79,109.50777777777779,6647410.62,7213980.2,11911667.48,14659173.1
1,LinearRegression,MinMax,취미_레저,0.91,0.91,6081026356803456.0,6664533849692708.0,23.94,26.17,847.59,8.79,109.50777777777779,29337318.54,31013492.63,77980935.85,81636596.26
1,LinearRegression,MinMax,부동산_숙박,0.95,0.93,40360903105873.79,53910464952229.98,27.05,31.6,847.59,8.79,109.50777777777779,3007759.56,3806604.94,6353023.15,7342374.61
1,LinearRegression,MinMax,가구_전자기기,0.89,-30781.31,4255962626471018.0,1.0682128209822792e+21,28.26,847.59,847.59,8.79,109.50777777777779,30314800.1,869574446.84,65237739.28,32683525222.69
1,LinearRegression,Standard,의료_건강,0.95,0.94,5909492752427909.0,5444411350110058.0,8.61,8.79,33.23,8.79,19.023333333333333,43006956.51,43591878.96,76873225.2,73786254.48
1,LinearRegression,Standard,식음료,0.96,0.95,995329719632172.0,1239864388724451.5,8.75,9.57,33.23,8.79,19.023333333333333,20944619.75,23245167.37,31548846.57,35211708.12
1,LinearRegression,Standard,소매_편의,0.96,0.95,5949324514997530.0,9644752689117094.0,9.66,10.55,33.23,8.79,19.023333333333333,43111345.75,49119434.49,77131864.46,98207701.78
1,LinearRegression,Standard,미용_패션,0.95,0.92,1124585073621605.6,1192682192530688.5,15.67,16.09,33.23,8.79,19.023333333333333,13860453.29,13453803.98,33534833.73,34535231.18
1,LinearRegression,Standard,생활서비스,0.89,0.92,2611987662695357.0,2781770029170036.0,16.92,16.98,33.23,8.79,19.023333333333333,24969966.1,25729218.43,51107608.66,52742487.89
1,LinearRegression,Standard,교육_학원,0.92,0.89,141887861187735.97,214891316761676.0,17.21,18.23,33.23,8.79,19.023333333333333,6647412.26,7213974.49,11911669.12,14659171.76
1,LinearRegression,Standard,취미_레저,0.91,0.91,6081027290115939.0,6664525728433167.0,23.94,26.17,33.23,8.79,19.023333333333333,29337269.93,31013415.4,77980941.84,81636546.52
1,LinearRegression,Standard,부동산_숙박,0.95,0.93,40360929448728.72,53910473576318.35,27.05,31.6,33.23,8.79,19.023333333333333,3007749.79,3806608.3,6353025.22,7342375.2
1,LinearRegression,Standard,가구_전자기기,0.89,0.2,4255961259019828.5,2.778868382118846e+16,28.27,33.23,33.23,8.79,19.023333333333333,30315642.87,34094860.99,65237728.8,166699381.59
1,LinearRegression,Default,의료_건강,0.94,0.94,7135622975063734.0,5577035246064889.0,9.42,8.95,33.58,8.95,19.030000000000005,47053152.22,44362135.28,84472616.72,74679550.39
1,LinearRegression,Default,식음료,0.94,0.95,1306245751365382.8,1412162686114133.8,9.86,10.15,33.58,8.95,19.030000000000005,23592437.41,24654943.73,36142021.96,37578753.12
1,LinearRegression,Default,소매_편의,0.96,0.94,7006069117283919.0,1.056634585371047e+16,10.2,10.6,33.58,8.95,19.030000000000005,45507672.93,49362675.38,83702264.71,102792732.49
1,LinearRegression,Default,미용_패션,0.94,0.93,1376094610781331.5,1089772670547887.0,17.12,16.47,33.58,8.95,19.030000000000005,15148725.99,13775775.02,37095749.23,33011705.05
1,LinearRegression,Default,생활서비스,0.84,0.91,3773232091155140.5,2932041072602182.5,18.9,17.69,33.58,8.95,19.030000000000005,27903098.92,26807125.74,61426639.91,54148324.74
1,LinearRegression,Default,교육_학원,0.91,0.89,166096751874820.88,225556420798021.3,17.9,18.62,33.58,8.95,19.030000000000005,6913540.71,7370917.2,12887852.88,15018535.91
1,LinearRegression,Default,취미_레저,0.87,0.89,9370836530621832.0,8006200368697193.0,25.59,25.54,33.58,8.95,19.030000000000005,31361570.79,30272672.57,96803081.2,89477373.5
1,LinearRegression,Default,부동산_숙박,0.92,0.94,63882932493375.98,44491989015225.94,33.25,29.67,33.58,8.95,19.030000000000005,3698028.65,3574945.24,7992679.93,6670231.56
1,LinearRegression,Default,가구_전자기기,0.86,0.84,5611600965826823.0,5502106301788047.0,32.26,33.58,33.58,8.95,19.030000000000005,34597400.67,34447372.86,74910619.85,74176184.2
