Shift,Model,Scaler,index,train_r2,test_r2,train_mse,test_mse,train_mae_ratio,test_mae_ratio,test_mae_ratio_max,test_mae_ratio_min,test_mae_ratio_mean,train_mae,test_mae,train_rmse,test_rmse
4,RandomForestRegressor,MinMax,가구_전자기기,0.98,0.82,814657547994566.1,6230435866915423.0,12.22,34.51,34.51,10.07,19.60444444444444,13110877.39,37603358.21,28542206.43,78933110.08
4,RandomForestRegressor,Standard,식음료,0.99,0.94,153590789979788.75,1388233831234608.5,3.56,10.09,34.47,10.09,19.675555555555558,8239925.39,24001201.68,12393175.14,37259010.07
4,RandomForestRegressor,Standard,의료_건강,0.98,0.93,1619131266126243.2,7026508701895916.0,4.19,10.21,34.47,10.09,19.675555555555558,20436918.18,50028395.61,40238430.21,83824272.75
4,RandomForestRegressor,Standard,소매_편의,0.99,0.96,1183464088862675.0,1.1270978704710564e+16,4.46,12.13,34.47,10.09,19.675555555555558,19404827.78,55665367.39,34401512.89,106164865.68
4,RandomForestRegressor,Standard,미용_패션,0.99,0.96,190162442884889.12,903019589728706.5,6.06,15.13,34.47,10.09,19.675555555555558,5228929.12,13282776.2,13789939.92,30050284.35
4,RandomForestRegressor,Standard,생활서비스,0.98,0.89,357749433093656.75,2549489278472059.0,6.63,18.6,34.47,10.09,19.675555555555558,9695240.96,26875069.37,18914265.33,50492467.54
4,RandomForestRegressor,Standard,교육_학원,0.98,0.87,36285205299760.64,220551478437059.4,8.4,22.65,34.47,10.09,19.675555555555558,3181717.27,8303443.87,6023720.22,14850975.67
4,RandomForestRegressor,Standard,취미_레저,0.99,0.93,748426482640573.9,6902365894618467.0,9.27,24.46,34.47,10.09,19.675555555555558,11158301.16,30167004.49,27357384.43,83080478.42
4,RandomForestRegressor,Standard,부동산_숙박,0.99,0.94,9537315150071.81,54394715942255.45,11.81,29.34,34.47,10.09,19.675555555555558,1387083.35,3434960.72,3088254.39,7375277.35
4,RandomForestRegressor,Standard,가구_전자기기,0.98,0.83,765061168200762.9,5991687268753619.0,12.08,34.47,34.47,10.09,19.675555555555558,12965334.64,37557693.31,27659739.12,77405989.88
4,RandomForestRegressor,Default,식음료,0.99,0.94,155278911572813.0,1392248728224623.5,3.57,10.1,34.24,10.1,19.70444444444444,8254328.24,24012195.1,12461095.92,37312849.37
4,RandomForestRegressor,Default,의료_건강,0.98,0.94,1550893020258228.2,6881265930537699.0,4.15,10.17,34.24,10.1,19.70444444444444,20258968.39,49868707.89,39381379.11,82953396.14
4,RandomForestRegressor,Default,소매_편의,0.99,0.96,1129251811205415.8,1.0988730893490248e+16,4.45,12.13,34.24,10.1,19.70444444444444,19395740.61,55662591.85,33604342.15,104827147.69
4,RandomForestRegressor,Default,미용_패션,0.99,0.96,210324597573707.25,945333117636804.5,6.06,15.22,34.24,10.1,19.70444444444444,5230802.55,13360569.1,14502572.1,30746269.98
4,RandomForestRegressor,Default,생활서비스,0.98,0.9,382104899586674.9,2447803964278126.0,6.69,18.38,34.24,10.1,19.70444444444444,9783252.53,26555954.36,19547503.67,49475286.4
4,RandomForestRegressor,Default,교육_학원,0.98,0.87,33524604116770.5,216807161177876.28,8.29,22.54,34.24,10.1,19.70444444444444,3140820.94,8266271.26,5790043.53,14724373.03
4,RandomForestRegressor,Default,취미_레저,0.99,0.93,802117292968761.5,6644331720906111.0,9.31,23.92,34.24,10.1,19.70444444444444,11212745.65,29497228.99,28321675.32,81512770.29
4,RandomForestRegressor,Default,부동산_숙박,0.99,0.94,9740904002440.24,56068411643191.54,12.03,30.64,34.24,10.1,19.70444444444444,1413703.83,3586973.51,3121042.13,7487884.32
4,RandomForestRegressor,Default,가구_전자기기,0.98,0.83,807656067620407.4,6062166535465795.0,12.16,34.24,34.24,10.1,19.70444444444444,13051773.2,37306628.69,28419290.41,77859916.1
4,LinearRegression,MinMax,의료_건강,0.92,0.92,7922964713560934.0,8202978408708271.0,10.58,11.04,41.35,11.04,22.327777777777776,51591006.85,54122135.04,89011037.03,90570295.4
4,LinearRegression,MinMax,소매_편의,0.94,0.94,8255135848855342.0,1.6594850983788004e+16,12.09,13.2,41.35,11.04,22.327777777777776,52667107.29,60581896.47,90857778.14,128821003.66
4,LinearRegression,MinMax,식음료,0.92,0.9,1783965910002953.5,2318826948901876.0,13.05,14.21,41.35,11.04,22.327777777777776,30218626.61,33777085.9,42237020.61,48154199.7
4,LinearRegression,MinMax,미용_패션,0.94,0.92,1255693777388141.5,1719743032139232.0,16.5,17.71,41.35,11.04,22.327777777777776,14235715.25,15548340.3,35435769.74,41469784.57
4,LinearRegression,MinMax,생활서비스,0.92,0.9,1932714643997598.5,2391651811098765.0,16.2,18.01,41.35,11.04,22.327777777777776,23672597.7,26012768.74,43962650.56,48904517.29
4,LinearRegression,MinMax,취미_레저,0.92,0.95,5559939791368909.0,5132331725143244.0,25.55,26.01,41.35,11.04,22.327777777777776,30771396.02,32074987.1,74565003.8,71640294.01
4,LinearRegression,MinMax,교육_학원,0.86,0.84,259497768292920.28,276362686083027.38,24.08,26.53,41.35,11.04,22.327777777777776,9119915.64,9727804.29,16108934.42,16624159.71
4,LinearRegression,MinMax,가구_전자기기,0.89,0.82,4232655047505167.5,6251347138660649.0,28.88,32.89,41.35,11.04,22.327777777777776,30983397.53,35839328.85,65058858.33,79065461.1
4,LinearRegression,MinMax,부동산_숙박,0.93,0.8,57949927847825.65,191277975202326.3,31.39,41.35,41.35,11.04,22.327777777777776,3687867.83,4840724.98,7612485.0,13830328.09
4,LinearRegression,Standard,의료_건강,0.92,0.92,7922972310152472.0,8202997095118248.0,10.58,11.04,41.35,11.04,22.512222222222224,51590991.98,54122085.33,89011079.7,90570398.56
4,LinearRegression,Standard,소매_편의,0.94,0.94,8255135112924964.0,1.6594638683824796e+16,12.09,13.2,41.35,11.04,22.512222222222224,52667076.06,60581054.42,90857774.09,128820179.65
4,LinearRegression,Standard,식음료,0.92,0.9,1783965668552521.0,2318824589641901.5,13.05,14.21,41.35,11.04,22.512222222222224,30218636.56,33777092.96,42237017.75,48154175.2
4,LinearRegression,Standard,미용_패션,0.94,0.92,1255693738574507.8,1719743193822043.5,16.5,17.71,41.35,11.04,22.512222222222224,14235688.3,15548313.73,35435769.2,41469786.52
4,LinearRegression,Standard,생활서비스,0.92,0.9,1932714736547778.5,2391650698995327.5,16.2,18.01,41.35,11.04,22.512222222222224,23672555.0,26012743.6,43962651.61,48904505.92
4,LinearRegression,Standard,교육_학원,0.86,0.84,259497817413700.2,276362347690427.84,24.08,26.53,41.35,11.04,22.512222222222224,9119909.26,9727784.27,16108935.95,16624149.53
4,LinearRegression,Standard,취미_레저,0.92,0.91,5559940117261974.0,8217781680960829.0,25.55,27.67,41.35,11.04,22.512222222222224,30771329.16,34120316.07,74565005.98,90651981.12
4,LinearRegression,Standard,가구_전자기기,0.89,0.82,4232654510754471.5,6251349548908852.0,28.88,32.89,41.35,11.04,22.512222222222224,30983414.47,35839350.35,65058854.21,79065476.34
4,LinearRegression,Standard,부동산_숙박,0.93,0.8,57949856945522.73,191269939683136.8,31.39,41.35,41.35,11.04,22.512222222222224,3687877.09,4840697.36,7612480.34,13830037.59
4,LinearRegression,Default,의료_건강,0.86,0.9,1.3784579821997556e+16,1.0983432504298004e+16,13.36,12.59,42.39,12.59,25.467777777777776,65179209.54,61685732.27,117407750.26,104801872.62
4,LinearRegression,Default,소매_편의,0.9,0.9,1.2576855078284718e+16,2.534860616290759e+16,15.07,15.75,42.39,12.59,25.467777777777776,65651598.84,72315270.0,112146578.54,159212456.05
4,LinearRegression,Default,식음료,0.87,0.87,2848130718727088.5,3212610199459888.5,16.0,16.31,42.39,12.59,25.467777777777776,37048869.99,38774477.59,53367880.97,56679892.37
4,LinearRegression,Default,생활서비스,0.87,0.87,3141142747295795.0,3056447555370904.5,20.39,20.97,42.39,12.59,25.467777777777776,29797855.0,30300275.19,56045898.58,55285147.69
4,LinearRegression,Default,미용_패션,0.88,0.88,2280859899075068.5,2722758743345400.0,21.54,21.87,42.39,12.59,25.467777777777776,18584000.16,19192588.98,47758349.0,52180060.78
4,LinearRegression,Default,취미_레저,0.86,0.92,9616335489085582.0,7619590939327343.0,30.17,28.97,42.39,12.59,25.467777777777776,36326453.92,35724039.02,98062915.97,87290268.3
4,LinearRegression,Default,교육_학원,0.77,0.78,426531603125495.75,372144517367245.75,30.16,30.42,42.39,12.59,25.467777777777776,11420267.58,11155424.06,20652641.55,19291047.6
4,LinearRegression,Default,가구_전자기기,0.81,0.74,7482057139733385.0,9330474561484126.0,38.42,39.94,42.39,12.59,25.467777777777776,41222687.32,43520845.39,86498885.19,96594381.62
4,LinearRegression,Default,부동산_숙박,0.88,0.87,97143411278502.81,126490405031972.69,43.77,42.39,42.39,12.59,25.467777777777776,5142574.87,4962726.61,9856135.72,11246795.32
