Shift,Model,Scaler,index,train_r2,test_r2,train_mse,test_mse,train_mae_ratio,test_mae_ratio,test_mae_ratio_max,test_mae_ratio_min,test_mae_ratio_mean,train_mae,test_mae,train_rmse,test_rmse
2,RandomForestRegressor,MinMax,부동산_숙박,0.99,0.9,8202065477481.88,72998923931232.39,10.96,37.48,37.48,8.78,20.035555555555554,1250825.71,4138823.07,2863924.84,8543940.77
2,RandomForestRegressor,Standard,식음료,0.99,0.95,135430724570433.44,1091216508266930.2,3.11,8.75,38.24,8.75,20.13666666666667,7431809.56,20684445.9,11637470.71,33033566.39
2,RandomForestRegressor,Standard,의료_건강,0.99,0.92,1282042752143533.2,8604882602939549.0,3.8,10.27,38.24,8.75,20.13666666666667,18825509.55,51148018.52,35805624.59,92762506.45
2,RandomForestRegressor,Standard,소매_편의,0.99,0.95,1141162407753878.5,9838147142738512.0,4.23,11.4,38.24,8.75,20.13666666666667,18849817.22,52177033.44,33781095.42,99187434.4
2,RandomForestRegressor,Standard,미용_패션,0.99,0.93,216129100863786.84,1604229174935736.8,6.05,15.72,38.24,8.75,20.13666666666667,5317172.65,13566068.47,14701329.9,40052829.8
2,RandomForestRegressor,Standard,생활서비스,0.98,0.87,477132465393310.0,3491357162793287.0,6.94,19.17,38.24,8.75,20.13666666666667,10239180.59,28591212.9,21843362.04,59087707.37
2,RandomForestRegressor,Standard,교육_학원,0.98,0.86,30482522821911.28,301420790700132.8,7.75,21.36,38.24,8.75,20.13666666666667,2988557.75,8224046.96,5521097.97,17361474.32
2,RandomForestRegressor,Standard,취미_레저,0.98,0.95,1288619880453715.8,3872318186501529.5,9.51,22.19,38.24,8.75,20.13666666666667,11638570.71,26605270.79,35897352.0,62227953.42
2,RandomForestRegressor,Standard,가구_전자기기,0.98,0.79,692733459515082.5,7729295824393460.0,11.41,34.13,38.24,8.75,20.13666666666667,12182443.44,36840180.03,26319830.16,87916413.85
2,RandomForestRegressor,Standard,부동산_숙박,0.99,0.9,8181122832494.67,76510573417405.8,10.78,38.24,38.24,8.75,20.13666666666667,1229497.16,4223524.36,2860266.22,8747032.26
2,RandomForestRegressor,Default,식음료,0.99,0.95,137728344929838.64,1082925958430299.2,3.12,8.78,37.59,8.78,20.04,7467544.59,20742688.82,11735772.02,32907840.38
2,RandomForestRegressor,Default,의료_건강,0.99,0.92,1238585696954935.5,8467966281479872.0,3.79,10.32,37.59,8.78,20.04,18796169.19,51381522.51,35193546.24,92021553.35
2,RandomForestRegressor,Default,소매_편의,0.99,0.95,1168154207158282.5,9912195150225518.0,4.23,11.39,37.59,8.78,20.04,18858156.85,52099210.26,34178270.98,99560007.79
2,RandomForestRegressor,Default,미용_패션,0.99,0.94,213651404285214.62,1363751485412210.8,6.07,15.34,37.59,8.78,20.04,5328707.27,13233680.66,14616819.23,36929006.02
2,RandomForestRegressor,Default,생활서비스,0.98,0.88,461325632355350.4,3382736160795571.0,6.92,19.02,37.59,8.78,20.04,10209722.97,28373161.44,21478492.32,58161294.35
2,RandomForestRegressor,Default,교육_학원,0.98,0.86,31844376408990.02,296603544114250.4,7.81,21.37,37.59,8.78,20.04,3009066.88,8230382.6,5643082.17,17222181.75
2,RandomForestRegressor,Default,취미_레저,0.98,0.95,1360002260155100.2,3915197307796252.0,9.62,22.12,37.59,8.78,20.04,11765911.77,26521398.22,36878208.47,62571537.52
2,RandomForestRegressor,Default,가구_전자기기,0.98,0.79,673358597990414.0,7858087672899139.0,11.41,34.43,37.59,8.78,20.04,12176237.51,37161482.58,25949154.09,88645855.36
2,RandomForestRegressor,Default,부동산_숙박,0.99,0.9,8419419895156.91,76795598070744.75,11.03,37.59,37.59,8.78,20.04,1258700.62,4151514.46,2901623.67,8763309.77
2,LinearRegression,MinMax,의료_건강,0.93,0.94,6940049999990838.0,6738412684276032.0,9.42,10.02,39.46,10.02,21.185555555555556,46678841.93,49920528.82,83306962.49,82087835.18
2,LinearRegression,MinMax,식음료,0.95,0.93,1239898016851450.5,1567571282714587.8,10.11,10.97,39.46,10.02,21.185555555555556,24187419.13,25915156.82,35212185.63,39592566.0
2,LinearRegression,MinMax,소매_편의,0.95,0.94,8501227519915629.0,1.0271962245597658e+16,11.43,12.05,39.46,10.02,21.185555555555556,50956579.12,55132056.83,92202101.49,101350689.42
2,LinearRegression,MinMax,미용_패션,0.94,0.91,1248194481736715.5,2094115679904776.0,15.46,16.61,39.46,10.02,21.185555555555556,13576915.94,14331587.38,35329795.95,45761508.72
2,LinearRegression,MinMax,생활서비스,0.88,0.89,2852968906138024.0,3121575125305618.5,17.95,18.98,39.46,10.02,21.185555555555556,26508475.56,28313522.86,53413190.38,55871058.03
2,LinearRegression,MinMax,교육_학원,0.89,0.86,198546474263008.38,297144109930839.0,20.85,22.98,39.46,10.02,21.185555555555556,8037951.92,8846928.65,14090652.02,17237868.49
2,LinearRegression,MinMax,취미_레저,0.91,0.93,6502715576600664.0,5356455589608980.0,26.02,26.71,39.46,10.02,21.185555555555556,31837088.37,32012168.69,80639417.02,73187810.39
2,LinearRegression,MinMax,가구_전자기기,0.9,0.84,4073482543331547.0,6174247756295156.0,28.44,32.89,39.46,10.02,21.185555555555556,30348667.43,35499366.18,63823839.93,78576381.67
2,LinearRegression,MinMax,부동산_숙박,0.94,0.9,46393812298261.23,70940509724532.1,28.6,39.46,39.46,10.02,21.185555555555556,3263103.42,4358388.02,6811300.34,8422618.94
2,LinearRegression,Standard,의료_건강,0.93,0.94,6940052303875492.0,6738405648347651.0,9.42,10.02,42.22,10.02,22.49888888888889,46678867.34,49920526.7,83306976.32,82087792.32
2,LinearRegression,Standard,식음료,0.95,0.93,1239895395439486.5,1567570012168399.2,10.11,10.97,42.22,10.02,22.49888888888889,24187375.7,25915137.71,35212148.41,39592549.96
2,LinearRegression,Standard,소매_편의,0.95,0.94,8501228865396151.0,1.0271980336719478e+16,11.43,12.05,42.22,10.02,22.49888888888889,50956328.99,55132426.97,92202108.79,101350778.67
2,LinearRegression,Standard,미용_패션,0.94,0.91,1248194503782576.5,2094116610937797.8,15.46,16.61,42.22,10.02,22.49888888888889,13576899.01,14331566.49,35329796.26,45761518.89
2,LinearRegression,Standard,생활서비스,0.88,0.89,2852969455330680.0,3121577231857401.0,17.95,18.98,42.22,10.02,22.49888888888889,26508501.58,28313521.12,53413195.52,55871076.88
2,LinearRegression,Standard,교육_학원,0.89,0.86,198546867815451.8,297144496586549.25,20.85,22.98,42.22,10.02,22.49888888888889,8037950.21,8846928.16,14090665.98,17237879.7
2,LinearRegression,Standard,취미_레저,0.91,0.93,6502716115333674.0,5356453497298887.0,26.02,26.71,42.22,10.02,22.49888888888889,31837054.84,32012124.96,80639420.36,73187796.1
2,LinearRegression,Standard,부동산_숙박,0.94,0.88,46393826424922.31,91815762349807.16,28.6,41.95,42.22,10.02,22.49888888888889,3263107.88,4632612.35,6811301.38,9582054.18
2,LinearRegression,Standard,가구_전자기기,0.9,-1.13,4073483030134999.0,7.988007553689677e+16,28.44,42.22,42.22,10.02,22.49888888888889,30348535.51,45570462.51,63823843.74,282630634.46
2,LinearRegression,Default,의료_건강,0.92,0.91,8801082236953710.0,9146704307844232.0,10.57,10.88,45.18,10.88,23.240000000000002,52418074.71,54191182.43,93814083.36,95638403.94
2,LinearRegression,Default,식음료,0.93,0.92,1621451838127852.2,1688834372300003.2,10.95,11.25,45.18,10.88,23.240000000000002,26203828.82,26585137.29,40267255.16,41095430.07
2,LinearRegression,Default,소매_편의,0.93,0.93,1.0835228719273784e+16,1.310740763781239e+16,12.6,13.02,45.18,10.88,23.240000000000002,56199943.24,59559257.23,104092404.71,114487587.27
2,LinearRegression,Default,미용_패션,0.93,0.89,1589556071300087.2,2435684739507016.0,17.16,18.0,45.18,10.88,23.240000000000002,15072852.22,15530177.07,39869237.15,49352656.86
2,LinearRegression,Default,생활서비스,0.8,0.81,4789332711926463.0,5197918059463997.0,21.18,21.52,45.18,10.88,23.240000000000002,31268468.78,32098693.78,69205004.96,72096588.4
2,LinearRegression,Default,교육_학원,0.86,0.83,258390624992710.88,352809433475252.5,23.02,23.67,45.18,10.88,23.240000000000002,8872117.6,9115297.87,16074533.43,18783222.13
2,LinearRegression,Default,취미_레저,0.84,0.9,1.1275422041137678e+16,7856004708105473.0,29.97,28.38,45.18,10.88,23.240000000000002,36669097.2,34018772.75,106185790.2,88634105.78
2,LinearRegression,Default,가구_전자기기,0.85,0.78,5876701094082463.0,8144331066909484.0,34.27,37.26,45.18,10.88,23.240000000000002,36573911.44,40208864.26,76659644.49,90245947.65
2,LinearRegression,Default,부동산_숙박,0.91,0.85,72597272169508.16,108265597096785.69,37.27,45.18,45.18,10.88,23.240000000000002,4252415.42,4989331.02,8520403.29,10405075.54
